,Original Input,Topic 1,Topic 2
575,He is busy today,0.1832999587059021,0.8167001008987427
576,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.04283715412020683,0.9571627974510193
577,I’d rather not say.,0.20196066796779633,0.7980393171310425
578,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.5738393664360046,0.4261605739593506
579,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.06920239329338074,0.9307976365089417
580,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.03147600218653679,0.9685239791870117
581,Can I talk with you in private once questions are over?,0.6416609287261963,0.3583391010761261
582,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.046538688242435455,0.9534612894058228
583,Can I talk with you in private once questions are over?,0.6416174173355103,0.35838255286216736
584,The plan was to use one large aid station with American medics running it. How is this way better?,0.9531390070915222,0.04686099663376808
585,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9456468224525452,0.054353196173906326
586,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.9430261850357056,0.05697385221719742
587,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.9316768050193787,0.06832319498062134
588,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.08262757211923599,0.917372465133667
589,I’d rather not say.,0.2020808309316635,0.7979191541671753
590,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.04824061691761017,0.951759397983551
591,It won't take long.,0.16322208940982819,0.836777925491333
592,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.06425689905881882,0.9357430934906006
593,I don't have any questions right now.,0.19556140899658203,0.804438591003418
594,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.06951326876878738,0.9304866790771484
595,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.04283906891942024,0.9571608901023865
596,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.8888023495674133,0.11119765043258667
597,I don't have any questions right now.,0.19562266767024994,0.8043773174285889
598,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.943000316619873,0.05699966475367546
599,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.08260804414749146,0.9173919558525085
600,"I'd really prefer just to wait until the brief, if that is ok.",0.13980816304683685,0.860191822052002
601,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.9342896342277527,0.06571037322282791
602,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.08261284232139587,0.9173871874809265
603,Can you explain to me why we are setting up two individual aid stations?,0.24085943400859833,0.7591405510902405
604,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.03147968649864197,0.9685202836990356
605,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.9652522206306458,0.03474777564406395
606,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.04282896965742111,0.9571710228919983
607,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.05788623169064522,0.9421137571334839
608,It won't take long.,0.16328497231006622,0.836715042591095
609,The plan was to use one large aid station with American medics running it. How is this way better?,0.9531232714653015,0.04687671735882759
610,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.0826258733868599,0.9173741340637207
611,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.09392587840557098,0.9060741066932678
612,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9456483721733093,0.05435161665081978
613,He is busy today,0.18325597047805786,0.8167440295219421
614,I don't have any questions right now.,0.19564251601696014,0.8043574690818787
615,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.04977211728692055,0.9502279162406921
616,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.057877570390701294,0.9421223998069763
617,I don't have any questions right now.,0.19552958011627197,0.804470419883728
618,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.04283973202109337,0.957160234451294
619,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.931675136089325,0.06832486391067505
620,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.9660665988922119,0.03393338620662689
621,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.9342890977859497,0.06571092456579208
622,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.04653739556670189,0.9534626007080078
623,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.9430067539215088,0.05699324235320091
624,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.9660574197769165,0.033942583948373795
625,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.05905086547136307,0.9409491419792175
626,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.06923814862966537,0.9307618737220764
627,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.06921762228012085,0.9307823777198792
628,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.7302525639533997,0.26974743604660034
629,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.06920595467090607,0.9307940006256104
630,"No, he is not here. I am taking his place.",0.7687758803367615,0.23122407495975494
631,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.9694465398788452,0.030553504824638367
632,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.049782827496528625,0.9502171277999878
633,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.049773115664720535,0.9502268433570862
634,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.031481217592954636,0.9685187935829163
635,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.06948952376842499,0.9305104613304138
636,I’d rather not say.,0.20197297632694244,0.7980270385742188
637,"No, he is not here. I am taking his place.",0.768711268901825,0.23128868639469147
638,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.8888552784919739,0.11114472150802612
639,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9456547498703003,0.05434519797563553
640,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.09391790628433228,0.9060820937156677
641,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.969435453414917,0.0305645689368248
642,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.048234984278678894,0.9517650604248047
643,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.9199960231781006,0.08000403642654419
644,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.0642872303724289,0.9357128143310547
645,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.077146016061306,0.9228540062904358
646,Can I talk with you in private once questions are over?,0.6416022181510925,0.35839778184890747
647,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9456520080566406,0.05434802174568176
648,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.9199782013893127,0.08002176880836487
649,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.09390855580568314,0.9060914516448975
650,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.0642867237329483,0.9357132315635681
651,"No, he is not here. I am taking his place.",0.7687538266181946,0.23124615848064423
652,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.07715808600187302,0.9228419065475464
653,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.9660565853118896,0.03394343703985214
654,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.06428844481706619,0.9357115626335144
655,I’d rather not say.,0.20206712186336517,0.7979328632354736
656,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9456517100334167,0.05434831976890564
657,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.0642884224653244,0.9357115626335144
658,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.7195152044296265,0.28048479557037354
659,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.5777265429496765,0.42227354645729065
660,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.05903637036681175,0.940963625907898
661,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.09390903264284134,0.9060909748077393
662,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.920002281665802,0.07999774068593979
663,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.06921449303627014,0.9307855367660522
664,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.04823584109544754,0.9517641663551331
665,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.5777300596237183,0.42226994037628174
666,It won't take long.,0.16326236724853516,0.8367376327514648
667,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.04284162074327469,0.9571583867073059
668,The plan was to use one large aid station with American medics running it. How is this way better?,0.9531256556510925,0.046874355524778366
669,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.9429926872253418,0.057007286697626114
670,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.06428172439336777,0.9357182383537292
671,The plan was to use one large aid station with American medics running it. How is this way better?,0.9531278014183044,0.04687218740582466
672,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.8888146877288818,0.11118528991937637
673,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.05902344360947609,0.9409765601158142
674,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.965252697467804,0.03474730625748634
675,"Hello, sir. Have you eaten yet?",0.8963708877563477,0.10362912714481354
676,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.9653857946395874,0.03461417183279991
677,"No, he is not here. I am taking his place.",0.7687767148017883,0.23122331500053406
678,The plan was to use one large aid station with American medics running it. How is this way better?,0.9531288146972656,0.04687115550041199
679,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.05789029225707054,0.9421097040176392
680,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.05902446061372757,0.940975546836853
681,It won't take long.,0.16323937475681305,0.8367605805397034
682,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.943012535572052,0.05698743835091591
683,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.945652961730957,0.054347045719623566
684,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.06923925876617432,0.9307607412338257
685,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9456528425216675,0.05434718355536461
686,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.031487297266721725,0.9685126543045044
687,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.9342889189720154,0.06571106612682343
688,Why does it have to be in private? We don't have a ton of time. ,0.136806458234787,0.8631935715675354
689,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.04977300390601158,0.9502270221710205
690,I’d rather not say.,0.20195487141609192,0.7980450987815857
691,"I'd really prefer just to wait until the brief, if that is ok.",0.13988721370697021,0.8601127862930298
692,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.9652515649795532,0.03474846109747887
693,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.5777416825294495,0.42225831747055054
694,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.9654067754745483,0.034593258053064346
695,The plan was to use one large aid station with American medics running it. How is this way better?,0.953120231628418,0.046879738569259644
696,He is busy today,0.18325209617614746,0.8167479038238525
697,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.04826414957642555,0.9517358541488647
698,Can you explain to me why we are setting up two individual aid stations?,0.24079565703868866,0.7592043280601501
699,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.07215476781129837,0.9278452396392822
700,It won't take long.,0.1632193773984909,0.8367806673049927
701,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.0721263587474823,0.9278736114501953
702,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.04978892207145691,0.9502110481262207
703,Why does it have to be in private? We don't have a ton of time. ,0.1368454396724701,0.8631545901298523
704,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.04978238791227341,0.950217604637146
705,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.09391305595636368,0.9060869812965393
706,Can you explain to me why we are setting up two individual aid stations?,0.24080488085746765,0.7591951489448547
707,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.042835529893636703,0.957164466381073
708,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.07714750617742538,0.9228525161743164
709,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.05901436507701874,0.9409856200218201
710,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9405152797698975,0.05948471650481224
711,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.9316760301589966,0.0683239996433258
712,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.0826496109366417,0.9173504114151001
713,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.5738345980644226,0.426165372133255
714,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.9200053215026855,0.07999467104673386
715,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.04653792828321457,0.9534620642662048
716,I’d rather not say.,0.2020290195941925,0.7979710102081299
717,"I'd really prefer just to wait until the brief, if that is ok.",0.13983787596225739,0.8601621389389038
718,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.04654364287853241,0.9534563422203064
719,It won't take long.,0.16328060626983643,0.8367193937301636
720,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.9200067520141602,0.07999321073293686
721,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.07718924432992935,0.9228107333183289
722,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.07212360948324203,0.9278764128684998
723,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.05789707601070404,0.9421029686927795
724,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.031481023877859116,0.9685190320014954
725,I’d rather not say.,0.20198529958724976,0.798014760017395
726,Can I talk with you in private once questions are over?,0.6416150331497192,0.35838496685028076
727,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.9200065732002258,0.07999344170093536
728,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.09390240907669067,0.9060975313186646
729,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.08264636993408203,0.9173535704612732
730,Why does it have to be in private? We don't have a ton of time. ,0.13679319620132446,0.8632068037986755
731,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.09101734310388565,0.9089826345443726
732,He is busy today,0.1832999587059021,0.8167001008987427
733,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.06947854161262512,0.9305214881896973
734,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.06428087502717972,0.9357191920280457
735,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.05904633551836014,0.9409536719322205
736,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.08259470015764236,0.9174053072929382
737,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.9660581946372986,0.0339418463408947
738,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.0694882720708847,0.9305117130279541
739,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.0692291334271431,0.9307709336280823
740,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.9200035333633423,0.07999645173549652
741,The plan was to use one large aid station with American medics running it. How is this way better?,0.9531274437904358,0.04687253013253212
742,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.09391683340072632,0.9060831665992737
743,"No, he is not here. I am taking his place.",0.7687889933586121,0.23121099174022675
744,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.09390871226787567,0.9060912728309631
745,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.08265253156423569,0.9173474311828613
746,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.9170626401901245,0.08293739706277847
747,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.06948092579841614,0.9305191040039062
748,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.7182989120483398,0.28170108795166016
749,I’d rather not say.,0.201957106590271,0.798042893409729
750,The plan was to use one large aid station with American medics running it. How is this way better?,0.9531275629997253,0.04687241092324257
751,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.031481873244047165,0.9685181975364685
752,"I'd really prefer just to wait until the brief, if that is ok.",0.1398489773273468,0.8601509928703308
753,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.04824618250131607,0.9517537951469421
754,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.04825805127620697,0.9517419338226318
755,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.9316707253456116,0.06832931190729141
756,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.919975221157074,0.08002480864524841
757,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.7197291254997253,0.28027084469795227
758,He is busy today,0.1832650750875473,0.8167349696159363
759,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.04978914186358452,0.9502108693122864
760,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.03148148953914642,0.9685184955596924
761,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.9342881441116333,0.0657118707895279
762,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.06428394466638565,0.9357159733772278
763,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.0695253312587738,0.9304746985435486
764,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.04653720185160637,0.9534627795219421
765,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.031480979174375534,0.9685190320014954
766,Why does it have to be in private? We don't have a ton of time. ,0.13680323958396912,0.8631967306137085
767,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.573823869228363,0.42617613077163696
768,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.09098617732524872,0.9090138077735901
769,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.07717843353748322,0.922821581363678
770,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.9170371890068054,0.08296281099319458
771,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.049783021211624146,0.9502169489860535
772,"No, he is not here. I am taking his place.",0.7687313556671143,0.23126865923404694
773,"No, he is not here. I am taking his place.",0.7686945199966431,0.23130545020103455
774,"No, he is not here. I am taking his place.",0.7687996625900269,0.23120035231113434
775,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.9430225491523743,0.056977495551109314
776,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.94565349817276,0.05434653162956238
777,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.9660595655441284,0.03394044190645218
778,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9405038952827454,0.059496138244867325
779,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.5777435302734375,0.4222564995288849
780,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.06427774578332901,0.9357222318649292
781,"No, he is not here. I am taking his place.",0.7687645554542542,0.23123551905155182
782,"I'd really prefer just to wait until the brief, if that is ok.",0.139834463596344,0.860165536403656
783,"I'd really prefer just to wait until the brief, if that is ok.",0.13985811173915863,0.860141932964325
784,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.064271479845047,0.9357284903526306
785,He is busy today,0.18328042328357697,0.8167195916175842
786,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.05789034068584442,0.9421096444129944
787,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.8888137936592102,0.11118623614311218
788,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.9652484059333801,0.03475160896778107
789,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.08259456604719162,0.9174054265022278
790,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.04823983460664749,0.9517601132392883
791,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.049784574657678604,0.9502153992652893
792,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.9694334864616394,0.03056652843952179
793,"No, he is not here. I am taking his place.",0.7687605619430542,0.231239452958107
794,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9456512331962585,0.054348815232515335
795,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.5777631402015686,0.4222368597984314
796,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.8888146877288818,0.11118533462285995
797,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9405103325843811,0.05948960408568382
798,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.05904019623994827,0.9409598112106323
799,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.8888112902641296,0.11118869483470917
800,He is busy today,0.18325334787368774,0.8167466521263123
801,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.03148182854056358,0.9685181975364685
802,"No, he is not here. I am taking his place.",0.7686501741409302,0.23134982585906982
803,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.9660667181015015,0.03393327444791794
804,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.577751636505127,0.42224839329719543
805,I’d rather not say.,0.20195335149765015,0.7980465888977051
806,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.0642583817243576,0.935741662979126
807,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.05903404951095581,0.9409659504890442
808,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.06427297741174698,0.9357270002365112
809,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.06950623542070389,0.9304937720298767
810,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.03148428350687027,0.9685157537460327
811,Can I talk with you in private once questions are over?,0.6415187120437622,0.3584812581539154
812,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9456522464752197,0.054347746074199677
813,I don't have any questions right now.,0.1956196278333664,0.8043803572654724
814,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.9694440364837646,0.030555959790945053
815,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.9342904686927795,0.06570950150489807
816,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.942986786365509,0.05701321363449097
817,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.8888440132141113,0.11115601658821106
818,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.7209460735321045,0.2790539264678955
819,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.04977262020111084,0.9502273797988892
820,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.049771878868341446,0.9502281546592712
821,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.573853611946106,0.42614632844924927
822,"I'd really prefer just to wait until the brief, if that is ok.",0.13979943096637726,0.8602005839347839
823,"Hello, sir. Have you eaten yet?",0.8963673114776611,0.10363270342350006
824,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.05902901291847229,0.9409709572792053
825,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9456528425216675,0.054347146302461624
826,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.0910172387957573,0.9089828133583069
827,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.06425861269235611,0.9357414245605469
828,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.06425807625055313,0.9357419610023499
829,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.09390135854482651,0.9060986638069153
830,It won't take long.,0.1632188856601715,0.8367811441421509
831,"No, he is not here. I am taking his place.",0.7688047289848328,0.23119525611400604
