,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14
1019,"No, he is not here. I am taking his place.",0.023809729143977165,0.6904736757278442,0.023809663951396942,0.02380964905023575,0.023810146376490593,0.0238097682595253,0.023809652775526047,0.02380964905023575,0.02380964905023575,0.023809656500816345,0.023809652775526047,0.02380974218249321,0.02380964905023575,0.023809684440493584
1020,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.003571461420506239,0.0035714562982320786,0.0035714618861675262,0.0035714649129658937,0.0035714588593691587,0.0035714649129658937,0.0035714588593691587,0.003571463283151388,0.003571457462385297,0.003571462584659457,0.9535710215568542,0.0035714595578610897,0.0035714618861675262,0.0035714576952159405
1021,Can I talk with you in private once questions are over?,0.01785726472735405,0.017857233062386513,0.7678560018539429,0.017857205122709274,0.017857227474451065,0.017857201397418976,0.017857220023870468,0.017857229337096214,0.017857220023870468,0.017857246100902557,0.01785724051296711,0.017857244238257408,0.017857246100902557,0.01785721816122532
1022,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.9380945563316345,0.004761944524943829,0.004761948250234127,0.0047619701363146305,0.004761952441185713,0.004761972464621067,0.004761953372508287,0.004761955700814724,0.004761985037475824,0.0047619459219276905,0.004761952906847,0.004761943593621254,0.0047619580291211605,0.004761945456266403
1023,He is busy today,0.023809604346752167,0.023809613659977913,0.023809583857655525,0.023809580132365227,0.0238096471875906,0.023809613659977913,0.6904750466346741,0.023809650912880898,0.023809589445590973,0.023809580132365227,0.023809632286429405,0.02380964159965515,0.023809583857655525,0.023809580132365227
1024,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.00396827282384038,0.003968270029872656,0.003968271892517805,0.003968273289501667,0.003968273289501667,0.003968274686485529,0.003968271892517805,0.00396827282384038,0.00396827282384038,0.003968274686485529,0.003968279343098402,0.00396827282384038,0.0039682891219854355,0.9484123587608337
1025,He is busy today,0.023809604346752167,0.023809611797332764,0.023809581995010376,0.023809578269720078,0.02380964905023575,0.023809611797332764,0.6904751062393188,0.023809654638171196,0.023809587582945824,0.023809578269720078,0.023809630423784256,0.02380964159965515,0.023809581995010376,0.023809578269720078
1026,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.005494569428265095,0.0054945871233940125,0.005494578275829554,0.0054945857264101505,0.005494565237313509,0.9285704493522644,0.0054945810697972775,0.005494584329426289,0.005494566168636084,0.005494588520377874,0.005494584329426289,0.0054945810697972775,0.005494572687894106,0.005494588520377874
1027,Can you explain to me why we are setting up two individual aid stations?,0.01020427793264389,0.010204277001321316,0.010204270482063293,0.010204246267676353,0.010204244405031204,0.010204247198998928,0.8673443794250488,0.010204249992966652,0.010204245336353779,0.01020427793264389,0.01020430400967598,0.010204315185546875,0.010204434394836426,0.010204249992966652
1028,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.005494537763297558,0.005494535434991121,0.00549453916028142,0.9285709857940674,0.005494541488587856,0.00549456849694252,0.005494535900652409,0.005494546145200729,0.005494538228958845,0.0054945386946201324,0.005494546145200729,0.005494540557265282,0.00549454428255558,0.00549453916028142
1029,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.008928610943257809,0.008928624913096428,0.008928617462515831,0.008928605355322361,0.008928602561354637,0.00892860721796751,0.8839280009269714,0.008928610011935234,0.008928603492677212,0.008928630501031876,0.00892861932516098,0.008928620256483555,0.00892862118780613,0.008928617462515831
1030,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.00396827282384038,0.003968270029872656,0.003968271892517805,0.003968273289501667,0.003968273289501667,0.003968274686485529,0.003968271892517805,0.00396827282384038,0.00396827282384038,0.003968274686485529,0.003968279343098402,0.00396827282384038,0.0039682877250015736,0.9484123587608337
1031,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.011904796585440636,0.011904791928827763,0.011904800310730934,0.011904808692634106,0.011904792860150337,0.011904810555279255,0.01190479751676321,0.01190479751676321,0.8452376127243042,0.011904803104698658,0.011904793791472912,0.011904795654118061,0.011904827319085598,0.011904804036021233
1032,Can you explain to me why we are setting up two individual aid stations?,0.010204278863966465,0.01020427793264389,0.010204271413385868,0.010204247198998928,0.010204244405031204,0.010204248130321503,0.8673443794250488,0.010204250924289227,0.010204246267676353,0.010204278863966465,0.01020430400967598,0.01020431611686945,0.010204439982771873,0.010204250924289227
1033,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.005494537763297558,0.005494535434991121,0.00549453916028142,0.9285709857940674,0.005494541488587856,0.0054945629090070724,0.005494535900652409,0.005494545679539442,0.005494538228958845,0.0054945386946201324,0.005494546145200729,0.005494540557265282,0.00549454428255558,0.00549453916028142
1034,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.008928629569709301,0.008928701281547546,0.008928699418902397,0.008928644470870495,0.008928649127483368,0.008928626775741577,0.008928626775741577,0.00892865750938654,0.008928639814257622,0.008928637951612473,0.008928632363677025,0.008928637951612473,0.008928626775741577,0.883927583694458
1035,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.9380945563316345,0.004761944990605116,0.004761948715895414,0.004761970601975918,0.004761952906847,0.004761972464621067,0.004761953838169575,0.004761956166476011,0.004761985968798399,0.004761946387588978,0.004761953372508287,0.004761943593621254,0.0047619580291211605,0.0047619459219276905
1036,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.005952415056526661,0.005952413659542799,0.005952415522187948,0.9226185083389282,0.00595241691917181,0.005952439736574888,0.005952415522187948,0.0059524173848330975,0.005952419713139534,0.005952415522187948,0.0059524341486394405,0.0059524173848330975,0.00595241691917181,0.00595241691917181
1037,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.007936568930745125,0.00793656799942255,0.007936568930745125,0.007936562411487103,0.007936582900583744,0.007936571724712849,0.007936629466712475,0.8968244791030884,0.0079365698620677,0.00793655775487423,0.007936598733067513,0.007936600595712662,0.007936554029583931,0.00793655589222908
1038,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.008928610011935234,0.008928623981773853,0.008928616531193256,0.008928604423999786,0.008928601630032063,0.008928606286644936,0.8839280009269714,0.00892860908061266,0.008928602561354637,0.008928642608225346,0.008928618393838406,0.00892861932516098,0.008928620256483555,0.008928616531193256
1039,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.9380945563316345,0.004761944990605116,0.004761949181556702,0.004761971067637205,0.004761952906847,0.004761972930282354,0.004761953838169575,0.004761956632137299,0.004762022290378809,0.004761946387588978,0.004761953372508287,0.004761944059282541,0.004761958494782448,0.0047619459219276905
1040,It won't take long.,0.017857471480965614,0.01785769686102867,0.017857450991868973,0.01785741187632084,0.017857437953352928,0.7678532004356384,0.017857389524579048,0.017857404425740242,0.01785736344754696,0.017857400700449944,0.01785745471715927,0.017857467755675316,0.01785736344754696,0.017857473343610764
1041,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.007936558686196804,0.007936575450003147,0.00793656799942255,0.007936547510325909,0.00793654564768076,0.007936547510325909,0.007936738431453705,0.007936549372971058,0.00793656799942255,0.8968244791030884,0.007936560548841953,0.007936586625874043,0.007936575450003147,0.007936562411487103
1042,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.8839280605316162,0.008928606286644936,0.00892860721796751,0.008928603492677212,0.008928617462515831,0.008928630501031876,0.008928606286644936,0.008928606286644936,0.008928606286644936,0.008928616531193256,0.008928614668548107,0.008928617462515831,0.00892860721796751,0.008928615599870682
1043,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.005494553130120039,0.005494548473507166,0.005494555924087763,0.0054945629090070724,0.005494558252394199,0.005494554992765188,0.0054945508018136024,0.9285706877708435,0.005494559183716774,0.005494577810168266,0.005494554527103901,0.005494551733136177,0.005494565237313509,0.005494570825248957
1044,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.007142885588109493,0.007142916787415743,0.007142878137528896,0.007142881862819195,0.007142883259803057,0.007142884656786919,0.9071425199508667,0.007142880465835333,0.007142879534512758,0.007142882328480482,0.007142884656786919,0.007142882328480482,0.007142884656786919,0.007142876740545034
1045,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.008928659372031689,0.00892864540219307,0.008928666822612286,0.008928654715418816,0.008928638882935047,0.00892864540219307,0.008928637020289898,0.8839275240898132,0.008928641676902771,0.008928650990128517,0.00892868172377348,0.008928642608225346,0.00892866775393486,0.008928672410547733
1046,"I'd really prefer just to wait until the brief, if that is ok.",0.011904914863407612,0.011904817074537277,0.011904810555279255,0.011904810555279255,0.011904846876859665,0.011904842220246792,0.011904846876859665,0.011904810555279255,0.011904810555279255,0.011904866434633732,0.01190480962395668,0.8452371954917908,0.011904816143214703,0.011904812417924404
1047,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.007936568930745125,0.00793656799942255,0.007936568930745125,0.007936562411487103,0.007936582900583744,0.007936571724712849,0.007936614565551281,0.8968244791030884,0.0079365698620677,0.00793655775487423,0.007936598733067513,0.007936600595712662,0.007936554029583931,0.00793655589222908
1048,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.008928601630032063,0.008928605355322361,0.008928603492677212,0.008928601630032063,0.008928598836064339,0.008928599767386913,0.00892859697341919,0.008928603492677212,0.8839281797409058,0.008928597904741764,0.008928610011935234,0.008928598836064339,0.008928596042096615,0.008928596042096615
1049,I don't have any questions right now.,0.01785733364522457,0.017857283353805542,0.7678548097610474,0.01785730943083763,0.017857305705547333,0.01785730943083763,0.017857294529676437,0.017857354134321213,0.017857275903224945,0.01785731501877308,0.017857473343610764,0.017857320606708527,0.017857277765870094,0.017857305705547333
1050,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.005494570359587669,0.005494558718055487,0.005494567099958658,0.005494578275829554,0.005494568031281233,0.9285706281661987,0.0054945675656199455,0.00549456337466836,0.005494558718055487,0.005494560115039349,0.0054945736192166805,0.005494557321071625,0.0054945871233940125,0.005494573153555393
1051,I’d rather not say.,0.023809628561139107,0.023809632286429405,0.023809656500816345,0.023809699341654778,0.023809678852558136,0.023809628561139107,0.02380964905023575,0.023809628561139107,0.690474271774292,0.023809827864170074,0.023809628561139107,0.023809676989912987,0.023809699341654778,0.023809676989912987
1052,Can I talk with you in private once questions are over?,0.01785726472735405,0.017857233062386513,0.7678560018539429,0.017857205122709274,0.017857227474451065,0.017857201397418976,0.017857220023870468,0.017857229337096214,0.017857220023870468,0.017857246100902557,0.01785724051296711,0.017857244238257408,0.017857246100902557,0.01785721816122532
1053,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.008928629569709301,0.008928701281547546,0.008928682655096054,0.008928644470870495,0.008928649127483368,0.008928626775741577,0.008928626775741577,0.00892865750938654,0.008928639814257622,0.008928637951612473,0.008928632363677025,0.008928637951612473,0.008928626775741577,0.883927583694458
1054,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.008928601630032063,0.008928605355322361,0.008928603492677212,0.008928601630032063,0.008928598836064339,0.008928599767386913,0.00892859697341919,0.008928603492677212,0.8839281797409058,0.008928597904741764,0.008928610011935234,0.008928598836064339,0.008928596042096615,0.008928596042096615
1055,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.008928630501031876,0.008928702212870121,0.00892873015254736,0.00892864540219307,0.008928650058805943,0.008928627707064152,0.008928627707064152,0.008928658440709114,0.008928640745580196,0.008928638882935047,0.0089286332949996,0.008928638882935047,0.008928627707064152,0.883927583694458
1056,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.007936568930745125,0.00793656799942255,0.007936568930745125,0.007936562411487103,0.007936582900583744,0.007936571724712849,0.007936614565551281,0.8968244791030884,0.0079365698620677,0.00793655775487423,0.007936598733067513,0.007936611771583557,0.007936554029583931,0.00793655589222908
1057,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.005494537763297558,0.005494535434991121,0.00549453916028142,0.9285709261894226,0.005494541488587856,0.005494615063071251,0.005494535900652409,0.005494546145200729,0.005494538228958845,0.0054945386946201324,0.005494546145200729,0.005494540557265282,0.00549454428255558,0.00549453916028142
1058,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.011904795654118061,0.011904790997505188,0.01190479937940836,0.011904807761311531,0.011904791928827763,0.01190480962395668,0.011904796585440636,0.011904796585440636,0.8452376127243042,0.011904802173376083,0.011904792860150337,0.011904794722795486,0.011904826387763023,0.011904803104698658
1059,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.0029762096237391233,0.002976215211674571,0.9613092541694641,0.002976209856569767,0.002976207062602043,0.002976209158077836,0.002976212650537491,0.0029762228950858116,0.002976212650537491,0.002976209158077836,0.002976209856569767,0.0029762096237391233,0.0029762096237391233,0.0029762110207229853
1060,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.011904830113053322,0.011904827319085598,0.011904831044375896,0.011904853396117687,0.011904994025826454,0.011904836632311344,0.011904858984053135,0.8452368974685669,0.01190483383834362,0.011904875747859478,0.011904838494956493,0.011904889717698097,0.011904836632311344,0.011904827319085598
1061,It won't take long.,0.017857471480965614,0.01785750687122345,0.017857450991868973,0.01785741187632084,0.017857437953352928,0.7678534388542175,0.017857389524579048,0.017857404425740242,0.01785736344754696,0.017857400700449944,0.01785745471715927,0.017857467755675316,0.01785736344754696,0.017857473343610764
1062,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.007936542853713036,0.007936541922390461,0.00793658010661602,0.007936565205454826,0.007936544716358185,0.007936552166938782,0.007936542853713036,0.007936551235616207,0.00793654378503561,0.007936558686196804,0.007936556823551655,0.896824836730957,0.007936552166938782,0.007936553098261356
1063,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.004464298486709595,0.9419640898704529,0.004464302211999893,0.004464298486709595,0.004464298021048307,0.004464298021048307,0.004464305937290192,0.004464300349354744,0.004464298486709595,0.004464301746338606,0.004464300815016031,0.004464300349354744,0.004464299418032169,0.004464299418032169
1064,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.8968242406845093,0.007936629466712475,0.007936577312648296,0.007936581037938595,0.007936602458357811,0.007936605252325535,0.007936617359519005,0.00793659221380949,0.007936608977615833,0.007936571724712849,0.007936605252325535,0.007936582900583744,0.007936579175293446,0.0079365698620677
1065,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.008928659372031689,0.00892864540219307,0.008928666822612286,0.008928654715418816,0.008928638882935047,0.00892864540219307,0.008928637020289898,0.8839275240898132,0.008928641676902771,0.008928650990128517,0.00892868172377348,0.008928642608225346,0.00892866775393486,0.008928672410547733
1066,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.011904829181730747,0.011904826387763023,0.011904830113053322,0.011904852464795113,0.011904903687536716,0.01190483570098877,0.01190485805273056,0.8452369570732117,0.011904832907021046,0.011904874816536903,0.011904837563633919,0.011904887855052948,0.01190483570098877,0.011904826387763023
1067,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.007936568930745125,0.00793656799942255,0.007936568930745125,0.007936562411487103,0.007936582900583744,0.007936571724712849,0.007936614565551281,0.8968244791030884,0.0079365698620677,0.00793655775487423,0.007936598733067513,0.007936673238873482,0.007936554029583931,0.00793655589222908
1068,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.01190479751676321,0.011904792860150337,0.011904801242053509,0.011904810555279255,0.011904793791472912,0.01190481148660183,0.01190479937940836,0.01190479937940836,0.8452375531196594,0.011904804036021233,0.011904795654118061,0.011904796585440636,0.011904831044375896,0.011904804967343807
1069,Why does it have to be in private? We don't have a ton of time. ,0.017857272177934647,0.01785731501877308,0.017857331782579422,0.017857275903224945,0.017857244238257408,0.017857275903224945,0.0178572665899992,0.017857268452644348,0.01785724237561226,0.01785728894174099,0.017857324331998825,0.7678554058074951,0.017857244238257408,0.017857274040579796
1070,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.00793656799942255,0.007936567068099976,0.00793656799942255,0.007936561480164528,0.00793658196926117,0.007936570793390274,0.007936613634228706,0.8968244791030884,0.007936568930745125,0.007936556823551655,0.007936597801744938,0.007936599664390087,0.007936553098261356,0.007936554960906506
1071,"No, he is not here. I am taking his place.",0.023809729143977165,0.6904739737510681,0.023809663951396942,0.02380964905023575,0.02380986511707306,0.02380976639688015,0.023809652775526047,0.02380964905023575,0.02380964905023575,0.023809656500816345,0.023809652775526047,0.02380974218249321,0.02380964905023575,0.023809684440493584
1072,I don't have any questions right now.,0.01785733550786972,0.01785728521645069,0.7678548693656921,0.01785731129348278,0.017857307568192482,0.01785731129348278,0.017857296392321587,0.017857354134321213,0.017857277765870094,0.017857316881418228,0.017857449129223824,0.017857322469353676,0.017857279628515244,0.017857307568192482
1073,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.007936582900583744,0.007936551235616207,0.00793654564768076,0.007936550304293633,0.8968246579170227,0.007936586625874043,0.007936573587357998,0.007936552166938782,0.007936547510325909,0.007936560548841953,0.007936559617519379,0.007936574518680573,0.00793655589222908,0.007936553098261356
1074,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.011904829181730747,0.011904826387763023,0.011904830113053322,0.011904852464795113,0.011904903687536716,0.01190483570098877,0.01190485805273056,0.8452369570732117,0.011904832907021046,0.011904874816536903,0.011904837563633919,0.011904887855052948,0.01190483570098877,0.011904826387763023
1075,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.01190479751676321,0.011904792860150337,0.011904801242053509,0.011904810555279255,0.011904793791472912,0.01190481148660183,0.01190479937940836,0.01190479937940836,0.8452375531196594,0.011904804036021233,0.011904795654118061,0.011904796585440636,0.011904829181730747,0.011904804967343807
1076,He is busy today,0.02380960062146187,0.023809609934687614,0.023809580132365227,0.02380957640707493,0.0238096434623003,0.023809609934687614,0.6904751062393188,0.023809650912880898,0.023809585720300674,0.02380957640707493,0.023809628561139107,0.023809639737010002,0.023809580132365227,0.02380957640707493
1077,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.005952437408268452,0.005952424835413694,0.005952429957687855,0.0059524341486394405,0.005952436476945877,0.00595244113355875,0.005952429957687855,0.005952431820333004,0.005952432751655579,0.0059524341486394405,0.9226183295249939,0.005952439270913601,0.005952431820333004,0.005952438339591026
1078,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.004464298486709595,0.9419641494750977,0.004464302211999893,0.004464298486709595,0.004464298021048307,0.004464298021048307,0.004464315716177225,0.004464300349354744,0.004464298486709595,0.004464302211999893,0.004464300815016031,0.004464300349354744,0.004464299418032169,0.004464299418032169
1079,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.003571461420506239,0.0035714562982320786,0.0035714618861675262,0.0035714649129658937,0.0035714588593691587,0.0035714658442884684,0.0035714588593691587,0.003571463283151388,0.003571457462385297,0.003571462584659457,0.9535710215568542,0.0035714595578610897,0.0035714618861675262,0.0035714576952159405
1080,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.8839280009269714,0.008928604423999786,0.008928605355322361,0.008928601630032063,0.008928615599870682,0.00892864540219307,0.008928604423999786,0.008928604423999786,0.008928604423999786,0.008928614668548107,0.008928612805902958,0.008928615599870682,0.008928605355322361,0.008928613737225533
1081,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.011904829181730747,0.011904826387763023,0.011904830113053322,0.011904852464795113,0.011904903687536716,0.01190483570098877,0.01190485805273056,0.8452369570732117,0.011904832907021046,0.011904874816536903,0.011904837563633919,0.011904887855052948,0.01190483570098877,0.011904826387763023
1082,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.01190479751676321,0.011904792860150337,0.011904801242053509,0.011904810555279255,0.011904793791472912,0.01190481148660183,0.01190479937940836,0.01190479937940836,0.8452375531196594,0.011904804036021233,0.011904795654118061,0.011904796585440636,0.011904829181730747,0.011904804967343807
1083,The plan was to use one large aid station with American medics running it. How is this way better?,0.005952422507107258,0.9226183891296387,0.0059524355456233025,0.00595242902636528,0.005952421110123396,0.0059524234384298325,0.005952439736574888,0.0059524355456233025,0.005952422507107258,0.005952426232397556,0.00595243601128459,0.005952430889010429,0.005952424835413694,0.005952442996203899
1084,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.006493533030152321,0.006493531167507172,0.006493537221103907,0.9155839681625366,0.006493534427136183,0.0064935446716845036,0.006493533495813608,0.006493543740361929,0.0064935386180877686,0.0064935400150716305,0.006493535824120045,0.006493547465652227,0.006493539083749056,0.006493533495813608
1085,"Hello, sir. Have you eaten yet?",0.01428578607738018,0.01428578607738018,0.01428578607738018,0.01428578607738018,0.01428578607738018,0.01428578607738018,0.014285788871347904,0.014285799115896225,0.01428578607738018,0.014285804703831673,0.01428578607738018,0.01428578607738018,0.01428578607738018,0.8142847418785095
1086,"No, he is not here. I am taking his place.",0.023809729143977165,0.6904739737510681,0.023809663951396942,0.02380964905023575,0.023809826001524925,0.02380976639688015,0.023809652775526047,0.02380964905023575,0.02380964905023575,0.023809656500816345,0.023809652775526047,0.02380974218249321,0.02380964905023575,0.023809684440493584
1087,Can you explain to me why we are setting up two individual aid stations?,0.01020427793264389,0.010204277001321316,0.010204270482063293,0.010204246267676353,0.010204244405031204,0.010204247198998928,0.8673444390296936,0.010204249992966652,0.010204245336353779,0.01020427793264389,0.01020430400967598,0.010204315185546875,0.01020435243844986,0.010204249992966652
1088,I don't have any questions right now.,0.01785733364522457,0.017857283353805542,0.767854630947113,0.01785730943083763,0.017857305705547333,0.01785730943083763,0.017857294529676437,0.017857354134321213,0.017857275903224945,0.01785731501877308,0.01785769686102867,0.017857320606708527,0.017857277765870094,0.017857305705547333
1089,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.005952415056526661,0.005952413659542799,0.005952415522187948,0.922618567943573,0.00595241691917181,0.005952433682978153,0.005952415522187948,0.0059524173848330975,0.005952419713139534,0.005952415522187948,0.0059524341486394405,0.0059524173848330975,0.00595241691917181,0.00595241691917181
1090,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.006493532098829746,0.00649352977052331,0.006493535824120045,0.9155840277671814,0.006493533030152321,0.0064935400150716305,0.0064935325644910336,0.0064935400150716305,0.006493537221103907,0.0064935386180877686,0.006493534427136183,0.006493541412055492,0.006493538152426481,0.0064935325644910336
1091,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.00793654378503561,0.007936542853713036,0.007936581037938595,0.007936566136777401,0.00793654564768076,0.007936553098261356,0.00793654378503561,0.007936552166938782,0.007936544716358185,0.007936559617519379,0.00793655775487423,0.896824836730957,0.007936553098261356,0.007936553098261356
1092,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.007936568930745125,0.00793656799942255,0.007936568930745125,0.007936562411487103,0.007936582900583744,0.007936571724712849,0.007936614565551281,0.8968244791030884,0.0079365698620677,0.00793655775487423,0.007936598733067513,0.007936607114970684,0.007936554029583931,0.00793655589222908
1093,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.008928611874580383,0.008928625844419003,0.008928618393838406,0.008928606286644936,0.008928603492677212,0.008928608149290085,0.8839280009269714,0.008928610943257809,0.008928604423999786,0.00892863143235445,0.008928620256483555,0.00892862118780613,0.008928622119128704,0.008928618393838406
1094,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.00396827282384038,0.003968270029872656,0.003968271892517805,0.003968273289501667,0.003968273289501667,0.003968274686485529,0.003968271892517805,0.00396827282384038,0.00396827282384038,0.003968274686485529,0.003968279343098402,0.00396827282384038,0.00396829005330801,0.9484123587608337
1095,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.007936568930745125,0.00793656799942255,0.007936568930745125,0.007936562411487103,0.007936582900583744,0.007936571724712849,0.007936614565551281,0.8968244791030884,0.0079365698620677,0.00793655775487423,0.007936598733067513,0.007936600595712662,0.007936554029583931,0.00793655589222908
1096,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.01190479751676321,0.011904792860150337,0.011904801242053509,0.011904810555279255,0.011904793791472912,0.01190481148660183,0.01190479937940836,0.01190479937940836,0.8452375531196594,0.011904804036021233,0.011904795654118061,0.011904796585440636,0.011904829181730747,0.011904804967343807
1097,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.011904830113053322,0.011904827319085598,0.011904831044375896,0.011904853396117687,0.011904904618859291,0.011904836632311344,0.011904858984053135,0.8452369570732117,0.01190483383834362,0.011904875747859478,0.011904838494956493,0.011904888786375523,0.011904836632311344,0.011904827319085598
1098,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.9380945563316345,0.004761944990605116,0.004761948715895414,0.004761970601975918,0.004761952906847,0.004761972464621067,0.004761953838169575,0.004761956166476011,0.004761988762766123,0.004761946387588978,0.004761953372508287,0.004761943593621254,0.0047619580291211605,0.0047619459219276905
1099,Why does it have to be in private? We don't have a ton of time. ,0.017857272177934647,0.017857322469353676,0.017857331782579422,0.017857275903224945,0.017857244238257408,0.017857275903224945,0.0178572665899992,0.017857268452644348,0.01785724237561226,0.01785728894174099,0.017857324331998825,0.7678553462028503,0.017857244238257408,0.017857274040579796
1100,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.00446430966258049,0.004464305937290192,0.0044643087312579155,0.00446430966258049,0.9419639706611633,0.004464313387870789,0.004464307799935341,0.004464305937290192,0.004464307334274054,0.004464312456548214,0.0044643087312579155,0.004464305471628904,0.004464322235435247,0.004464305471628904
1101,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.8968242406845093,0.007936622016131878,0.007936577312648296,0.007936581037938595,0.007936602458357811,0.007936605252325535,0.007936617359519005,0.00793659221380949,0.007936608977615833,0.007936571724712849,0.007936605252325535,0.007936582900583744,0.007936579175293446,0.0079365698620677
1102,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.008928659372031689,0.00892864540219307,0.008928666822612286,0.008928654715418816,0.008928638882935047,0.00892864540219307,0.008928637020289898,0.8839275240898132,0.008928641676902771,0.008928650990128517,0.0089286919683218,0.008928642608225346,0.00892866775393486,0.008928672410547733
1103,"Hello, sir. Have you eaten yet?",0.014285787008702755,0.014285787008702755,0.014285787008702755,0.014285787008702755,0.014285787008702755,0.014285787008702755,0.014285789802670479,0.014285800978541374,0.014285787008702755,0.014285806566476822,0.014285787008702755,0.014285787008702755,0.014285787008702755,0.8142847418785095
