,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7
747,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.015880795195698738,0.015896115452051163,0.9046661853790283,0.015890082344412804,0.015891047194600105,0.015885990113019943,0.01588975079357624
748,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9522578716278076,0.007954816333949566,0.00797274149954319,0.007949316874146461,0.007945277728140354,0.007955679669976234,0.007964281365275383
749,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.012999216094613075,0.9219507575035095,0.013000497594475746,0.013013019226491451,0.013001787476241589,0.01300260704010725,0.013032110407948494
750,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.8926246166229248,0.017881229519844055,0.017895450815558434,0.017922550439834595,0.01789136976003647,0.01789138838648796,0.01789337769150734
751,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.023886660113930702,0.8569583892822266,0.023866908624768257,0.02382316254079342,0.023810433223843575,0.023829439654946327,0.02382495440542698
752,I’d rather not say.,0.04761916399002075,0.047626931220293045,0.0476558618247509,0.7141919136047363,0.04766213893890381,0.04762427881360054,0.047619763761758804
753,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.020424196496605873,0.02046169526875019,0.020427105948328972,0.020497826859354973,0.8772823214530945,0.020435165613889694,0.02047167532145977
754,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.01792486011981964,0.8925331234931946,0.017908044159412384,0.017933225259184837,0.01790345460176468,0.01790635474026203,0.01789098046720028
755,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.02382580004632473,0.023828040808439255,0.023842070251703262,0.02382282353937626,0.023908540606498718,0.02383926697075367,0.8569334149360657
756,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.023886676877737045,0.8569583892822266,0.023866910487413406,0.023823164403438568,0.023810435086488724,0.023829441517591476,0.02382495626807213
757,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.015892427414655685,0.015940716490149498,0.01590997353196144,0.9045315384864807,0.01592506282031536,0.015883050858974457,0.015917213633656502
758,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.011942398734390736,0.92842036485672,0.011922713369131088,0.011932525783777237,0.011914826929569244,0.011925204657018185,0.011941960081458092
759,"I'd really prefer just to wait until the brief, if that is ok.",0.023827997967600822,0.023821232840418816,0.023834209889173508,0.023831401020288467,0.8570483922958374,0.02381567656993866,0.023821089416742325
760,The plan was to use one large aid station with American medics running it. How is this way better?,0.011930068954825401,0.011908678337931633,0.9284922480583191,0.011910761706531048,0.011915238574147224,0.011937527917325497,0.011905422434210777
761,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.009532414376735687,0.009538350626826286,0.009535301476716995,0.00953626912087202,0.009563437663018703,0.009547107852995396,0.9427471160888672
762,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.015892425552010536,0.01593782566487789,0.015909969806671143,0.9045343995094299,0.015925055369734764,0.015883050858974457,0.015917209908366203
763,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.015879778191447258,0.01589280180633068,0.015896908938884735,0.015914086252450943,0.904622495174408,0.015892215073108673,0.015901722013950348
764,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.012999220751225948,0.9219444394111633,0.01300050225108862,0.013013026677072048,0.013001793064177036,0.013002610765397549,0.013038383796811104
765,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.9339290261268616,0.011011055670678616,0.011010432615876198,0.011003545485436916,0.010994984768331051,0.011035623960196972,0.011015339754521847
766,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9141513705253601,0.014300234615802765,0.01433400809764862,0.014303198084235191,0.014309401623904705,0.014314891770482063,0.014286899007856846
767,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.892625093460083,0.017881231382489204,0.017895452678203583,0.017922068014740944,0.01789136976003647,0.01789138838648796,0.01789337769150734
768,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.015880795195698738,0.01589564047753811,0.9046667218208313,0.01589006558060646,0.015891052782535553,0.015885990113019943,0.015889735892415047
769,I don't have any questions right now.,0.035802144557237625,0.7852820754051208,0.0358031764626503,0.03578430041670799,0.03574889153242111,0.03575308248400688,0.035826340317726135
770,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.015892427414655685,0.015945106744766235,0.01590997911989689,0.9045271277427673,0.015925072133541107,0.015883050858974457,0.015917222946882248
771,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.8926220536231995,0.017881235107779503,0.01789545826613903,0.017925087362527847,0.017891375347971916,0.01789139397442341,0.017893385142087936
772,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.01588587276637554,0.015894560143351555,0.015883581712841988,0.015924908220767975,0.01588551141321659,0.01588275283575058,0.9046428203582764
773,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.02388741448521614,0.8569576740264893,0.023866912350058556,0.023823164403438568,0.023810435086488724,0.023829441517591476,0.02382495626807213
774,Can you explain to me why we are setting up two individual aid stations?,0.0204648207873106,0.020408282056450844,0.020453771576285362,0.02041175588965416,0.877375602722168,0.020476695150136948,0.020409101620316505
775,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9141564965248108,0.014300229959189892,0.014328871853649616,0.014303192496299744,0.014309394173324108,0.014314880594611168,0.014286899007856846
776,I’d rather not say.,0.04761916771531105,0.047626934945583344,0.047655731439590454,0.7141920924186707,0.047661975026130676,0.04762428253889084,0.0476197674870491
777,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.015892425552010536,0.015937665477395058,0.015909967944025993,0.904534637928009,0.015925055369734764,0.015883050858974457,0.015917209908366203
778,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.015879778191447258,0.01589280180633068,0.015896908938884735,0.01591300405561924,0.9046236276626587,0.015892215073108673,0.015901722013950348
779,Why does it have to be in private? We don't have a ton of time. ,0.035785265266895294,0.03579111769795418,0.03583202138543129,0.0357796885073185,0.03583672270178795,0.03577643260359764,0.7851987481117249
780,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.007152989041060209,0.007169232703745365,0.0071486919187009335,0.957068681716919,0.007149508688598871,0.00715315667912364,0.0071577816270291805
781,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.023893287405371666,0.8569517135620117,0.023866938427090645,0.023823169991374016,0.023810436949133873,0.023829448968172073,0.023824959993362427
782,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9522578120231628,0.00795481726527214,0.007972830906510353,0.007949317805469036,0.007945278659462929,0.007955680601298809,0.007964282296597958
783,Can you explain to me why we are setting up two individual aid stations?,0.02046520821750164,0.020408283919095993,0.020453784614801407,0.02041175775229931,0.8773720860481262,0.020479727536439896,0.020409103482961655
784,I’d rather not say.,0.04761916771531105,0.047626934945583344,0.0476558580994606,0.7141920924186707,0.04766187071800232,0.04762428253889084,0.0476197674870491
785,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9141301512718201,0.014301636256277561,0.014305103570222855,0.0143033592030406,0.01434740237891674,0.014310365542769432,0.014301959425210953
786,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.005956714041531086,0.0059550171718001366,0.005963234230875969,0.005956192035228014,0.005957631394267082,0.9642537832260132,0.005957372486591339
787,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.01590694487094879,0.015876969322562218,0.015922149643301964,0.015915609896183014,0.9045754671096802,0.01591709814965725,0.0158857349306345
788,I’d rather not say.,0.04761916771531105,0.047626934945583344,0.04765590280294418,0.7141916155815125,0.04766232892870903,0.04762428253889084,0.0476197674870491
789,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.9339333176612854,0.011011051945388317,0.011010429821908474,0.011003541760146618,0.010994983837008476,0.01103137619793415,0.011015334166586399
790,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.017868466675281525,0.017875490710139275,0.017869846895337105,0.017906783148646355,0.8926845192909241,0.017896339297294617,0.01789853349328041
791,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.012999217957258224,0.9219495058059692,0.013000499457120895,0.013013022020459175,0.013001788407564163,0.01300260704010725,0.013033357448875904
792,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.010997917503118515,0.011029208078980446,0.010992036201059818,0.01099389512091875,0.010992581956088543,0.010997572913765907,0.9339967966079712
793,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.007152989041060209,0.007169828284531832,0.007148691453039646,0.9570680260658264,0.007149507757276297,0.0071531557478010654,0.007157782092690468
794,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.020424189046025276,0.0204616766422987,0.020427102223038673,0.020490821450948715,0.8772894144058228,0.020435156300663948,0.02047164924442768
795,I don't have any questions right now.,0.03580216318368912,0.7852877378463745,0.03580315038561821,0.035784266889095306,0.03574887663125992,0.03575306385755539,0.03582072630524635
796,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.020424194633960724,0.02046169340610504,0.02042710781097412,0.020495805889368057,0.8772844076156616,0.020435163751244545,0.020471669733524323
797,He is busy today,0.04761924967169762,0.047757890075445175,0.7139124870300293,0.04770292341709137,0.047711439430713654,0.04762910678982735,0.04766690731048584
798,"Hello, sir. Have you eaten yet?",0.8284140229225159,0.028571756556630135,0.028571756556630135,0.02858889289200306,0.028706857934594154,0.028571760281920433,0.028574984520673752
799,I don't have any questions right now.,0.035802267491817474,0.7852845191955566,0.03580314666032791,0.0357842892408371,0.035748884081840515,0.035753075033426285,0.03582382947206497
800,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.015879778191447258,0.01589280366897583,0.015896908938884735,0.01591515727341175,0.904621422290802,0.015892216935753822,0.015901722013950348
801,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.011009578593075275,0.011031773872673512,0.011027654632925987,0.011002819053828716,0.010994077660143375,0.011009360663592815,0.9339247345924377
802,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.011946277692914009,0.9284162521362305,0.011922718025743961,0.011932534165680408,0.011914830654859543,0.011925210244953632,0.011942117474973202
803,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.020424190908670425,0.020461684092879295,0.020427104085683823,0.02049284428358078,0.8772873878479004,0.020435158163309097,0.020471658557653427
804,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.9339266419410706,0.01101105660200119,0.011010434478521347,0.011003545485436916,0.010994983837008476,0.011038016527891159,0.011015341617166996
805,"I'd really prefer just to wait until the brief, if that is ok.",0.023827623575925827,0.023821193724870682,0.023831723257899284,0.023831000551581383,0.8570517301559448,0.02381567284464836,0.023821059614419937
806,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.017924858257174492,0.8925330638885498,0.017908042296767235,0.017933230847120285,0.01790345273911953,0.017906352877616882,0.01789097674190998
807,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.009532413445413113,0.009538349695503712,0.009535299614071846,0.009536267258226871,0.009563449770212173,0.009547106921672821,0.9427471160888672
808,Why does it have to be in private? We don't have a ton of time. ,0.03578529879450798,0.03579115867614746,0.035833053290843964,0.035779718309640884,0.035841602832078934,0.03577646613121033,0.7851927280426025
809,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.012999218888580799,0.9219469428062439,0.01300050038844347,0.013013024814426899,0.013001790270209312,0.013002609834074974,0.013035845011472702
810,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.011012589558959007,0.9339180588722229,0.011004245840013027,0.011030493304133415,0.011001561768352985,0.01101391389966011,0.0110191460698843
811,The plan was to use one large aid station with American medics running it. How is this way better?,0.011930099688470364,0.011908678337931633,0.928489625453949,0.011910763569176197,0.011915241368114948,0.011940186843276024,0.011905423365533352
812,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.015892425552010536,0.015939630568027496,0.015909971669316292,0.9045326113700867,0.015925060957670212,0.015883048996329308,0.015917211771011353
813,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.9339317679405212,0.011011051945388317,0.011010429821908474,0.011003541760146618,0.010994982905685902,0.011032888665795326,0.011015336029231548
814,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01588079333305359,0.015896031633019447,0.9046663045883179,0.01589006558060646,0.015891065821051598,0.015885990113019943,0.0158897303044796
815,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.9339304566383362,0.011011052876710892,0.011010429821908474,0.011003542691469193,0.010994982905685902,0.011034194380044937,0.011015336029231548
816,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.02382579632103443,0.023828037083148956,0.023842060938477516,0.02382281795144081,0.023904919624328613,0.023839259520173073,0.8569371104240417
817,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.005956713575869799,0.005955016706138849,0.005963368806988001,0.005956191569566727,0.005957631394267082,0.9642537236213684,0.0059573715552687645
818,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.01193670742213726,0.011958993040025234,0.011926142498850822,0.011957889422774315,0.011918427422642708,0.011922797188162804,0.9283790588378906
819,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.009532413445413113,0.009538349695503712,0.009535298682749271,0.009536266326904297,0.009562535211443901,0.009547105990350246,0.9427480697631836
820,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.8926255702972412,0.017881229519844055,0.017895448952913284,0.017921574413776398,0.01789136789739132,0.01789138652384281,0.01789337396621704
821,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.017862388864159584,0.017857292667031288,0.8927489519119263,0.017877906560897827,0.017857294529676437,0.017938846722245216,0.017857292667031288
822,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.009532413445413113,0.009538350626826286,0.00953530054539442,0.009536268189549446,0.009563736617565155,0.00954710878431797,0.9427468180656433
823,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.010214258916676044,0.010219503194093704,0.010211450047791004,0.010215221904218197,0.01021207682788372,0.010223567485809326,0.9387038946151733
824,Why does it have to be in private? We don't have a ton of time. ,0.03578528016805649,0.03579113259911537,0.03583258017897606,0.03577969968318939,0.035838209092617035,0.035776443779468536,0.7851966619491577
825,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.011009576730430126,0.011032145470380783,0.01102761272341013,0.011002817191183567,0.010994075797498226,0.011009358800947666,0.9339243769645691
826,"I'd really prefer just to wait until the brief, if that is ok.",0.023827901110053062,0.023821217939257622,0.023832960054278374,0.023831525817513466,0.8570495843887329,0.02381567470729351,0.02382110245525837
827,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.008941100910305977,0.008928663097321987,0.9463653564453125,0.00892979372292757,0.00893644243478775,0.008969939313828945,0.008928726427257061
828,He is busy today,0.047619253396987915,0.04776081070303917,0.7139095067977905,0.047702956944704056,0.04771147295832634,0.047629110515117645,0.04766692593693733
829,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.005956714507192373,0.0059550171718001366,0.005964911542832851,0.005956192500889301,0.005957632325589657,0.9642521142959595,0.005957372952252626
830,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.020424190908670425,0.020461678504943848,0.020427102223038673,0.020491398870944977,0.877288818359375,0.020435156300663948,0.02047165296971798
831,He is busy today,0.04761924967169762,0.047758590430021286,0.713911771774292,0.047702934592962265,0.04771144315600395,0.04762910678982735,0.04766691476106644
832,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.020424189046025276,0.0204616766422987,0.020427102223038673,0.020490745082497597,0.8772894740104675,0.020435156300663948,0.020471647381782532
833,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.011012585833668709,0.933921217918396,0.011004243977367878,0.01102734450250864,0.011001558974385262,0.011013909243047237,0.011019140481948853
834,I’d rather not say.,0.04761916771531105,0.047626934945583344,0.04765581339597702,0.7141919732093811,0.04766208305954933,0.04762428253889084,0.0476197674870491
835,"No, he is not here. I am taking his place.",0.7139957547187805,0.04763643816113472,0.04761926829814911,0.04768431931734085,0.04775576665997505,0.04768677055835724,0.04762163758277893
836,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.009532413445413113,0.009538350626826286,0.00953530054539442,0.009536268189549446,0.009563740342855453,0.00954710878431797,0.9427468180656433
837,He is busy today,0.04761924967169762,0.047764625400304794,0.7139055728912354,0.04770299419760704,0.047711532562971115,0.047629114240407944,0.047666944563388824
838,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.011009578593075275,0.011031756177544594,0.011027881875634193,0.011002819053828716,0.010994077660143375,0.011009360663592815,0.9339244961738586
839,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01588079333305359,0.01589534990489483,0.9046669602394104,0.015890074893832207,0.015891067683696747,0.015885986387729645,0.015889734029769897
840,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.023888422176241875,0.8569566607475281,0.023866917937994003,0.023823168128728867,0.023810435086488724,0.023829443380236626,0.02382495626807213
841,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.01100957952439785,0.011031943373382092,0.011030611582100391,0.011002818122506142,0.010994075797498226,0.011009362526237965,0.9339215755462646
842,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9141566157341003,0.014300229959189892,0.014328817836940289,0.014303192496299744,0.014309394173324108,0.014314880594611168,0.014286899007856846
843,"No, he is not here. I am taking his place.",0.7140008211135864,0.04763643816113472,0.04761927202343941,0.047684263437986374,0.047750748693943024,0.04768678918480873,0.04762163385748863
844,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.01193670928478241,0.011956747621297836,0.011926142498850822,0.011962509714066982,0.011918427422642708,0.011922798119485378,0.9283766746520996
845,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.017868461087346077,0.01787548139691353,0.017869841307401657,0.0179025586694479,0.8926908373832703,0.017894936725497246,0.01789788156747818
846,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.011012588627636433,0.9339196085929871,0.011004245840013027,0.011028985492885113,0.01100156083703041,0.011013912037014961,0.011019145138561726
847,"I'd really prefer just to wait until the brief, if that is ok.",0.023827627301216125,0.02382119558751583,0.023831728845834732,0.02383100613951683,0.8570517301559448,0.02381567470729351,0.023821061477065086
848,"No, he is not here. I am taking his place.",0.7140069007873535,0.047636426985263824,0.04761927202343941,0.0476842001080513,0.04774494096636772,0.04768664017319679,0.04762163385748863
849,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.015892423689365387,0.01593886688351631,0.015909967944025993,0.9045333862304688,0.015925055369734764,0.01588304713368416,0.015917209908366203
850,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.02382579632103443,0.023828037083148956,0.023842062801122665,0.02382281795144081,0.023905126377940178,0.023839259520173073,0.8569369316101074
851,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01588079333305359,0.015896353870630264,0.904666006565094,0.015890073031187057,0.01589106395840645,0.015885990113019943,0.015889741480350494
852,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.02388724312186241,0.8569578528404236,0.023866912350058556,0.023823164403438568,0.023810435086488724,0.023829441517591476,0.02382495626807213
853,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.9339329600334167,0.011011051014065742,0.0110104288905859,0.011003540828824043,0.010994982905685902,0.011031711474061012,0.011015333235263824
854,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.010214259847998619,0.010219504125416279,0.010211450979113579,0.010215222835540771,0.010212077759206295,0.010223682038486004,0.9387037754058838
855,Can you explain to me why we are setting up two individual aid stations?,0.020465005189180374,0.020408283919095993,0.020453782752156258,0.02041175775229931,0.8773728013038635,0.020479293540120125,0.020409103482961655
856,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.023893442004919052,0.8569515347480774,0.023866938427090645,0.023823169991374016,0.023810436949133873,0.023829448968172073,0.023824959993362427
857,He is busy today,0.047619253396987915,0.047766927629709244,0.7139032483100891,0.04770301282405853,0.04771152511239052,0.04762911796569824,0.04766695573925972
858,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.017901793122291565,0.017862001433968544,0.017901813611388206,0.017863770946860313,0.017922570928931236,0.8926891088485718,0.017858922481536865
859,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.01099791657179594,0.011030423454940319,0.010992035269737244,0.010993896052241325,0.010992581024765968,0.010997571982443333,0.9339955449104309
860,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.008941100910305977,0.008928663097321987,0.9463657736778259,0.00892979372292757,0.00893644243478775,0.008969529531896114,0.008928726427257061
861,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.023890577256679535,0.8569545149803162,0.0238669291138649,0.023823169991374016,0.023810438811779022,0.023829447105526924,0.023824959993362427
862,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.01101258397102356,0.933922529220581,0.011004243046045303,0.011026068590581417,0.011001558043062687,0.011013906449079514,0.011019138619303703
863,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.008938892744481564,0.9463921189308167,0.008930959738790989,0.008935831487178802,0.008934009820222855,0.008931376039981842,0.008936830796301365
864,"No, he is not here. I am taking his place.",0.7140001058578491,0.04763644188642502,0.047619275748729706,0.047684263437986374,0.04775159806013107,0.04768671840429306,0.04762163758277893
865,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.015879780054092407,0.015892809256911278,0.01589692197740078,0.015917956829071045,0.9046185612678528,0.01589222252368927,0.015901753678917885
866,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.011009576730430126,0.011031781323254108,0.011027932167053223,0.011002817191183567,0.010994075797498226,0.011009358800947666,0.9339244365692139
867,"Hello, sir. Have you eaten yet?",0.028730181977152824,0.028571784496307373,0.02857178822159767,0.02859034202992916,0.8283888697624207,0.02857178822159767,0.02857527695596218
868,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.012999217957258224,0.9219499230384827,0.013000499457120895,0.013013020157814026,0.013001788407564163,0.01300260704010725,0.013032913208007812
869,The plan was to use one large aid station with American medics running it. How is this way better?,0.011930068023502827,0.011908678337931633,0.9284926652908325,0.011910761706531048,0.011915238574147224,0.011937144212424755,0.011905422434210777
870,"No, he is not here. I am taking his place.",0.7139967083930969,0.04763644188642502,0.04761927202343941,0.047684285789728165,0.04775490239262581,0.047686733305454254,0.04762164130806923
871,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.02388901077210903,0.8569560647010803,0.023866921663284302,0.023823169991374016,0.023810436949133873,0.023829445242881775,0.023824959993362427
872,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.8926227688789368,0.017881235107779503,0.01789545640349388,0.017924338579177856,0.017891375347971916,0.01789139397442341,0.017893383279442787
873,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.01099791843444109,0.011030123569071293,0.010992037132382393,0.010993897914886475,0.010992582887411118,0.010997573845088482,0.9339959025382996
874,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.008938590995967388,0.9463924169540405,0.008930958807468414,0.00893583707511425,0.00893400888890028,0.008931375108659267,0.008936815895140171
875,He is busy today,0.04761924967169762,0.04775836691260338,0.7139120101928711,0.04770293086767197,0.047711439430713654,0.04762910678982735,0.04766691476106644
876,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.015885870903730392,0.015894554555416107,0.01588357985019684,0.015919875353574753,0.01588550955057144,0.01588275097310543,0.9046478867530823
877,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9522584080696106,0.007954815402626991,0.007972207851707935,0.007949315942823887,0.00794527679681778,0.007955677807331085,0.007964279502630234
878,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.011939233168959618,0.011942470446228981,0.011937765404582024,0.011941958218812943,0.011921023949980736,0.9283545613288879,0.011962941847741604
879,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.007152987644076347,0.007169547025114298,0.0071486905217170715,0.9570683240890503,0.007149507291615009,0.007153155282139778,0.007157781161367893
880,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.012999218888580799,0.9219504594802856,0.01300049852579832,0.013013020157814026,0.013001790270209312,0.013002607971429825,0.013032477349042892
881,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9522581100463867,0.007954815402626991,0.007972506806254387,0.007949315942823887,0.00794527679681778,0.00795567873865366,0.007964279502630234
882,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.005956714507192373,0.0059550171718001366,0.005964056588709354,0.005956192500889301,0.0059576318599283695,0.9642530083656311,0.005957372952252626
883,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.007152989506721497,0.0071740406565368176,0.007148691453039646,0.9570638537406921,0.007149508688598871,0.00715315667912364,0.007157783955335617
