,Original Input,Topic 1,Topic 2,Topic 3
555,He is busy today,0.11150467395782471,0.7767736911773682,0.11172161996364594
556,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.019042080268263817,0.9616943001747131,0.019263580441474915
557,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.03736871853470802,0.9241835474967957,0.038447704166173935
558,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.02900230698287487,0.029677238315343857,0.9413204789161682
559,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.9573262929916382,0.02112046629190445,0.021553244441747665
560,"No, he is not here. I am taking his place.",0.11296585947275162,0.11253830790519714,0.7744958400726318
561,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9315468072891235,0.03405814617872238,0.03439502418041229
562,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.027560116723179817,0.9453769326210022,0.02706296555697918
563,"Hello, sir. Have you eaten yet?",0.06699921935796738,0.06685955077409744,0.8661412596702576
564,I’d rather not say.,0.11197444051504135,0.7763370871543884,0.11168846487998962
565,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.9573269486427307,0.021120477467775345,0.02155260369181633
566,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.026372358202934265,0.028092188760638237,0.9455354809761047
567,I’d rather not say.,0.11197420954704285,0.7763373851776123,0.11168839037418365
568,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.019042110070586205,0.9616944789886475,0.019263437017798424
569,Can you explain to me why we are setting up two individual aid stations?,0.05497343838214874,0.8963821530342102,0.048644375056028366
570,"No, he is not here. I am taking his place.",0.11296437680721283,0.1125389039516449,0.7744967341423035
571,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.9570383429527283,0.021450495347380638,0.021511157974600792
572,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.9134856462478638,0.04177729785442352,0.044737108051776886
573,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0190420001745224,0.9616959095001221,0.019262166693806648
574,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.9134900569915771,0.04177729785442352,0.04473269730806351
575,He is busy today,0.11150467395782471,0.7767738103866577,0.11172155290842056
576,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.02637234888970852,0.028089629486203194,0.9455380439758301
577,I’d rather not say.,0.1119740903377533,0.7763375639915466,0.11168835312128067
578,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.02516024187207222,0.025268591940402985,0.9495711922645569
579,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.038347601890563965,0.9221658110618591,0.039486538618803024
580,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.01904214359819889,0.9616959691047668,0.01926187425851822
581,Can I talk with you in private once questions are over?,0.4263646602630615,0.48795264959335327,0.0856826901435852
582,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.027989275753498077,0.029819021001458168,0.9421916604042053
583,Can I talk with you in private once questions are over?,0.42646998167037964,0.48784804344177246,0.0856819897890091
584,The plan was to use one large aid station with American medics running it. How is this way better?,0.9426349997520447,0.02868797443807125,0.028676973655819893
585,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9315487742424011,0.03405812382698059,0.034393105655908585
586,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.026404887437820435,0.024196647107601166,0.9493985176086426
587,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.042334672063589096,0.04336891323328018,0.9142964482307434
588,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.04092767834663391,0.920605480670929,0.03846685588359833
589,I’d rather not say.,0.11197444796562195,0.7763370871543884,0.11168841272592545
590,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.027362508699297905,0.030352944508194923,0.9422845244407654
591,It won't take long.,0.0850774496793747,0.09220969676971436,0.8227128386497498
592,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.03736873343586922,0.9241778254508972,0.03845340013504028
593,I don't have any questions right now.,0.0955347865819931,0.8181208372116089,0.0863443985581398
594,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.029002370312809944,0.029683375731110573,0.9413142800331116
595,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.02637234330177307,0.028088005259633064,0.945539653301239
596,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.8812635540962219,0.05886859446763992,0.05986786633729935
597,I don't have any questions right now.,0.09552957862615585,0.8181260824203491,0.08634433150291443
598,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.026439467445015907,0.02419676072895527,0.9493637681007385
599,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.04096246510744095,0.9205704927444458,0.03846707195043564
600,"I'd really prefer just to wait until the brief, if that is ok.",0.05910054221749306,0.06291559338569641,0.8779838681221008
601,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.9134939312934875,0.041777290403842926,0.04472878947854042
602,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.04096110165119171,0.9205718636512756,0.038467057049274445
603,Can you explain to me why we are setting up two individual aid stations?,0.0549863837659359,0.896369218826294,0.048644378781318665
604,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.019042134284973145,0.9616949558258057,0.019262975081801414
605,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.957037627696991,0.021451126784086227,0.0215112566947937
606,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.026372309774160385,0.028076717630028725,0.9455509185791016
607,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.030964020639657974,0.937096118927002,0.03193989768624306
608,It won't take long.,0.08507756888866425,0.0922357439994812,0.8226867318153381
609,The plan was to use one large aid station with American medics running it. How is this way better?,0.9426268339157104,0.028691811487078667,0.028681380674242973
610,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.04092514514923096,0.9206079840660095,0.038466837257146835
611,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.05584263801574707,0.061034541577100754,0.8831228017807007
612,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9315491914749146,0.03405822813510895,0.034392572939395905
613,He is busy today,0.1115046814084053,0.7767736315727234,0.11172163486480713
614,I don't have any questions right now.,0.09545513242483139,0.8182015419006348,0.08634334057569504
615,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.03097142092883587,0.03309987112879753,0.9359287023544312
616,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.030964141711592674,0.9370629191398621,0.0319729708135128
617,I don't have any questions right now.,0.09553822129964828,0.8181173205375671,0.08634445071220398
618,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.026372306048870087,0.028075529262423515,0.9455521702766418
619,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.0423346608877182,0.043368592858314514,0.9142967462539673
620,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.9573279619216919,0.021120458841323853,0.021551596000790596
621,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.9134857654571533,0.04177730157971382,0.04473693296313286
622,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.027989279478788376,0.02981971576809883,0.9421910047531128
623,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.026410076767206192,0.024196665734052658,0.9493932723999023
624,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.9573262929916382,0.021120470017194748,0.021553222090005875
625,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.02754823863506317,0.9453892707824707,0.02706252969801426
626,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.038347527384757996,0.9221770763397217,0.0394754521548748
627,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.03834754601120949,0.9221751689910889,0.03947724401950836
628,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.0441780760884285,0.048346295952796936,0.9074755907058716
629,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.038347531110048294,0.922178328037262,0.03947416692972183
630,"No, he is not here. I am taking his place.",0.1129680722951889,0.11254176497459412,0.7744901776313782
631,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.0182562917470932,0.014817099086940289,0.966926634311676
632,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.030971450731158257,0.033112604171037674,0.9359159469604492
633,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.030971404165029526,0.0330931581556797,0.9359354376792908
634,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.019042106345295906,0.9616954326629639,0.01926247403025627
635,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.029002344235777855,0.029678950086236,0.941318690776825
636,I’d rather not say.,0.11197448521852493,0.7763371467590332,0.11168838292360306
637,"No, he is not here. I am taking his place.",0.11295253783464432,0.11253371089696884,0.7745137214660645
638,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.8812748193740845,0.05886730179190636,0.05985788628458977
639,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9315463900566101,0.034058067947626114,0.03439554199576378
640,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.05584261938929558,0.06100854650139809,0.8831488490104675
641,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.01826130598783493,0.014817088842391968,0.9669216275215149
642,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.027362525463104248,0.030358538031578064,0.9422789216041565
643,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.9009813666343689,0.04996397718787193,0.04905464127659798
644,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.03736872971057892,0.9241799116134644,0.03845133259892464
645,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.03938335180282593,0.9208914637565613,0.03972518816590309
646,Can I talk with you in private once questions are over?,0.4254453480243683,0.48886537551879883,0.0856892541050911
647,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9315484166145325,0.034058112651109695,0.03439353033900261
648,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.900983989238739,0.0499618723988533,0.049054134637117386
649,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.055842623114585876,0.061020974069833755,0.8831363916397095
650,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.037368740886449814,0.9241774082183838,0.038453906774520874
651,"No, he is not here. I am taking his place.",0.1129525899887085,0.1125338226556778,0.7745136022567749
652,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.039381854236125946,0.920902669429779,0.039715494960546494
653,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.957334041595459,0.02112041786313057,0.021545546129345894
654,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.037368740886449814,0.924177885055542,0.03845338895916939
655,I’d rather not say.,0.11197420209646225,0.7763373851776123,0.11168840527534485
656,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9315463900566101,0.03405825048685074,0.03439532220363617
657,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.03736873343586922,0.9241787791252136,0.03845246508717537
658,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.04417794197797775,0.04840707406401634,0.907414972782135
659,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.03726349025964737,0.039868514984846115,0.9228679537773132
660,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.027557114139199257,0.9453800320625305,0.027062878012657166
661,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.055842623114585876,0.061014462262392044,0.88314288854599
662,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.9009810090065002,0.049964312463998795,0.04905465990304947
663,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.03834759443998337,0.9221663475036621,0.03948601335287094
664,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.027362512424588203,0.03035525046288967,0.9422821998596191
665,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.037263501435518265,0.03987693414092064,0.9228596091270447
666,It won't take long.,0.08507746458053589,0.09221075475215912,0.8227118253707886
667,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.026372279971837997,0.02806682512164116,0.9455609321594238
668,The plan was to use one large aid station with American medics running it. How is this way better?,0.9426272511482239,0.028691092506051064,0.028681643307209015
669,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.026440061628818512,0.024196764454245567,0.9493631720542908
670,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.037368740886449814,0.9241774678230286,0.03845382109284401
671,The plan was to use one large aid station with American medics running it. How is this way better?,0.9426302909851074,0.028689784929156303,0.028679903596639633
672,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.8812708258628845,0.058869410306215286,0.05985970422625542
673,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.027553480118513107,0.945383608341217,0.02706293761730194
674,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.9570398926734924,0.021449903026223183,0.02151021547615528
675,"Hello, sir. Have you eaten yet?",0.06699927151203156,0.06685955077409744,0.8661412000656128
676,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.9614989161491394,0.018933437764644623,0.01956764981150627
677,"No, he is not here. I am taking his place.",0.11296427249908447,0.11254017800092697,0.774495542049408
678,The plan was to use one large aid station with American medics running it. How is this way better?,0.9426261782646179,0.028691114857792854,0.028682708740234375
679,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.0309639610350132,0.9370959997177124,0.03194005787372589
680,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.02756679803133011,0.9453700184822083,0.027063122019171715
681,It won't take long.,0.08507748693227768,0.09221865981817245,0.8227038383483887
682,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.02641112543642521,0.024196671321988106,0.9493921995162964
683,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9315481185913086,0.03405807167291641,0.0343937985599041
684,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.03834756463766098,0.9221731424331665,0.03947930037975311
685,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.931549072265625,0.03405804932117462,0.034392889589071274
686,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.019042061641812325,0.9616944789886475,0.019263383001089096
687,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.9134790301322937,0.04177729785442352,0.04474368318915367
688,Why does it have to be in private? We don't have a ton of time. ,0.08439069986343384,0.8293384313583374,0.08627090603113174
689,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.030971379950642586,0.033083755522966385,0.9359449148178101
690,I’d rather not say.,0.11197450757026672,0.7763371467590332,0.11168836057186127
691,"I'd really prefer just to wait until the brief, if that is ok.",0.0590989924967289,0.06285195797681808,0.8780490756034851
692,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.9570381045341492,0.021451124921441078,0.021510787308216095
693,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.03726349025964737,0.03986397758126259,0.9228725433349609
694,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.9614832997322083,0.018933385610580444,0.019583288580179214
695,The plan was to use one large aid station with American medics running it. How is this way better?,0.9426273107528687,0.028691831976175308,0.028680846095085144
696,He is busy today,0.11150467395782471,0.7767737507820129,0.11172159761190414
697,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.027362490072846413,0.03034626506268978,0.9422912001609802
698,Can you explain to me why we are setting up two individual aid stations?,0.0550263486802578,0.8963292241096497,0.04864439740777016
699,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.030657604336738586,0.0291995070874691,0.9401429295539856
700,It won't take long.,0.08507730066776276,0.09217417985200882,0.8227485418319702
701,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.03062349557876587,0.029199153184890747,0.9401773810386658
702,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.03097137250006199,0.03308030590415001,0.935948371887207
703,Why does it have to be in private? We don't have a ton of time. ,0.08439069986343384,0.8293401002883911,0.08626925200223923
704,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.03097142092883587,0.033100903034210205,0.9359276294708252
705,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.05584263429045677,0.06102430447936058,0.883133053779602
706,Can you explain to me why we are setting up two individual aid stations?,0.0549577996134758,0.8963978290557861,0.04864437133073807
707,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.02637234330177307,0.028086908161640167,0.945540726184845
708,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.039384886622428894,0.9208928346633911,0.03972232714295387
709,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.027567565441131592,0.9453693628311157,0.02706308662891388
710,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9307577013969421,0.035087309777736664,0.03415500000119209
711,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.04233467951416969,0.04336787760257721,0.9142974615097046
712,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.040930114686489105,0.9206030368804932,0.03846686705946922
713,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.025159496814012527,0.025266513228416443,0.9495739936828613
714,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.901001513004303,0.049945950508117676,0.04905253276228905
715,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.02798931859433651,0.029825957491993904,0.9421847462654114
716,I’d rather not say.,0.11197436600923538,0.776337206363678,0.11168841272592545
717,"I'd really prefer just to wait until the brief, if that is ok.",0.05909891799092293,0.06284775584936142,0.8780533671379089
718,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.02798929065465927,0.02982226572930813,0.9421884417533875
719,It won't take long.,0.08507736027240753,0.09218926727771759,0.8227334022521973
720,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.9009755253791809,0.049969665706157684,0.04905480518937111
721,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.03938395157456398,0.9208962321281433,0.03971978276968002
722,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.030652794986963272,0.02919960394501686,0.9401475787162781
723,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.030964044854044914,0.937076210975647,0.03195976838469505
724,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.019042007625102997,0.9616969227790833,0.019261032342910767
725,I’d rather not say.,0.11197436600923538,0.776337206363678,0.11168842017650604
726,Can I talk with you in private once questions are over?,0.42635664343833923,0.4879606068134308,0.08568274974822998
727,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.9009804129600525,0.049965329468250275,0.04905426874756813
728,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.05584263429045677,0.061026956886053085,0.8831304311752319
729,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.040955621749162674,0.9205774068832397,0.03846702352166176
730,Why does it have to be in private? We don't have a ton of time. ,0.0843905434012413,0.8293426036834717,0.08626684546470642
731,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.04724108800292015,0.9098749160766602,0.04288399592041969
732,He is busy today,0.1115046814084053,0.7767736315727234,0.11172162741422653
733,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.029002340510487556,0.029683012515306473,0.9413146376609802
734,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.037368737161159515,0.9241778254508972,0.03845340386033058
735,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.02756597101688385,0.9453709721565247,0.027063030749559402
736,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.040932346135377884,0.9206007719039917,0.03846688196063042
737,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.9573267698287964,0.0211204681545496,0.021552754566073418
738,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.029002198949456215,0.02967418171465397,0.9413235783576965
739,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.038347575813531876,0.9221714735031128,0.039481014013290405
740,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.9009724259376526,0.049972936511039734,0.049054596573114395
741,The plan was to use one large aid station with American medics running it. How is this way better?,0.9426242113113403,0.028691580519080162,0.02868424355983734
742,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.05584261193871498,0.06101022660732269,0.883147120475769
743,"No, he is not here. I am taking his place.",0.11296723783016205,0.11253996193408966,0.7744928598403931
744,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.05584263801574707,0.06104065105319023,0.8831167221069336
745,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.04094658046960831,0.9205864667892456,0.03846697881817818
746,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.9027121067047119,0.045858655124902725,0.051429253071546555
747,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.029002327471971512,0.02967931516468525,0.9413183331489563
748,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.044177938252687454,0.04841499775648117,0.9074070453643799
749,I’d rather not say.,0.11197445541620255,0.7763370871543884,0.11168847978115082
750,The plan was to use one large aid station with American medics running it. How is this way better?,0.9426277875900269,0.02869146317243576,0.02868073433637619
751,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.019042158499360085,0.9616920948028564,0.01926571875810623
752,"I'd really prefer just to wait until the brief, if that is ok.",0.0591001994907856,0.06290164589881897,0.8779981136322021
753,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.027362463995814323,0.03033779188990593,0.9422997236251831
754,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.027362532913684845,0.030359243974089622,0.9422782063484192
755,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.0423346683382988,0.04336617514491081,0.9142991304397583
756,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.9009768962860107,0.04996825382113457,0.04905490577220917
757,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.044178083539009094,0.04834293946623802,0.9074789881706238
758,He is busy today,0.1115046963095665,0.7767736315727234,0.11172168701887131
759,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.030971409752964973,0.033095043152570724,0.935933530330658
760,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.01904202066361904,0.9616955518722534,0.019262420013546944
761,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.9134819507598877,0.04177729785442352,0.04474077373743057
762,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.03736873343586922,0.9241806864738464,0.03845062106847763
763,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.029002176597714424,0.029678840190172195,0.9413189888000488
764,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.0279893409460783,0.029832707718014717,0.942177951335907
765,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.019042085856199265,0.9616943001747131,0.019263602793216705
766,Why does it have to be in private? We don't have a ton of time. ,0.08439068496227264,0.8293396830558777,0.08626961708068848
767,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.025160206481814384,0.02526835724711418,0.9495714902877808
768,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.04723084345459938,0.9098851680755615,0.0428839772939682
769,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.03938326984643936,0.9208968877792358,0.039719849824905396
770,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.9026317596435547,0.045859720557928085,0.051508549600839615
771,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.030971385538578033,0.033086832612752914,0.935941755771637
772,"No, he is not here. I am taking his place.",0.11295315623283386,0.11253377795219421,0.7745130658149719
773,"No, he is not here. I am taking his place.",0.11295303702354431,0.11253373324871063,0.7745131850242615
774,"No, he is not here. I am taking his place.",0.11296766251325607,0.11254298686981201,0.7744893431663513
775,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.026414187625050545,0.024196680635213852,0.9493891596794128
