,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10
681,It won't take long.,0.0250020120292902,0.025002365931868553,0.02500077523291111,0.025000713765621185,0.025001894682645798,0.025002416223287582,0.02500213123857975,0.7749837636947632,0.025001607835292816,0.025002334266901016
682,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.00666731595993042,0.006667649373412132,0.006667119916528463,0.9399948716163635,0.006667118985205889,0.006667060311883688,0.0066671669483184814,0.006667368113994598,0.006667213048785925,0.006667098496109247
683,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.010000823996961117,0.9099923968315125,0.010000411421060562,0.010003332048654556,0.010000215843319893,0.010000311769545078,0.010000537149608135,0.010000764392316341,0.010000685229897499,0.010000512935221195
684,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.01111224852502346,0.011111817322671413,0.01111207902431488,0.011112049221992493,0.011111266911029816,0.011111674830317497,0.011114463210105896,0.8999912738800049,0.011111726984381676,0.01111141499131918
685,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.010000823996961117,0.9099916219711304,0.010000411421060562,0.010004081763327122,0.010000215843319893,0.010000311769545078,0.010000537149608135,0.010000764392316341,0.010000686161220074,0.010000512935221195
686,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.005556030198931694,0.005555722396820784,0.005555757787078619,0.005555818323045969,0.9499977231025696,0.005555653944611549,0.005555697716772556,0.005555850453674793,0.005555883981287479,0.005555851384997368
687,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.012500083073973656,0.012501612305641174,0.012501734308898449,0.012500419281423092,0.012500054202973843,0.887495219707489,0.012500054202973843,0.012500054202973843,0.012500239536166191,0.012500541284680367
688,Why does it have to be in private? We don't have a ton of time. ,0.025004010647535324,0.025003040209412575,0.025002477690577507,0.02500017359852791,0.02500288002192974,0.7749741077423096,0.025000235065817833,0.025005798786878586,0.025001708418130875,0.02500556968152523
689,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.009092097170650959,0.00909105408936739,0.009091706946492195,0.009092036634683609,0.009093502536416054,0.009092441760003567,0.9181720614433289,0.009090964682400227,0.009092135354876518,0.00909196212887764
690,I’d rather not say.,0.033333443105220795,0.033333390951156616,0.03333383798599243,0.03333352133631706,0.03333481401205063,0.033333390951156616,0.6999967694282532,0.033333390951156616,0.033333390951156616,0.03333405405282974
691,"I'd really prefer just to wait until the brief, if that is ok.",0.01666850969195366,0.8499887585639954,0.01666749082505703,0.016667338088154793,0.016667434945702553,0.01666928082704544,0.016666768118739128,0.016669578850269318,0.01666748709976673,0.016667338088154793
692,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.0062517705373466015,0.006252180319279432,0.94374018907547,0.006250823847949505,0.006250767037272453,0.006251079495996237,0.0062509989365935326,0.006250523962080479,0.00625073816627264,0.006250930484384298
693,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.011111983098089695,0.011111240833997726,0.011111577041447163,0.8999939560890198,0.011112147010862827,0.011111781001091003,0.011112184263765812,0.011111394502222538,0.011111858300864697,0.011111832223832607
694,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.954995334148407,0.005000550765544176,0.005000458564609289,0.005000467412173748,0.005000700708478689,0.0050002955831587315,0.005000145640224218,0.005000687204301357,0.005000613164156675,0.005000733770430088
695,The plan was to use one large aid station with American medics running it. How is this way better?,0.008333582431077957,0.008335933089256287,0.9249911308288574,0.008334196172654629,0.008334100246429443,0.008334403857588768,0.008334154263138771,0.008333434350788593,0.008334334008395672,0.008334732614457607
696,He is busy today,0.033336855471134186,0.03333461284637451,0.03334104269742966,0.0333334356546402,0.03333396092057228,0.03333953022956848,0.03333887830376625,0.6999721527099609,0.03333517163991928,0.03333434462547302
697,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.00769452378153801,0.007693450432270765,0.0076933614909648895,0.007694264408200979,0.007693429943174124,0.007692675571888685,0.00769534008577466,0.007693641819059849,0.9307548403739929,0.0076945144683122635
698,Can you explain to me why we are setting up two individual aid stations?,0.01428703311830759,0.01429055817425251,0.014288730919361115,0.014288337901234627,0.014288719743490219,0.014287665486335754,0.014287784695625305,0.014285932295024395,0.8714066743850708,0.014288597740232944
699,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.008336068131029606,0.008334117010235786,0.008334246464073658,0.00833428930491209,0.008333866484463215,0.008334237150847912,0.008333837613463402,0.008334927260875702,0.008334343321621418,0.9249900579452515
700,It won't take long.,0.02500201016664505,0.025002364069223404,0.02500077337026596,0.025000710040330887,0.0250018872320652,0.02500234916806221,0.025002116337418556,0.7749838829040527,0.025001604110002518,0.025002332404255867
701,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.008335313759744167,0.008334117010235786,0.008334246464073658,0.00833428930491209,0.008333866484463215,0.008334237150847912,0.008333837613463402,0.008334924466907978,0.008334343321621418,0.9249908328056335
702,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.009092098101973534,0.00909105408936739,0.00909170787781477,0.009092037566006184,0.00909325573593378,0.009092441760003567,0.9181723594665527,0.009090964682400227,0.009092135354876518,0.009091963060200214
703,Why does it have to be in private? We don't have a ton of time. ,0.02500397339463234,0.025003036484122276,0.025002475827932358,0.02500017173588276,0.025002876296639442,0.7749744653701782,0.025000233203172684,0.02500554360449314,0.025001706555485725,0.025005491450428963
704,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.009092097170650959,0.00909105408936739,0.009091706946492195,0.009092036634683609,0.009093095548450947,0.009092440828680992,0.9181725382804871,0.009090964682400227,0.009092134423553944,0.00909196212887764
705,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.016667267307639122,0.016666749492287636,0.849990963935852,0.016668757423758507,0.016667764633893967,0.016668392345309258,0.0166675616055727,0.016667651012539864,0.016667349264025688,0.01666758768260479
706,Can you explain to me why we are setting up two individual aid stations?,0.014287034049630165,0.014290454797446728,0.014288731850683689,0.014288338832557201,0.014288720674812794,0.014287666417658329,0.01428778562694788,0.01428593322634697,0.8714067339897156,0.014288597740232944
707,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.9307582974433899,0.007692644838243723,0.007693805731832981,0.007693216670304537,0.007694039959460497,0.007693316787481308,0.007693599909543991,0.007692745421081781,0.007694076281040907,0.0076942481100559235
708,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.8999890089035034,0.01111331395804882,0.011112031526863575,0.011111474595963955,0.011111794039607048,0.011112420819699764,0.011111692525446415,0.011114038527011871,0.011112661100924015,0.011111529543995857
709,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.0076925926841795444,0.0076924702152609825,0.007692561484873295,0.007692634593695402,0.0076928166672587395,0.0076943812891840935,0.007692661602050066,0.007692407350987196,0.9307646751403809,0.007692818529903889
710,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.010000457987189293,0.010001461021602154,0.010001342743635178,0.01000082865357399,0.010001209564507008,0.010000351816415787,0.010002863593399525,0.010000204667448997,0.010000870563089848,0.9099904298782349
711,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.012501801364123821,0.012500368990004063,0.012500382028520107,0.012500402517616749,0.012500199489295483,0.01250054594129324,0.012500395067036152,0.8874909281730652,0.012504437938332558,0.012500565499067307
712,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.011112034320831299,0.0111150573939085,0.011113982647657394,0.011112920939922333,0.8999798893928528,0.011112864129245281,0.011114728637039661,0.011111612431704998,0.01111314631998539,0.0111137256026268
713,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.9357092976570129,0.0071431840769946575,0.0071432823315262794,0.007143703754991293,0.007143746595829725,0.007143112830817699,0.007143249735236168,0.007143029943108559,0.007143425289541483,0.007143919821828604
714,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.014286537654697895,0.014286637306213379,0.8714166283607483,0.014286830089986324,0.014288040809333324,0.014286686666309834,0.014285837300121784,0.014285949058830738,0.014287146739661694,0.014289691112935543
715,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.007693120744079351,0.007692661136388779,0.007693136110901833,0.007692581042647362,0.007692899089306593,0.007693310268223286,0.007692999672144651,0.007692722603678703,0.007694707717746496,0.9307618141174316
716,I’d rather not say.,0.033333443105220795,0.033333390951156616,0.03333384171128273,0.03333352506160736,0.033335380256175995,0.033333390951156616,0.6999961733818054,0.033333390951156616,0.033333390951156616,0.03333409130573273
717,"I'd really prefer just to wait until the brief, if that is ok.",0.01666851155459881,0.8499888181686401,0.01666749268770218,0.016667339950799942,0.016667434945702553,0.016669271513819695,0.016666769981384277,0.01666956953704357,0.01666748896241188,0.016667338088154793
718,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.007693119812756777,0.007692659739404917,0.007693135179579258,0.0076925796456635,0.007692897692322731,0.007693309336900711,0.007692998740822077,0.007692721206694841,0.0076942178420722485,0.9307623505592346
719,It won't take long.,0.025002019479870796,0.02500242553651333,0.02500077709555626,0.025000713765621185,0.02500189282000065,0.02500239573419094,0.025002142414450645,0.7749837040901184,0.025001605972647667,0.0250023752450943
720,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.01428653858602047,0.014286638237535954,0.871416449546814,0.014286831021308899,0.014288041740655899,0.014286687597632408,0.014285838231444359,0.014285949990153313,0.014287147670984268,0.01428988017141819
721,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.8999887704849243,0.01111331395804882,0.011112031526863575,0.011111474595963955,0.011111794039607048,0.011112420819699764,0.011111692525446415,0.011114244349300861,0.011112661100924015,0.011111529543995857
722,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.008335224352777004,0.008334117010235786,0.008334246464073658,0.00833428930491209,0.008333866484463215,0.008334237150847912,0.008333837613463402,0.008334924466907978,0.008334343321621418,0.9249908924102783
723,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.008334387093782425,0.008334644138813019,0.008333617821335793,0.008334729820489883,0.008334515616297722,0.00833364948630333,0.008333656936883926,0.9249925017356873,0.008334092795848846,0.008334198966622353
724,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0055560581386089325,0.005555721931159496,0.005555756855756044,0.005555817857384682,0.9499977231025696,0.005555653013288975,0.005555697251111269,0.005555849988013506,0.005555883515626192,0.005555850453674793
725,I’d rather not say.,0.033333439379930496,0.03333338722586632,0.03333383798599243,0.033333517611026764,0.033335208892822266,0.03333338722586632,0.6999964118003845,0.03333338722586632,0.03333338722586632,0.033334072679281235
726,Can I talk with you in private once questions are over?,0.02500293031334877,0.025002487003803253,0.02500525675714016,0.02500014193356037,0.025004202499985695,0.025003623217344284,0.025001512840390205,0.025001797825098038,0.02500041387975216,0.7749776840209961
727,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.014286537654697895,0.014286637306213379,0.8714168071746826,0.014286830089986324,0.014288040809333324,0.014286685734987259,0.014285837300121784,0.014285949058830738,0.014287146739661694,0.014289519749581814
728,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.016667267307639122,0.016666749492287636,0.8499905467033386,0.016669118776917458,0.016667766496539116,0.016668396070599556,0.0166675616055727,0.016667651012539864,0.016667349264025688,0.01666758768260479
729,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.011112034320831299,0.011115044355392456,0.011113982647657394,0.011112920939922333,0.8999798893928528,0.011112864129245281,0.011114728637039661,0.011111612431704998,0.01111314631998539,0.0111137256026268
730,Why does it have to be in private? We don't have a ton of time. ,0.02500397525727749,0.025003038346767426,0.025002477690577507,0.02500017359852791,0.02500287815928459,0.7749744653701782,0.025000235065817833,0.025005578994750977,0.025001708418130875,0.02500549890100956
731,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.012501146644353867,0.8874791264533997,0.012502811849117279,0.012502995319664478,0.012504306621849537,0.012500976212322712,0.01250225119292736,0.012500269338488579,0.012503250502049923,0.012502877973020077
732,He is busy today,0.03333684802055359,0.03333460912108421,0.03333964943885803,0.0333334356546402,0.03333395719528198,0.03333953768014908,0.033338818699121475,0.6999736428260803,0.03333516791462898,0.033334340900182724
733,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9249933958053589,0.00833364948630333,0.008333764970302582,0.008333669044077396,0.00833401083946228,0.008334369398653507,0.008333969861268997,0.008334074169397354,0.008334847167134285,0.008334225974977016
734,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.011111753061413765,0.011111399158835411,0.011112653650343418,0.011111508123576641,0.011111403815448284,0.011113513261079788,0.01111170370131731,0.8999928832054138,0.011111583560705185,0.011111525818705559
735,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.007692592218518257,0.007692469283938408,0.0076925610192120075,0.007692634128034115,0.007692816201597452,0.0076939985156059265,0.007692660670727491,0.007692406885325909,0.9307650327682495,0.007692817132920027
736,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.011112034320831299,0.011115094646811485,0.011113982647657394,0.011112920939922333,0.8999798893928528,0.011112864129245281,0.011114728637039661,0.011111612431704998,0.01111314631998539,0.0111137256026268
737,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.006250062491744757,0.9437480568885803,0.006250533740967512,0.006250275764614344,0.006250126287341118,0.006250238977372646,0.0062501439824700356,0.00625003594905138,0.006250218953937292,0.006250301375985146
738,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9249933958053589,0.00833364948630333,0.008333764970302582,0.008333669044077396,0.00833401083946228,0.008334369398653507,0.008333969861268997,0.008334074169397354,0.008334849961102009,0.008334225974977016
739,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.011112247593700886,0.011111816391348839,0.011112078092992306,0.011112048290669918,0.011111265979707241,0.011111672967672348,0.011114468798041344,0.8999912738800049,0.011111725121736526,0.011111414059996605
740,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.014286537654697895,0.014286637306213379,0.8714168071746826,0.014286830089986324,0.014288040809333324,0.014286685734987259,0.014285837300121784,0.014285949058830738,0.014287146739661694,0.01428951881825924
741,The plan was to use one large aid station with American medics running it. How is this way better?,0.008333582431077957,0.008337442763149738,0.924989640712738,0.008334196172654629,0.008334101177752018,0.008334404788911343,0.008334154263138771,0.008333434350788593,0.008334334008395672,0.008334732614457607
742,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.016667267307639122,0.016666749492287636,0.8499907851219177,0.016668926924467087,0.016667766496539116,0.016668396070599556,0.0166675616055727,0.016667651012539864,0.016667349264025688,0.01666758768260479
743,"No, he is not here. I am taking his place.",0.03333454951643944,0.03334229066967964,0.033333610743284225,0.033337295055389404,0.033342741429805756,0.03333402797579765,0.6999589204788208,0.03334448114037514,0.03333645686507225,0.033335600048303604
744,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.016667267307639122,0.016666751354932785,0.8499908447265625,0.01666884683072567,0.016667766496539116,0.016668394207954407,0.01666756346821785,0.016667652875185013,0.016667351126670837,0.01666758954524994
745,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.011112034320831299,0.011116561479866505,0.011113983578979969,0.011112921871244907,0.8999783992767334,0.011112865060567856,0.01111473049968481,0.011111612431704998,0.011113147251307964,0.011113726533949375
746,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.012502146884799004,0.012501664459705353,0.30177178978919983,0.012500680051743984,0.5982159972190857,0.012501002289354801,0.012500892393290997,0.012500603683292866,0.012501579709351063,0.012503605335950851
747,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9249926805496216,0.008333651348948479,0.008333766832947731,0.00833367183804512,0.00833401270210743,0.008334372192621231,0.008333971723914146,0.008334076032042503,0.008335593156516552,0.00833422876894474
748,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.012500643730163574,0.012500752694904804,0.012500107288360596,0.01250004954636097,0.012500401586294174,0.012500366196036339,0.01250004954636097,0.8874968886375427,0.01250028982758522,0.012500477023422718
749,I’d rather not say.,0.033333439379930496,0.03333338722586632,0.03333383798599243,0.033333517611026764,0.0333353653550148,0.03333338722586632,0.6999961733818054,0.03333338722586632,0.03333338722586632,0.03333410620689392
750,The plan was to use one large aid station with American medics running it. How is this way better?,0.008333581499755383,0.00833593774586916,0.9249911308288574,0.008334195241332054,0.008334099315106869,0.008334402926266193,0.008334153331816196,0.008333433419466019,0.008334333077073097,0.008334731683135033
751,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.005556014832109213,0.005555721931159496,0.005555756855756044,0.005555817857384682,0.9499977231025696,0.005555653013288975,0.005555697251111269,0.005555849988013506,0.005555883515626192,0.005555850453674793
752,"I'd really prefer just to wait until the brief, if that is ok.",0.01666851155459881,0.8499888181686401,0.01666749268770218,0.016667339950799942,0.016667434945702553,0.016669271513819695,0.016666769981384277,0.016669580712914467,0.01666748896241188,0.016667338088154793
753,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.007694522850215435,0.007693449035286903,0.007693361025303602,0.007694263011217117,0.007693429011851549,0.007692675106227398,0.007694674655795097,0.0076936413533985615,0.9307554960250854,0.007694513536989689
754,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.007694522850215435,0.007693449035286903,0.007693361025303602,0.007694263011217117,0.007693429011851549,0.007692675106227398,0.007694684900343418,0.0076936413533985615,0.9307554960250854,0.007694513536989689
755,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.012501800432801247,0.012500368058681488,0.012500381097197533,0.012500401586294174,0.012500198557972908,0.012500545009970665,0.012500394135713577,0.8874916434288025,0.012503704987466335,0.012500564567744732
756,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.01428653672337532,0.014286636374890804,0.8714160919189453,0.01428682915866375,0.014288038946688175,0.014286685734987259,0.01428583636879921,0.014285948127508163,0.014287144877016544,0.014290248043835163
757,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.012500642798841,0.012500730343163013,0.01250010821968317,0.012500050477683544,0.012500402517616749,0.012500366196036339,0.012500050477683544,0.8874968886375427,0.012500290758907795,0.012500475160777569
758,He is busy today,0.033336855471134186,0.03333461284637451,0.03333994746208191,0.0333334356546402,0.03333396092057228,0.03333941474556923,0.03333918750286102,0.6999730467796326,0.03333517163991928,0.03333434462547302
759,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.009092097170650959,0.00909105408936739,0.009091706946492195,0.009092036634683609,0.009093121625483036,0.009092440828680992,0.9181725382804871,0.009090964682400227,0.009092134423553944,0.00909196212887764
760,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.005556023679673672,0.005555722396820784,0.005555757787078619,0.005555818323045969,0.9499977231025696,0.005555653944611549,0.005555697716772556,0.005555850453674793,0.005555883981287479,0.005555851384997368
761,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.012500082142651081,0.0125016113743186,0.012501737102866173,0.012500418350100517,0.012500053271651268,0.887495219707489,0.012500053271651268,0.012500053271651268,0.012500238604843616,0.012500540353357792
762,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01111175399273634,0.011111400090157986,0.011112654581665993,0.01111150998622179,0.011111404746770859,0.011113498359918594,0.01111170556396246,0.8999930024147034,0.011111585423350334,0.011111526750028133
763,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9249929785728455,0.008333651348948479,0.008333766832947731,0.00833367183804512,0.008334013633430004,0.008334372192621231,0.008333971723914146,0.008334076032042503,0.008335254155099392,0.00833422876894474
764,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.007693120744079351,0.007692661136388779,0.007693136110901833,0.007692581042647362,0.007692899089306593,0.007693310268223286,0.007692999206483364,0.007692722603678703,0.007694202940911055,0.9307623505592346
765,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.005556032527238131,0.005555721931159496,0.005555756855756044,0.005555817857384682,0.9499977231025696,0.005555653013288975,0.005555697251111269,0.005555849988013506,0.005555883515626192,0.005555850453674793
766,Why does it have to be in private? We don't have a ton of time. ,0.025003980845212936,0.025003038346767426,0.025002477690577507,0.02500017359852791,0.02500288002192974,0.7749742269515991,0.025000235065817833,0.025005590170621872,0.025001708418130875,0.02500569075345993
767,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.9357092976570129,0.0071431840769946575,0.0071432823315262794,0.007143703754991293,0.007143749389797449,0.007143112830817699,0.007143249735236168,0.007143029943108559,0.007143425289541483,0.007143945898860693
768,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.012501143850386143,0.8874792456626892,0.012502809055149555,0.012502998113632202,0.012504136189818382,0.012500973418354988,0.012502248398959637,0.012500266544520855,0.012503246776759624,0.012502875179052353
769,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.8999890089035034,0.01111331395804882,0.011112031526863575,0.011111474595963955,0.011111794039607048,0.011112420819699764,0.011111692525446415,0.011114085093140602,0.011112661100924015,0.011111529543995857
770,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.012502151541411877,0.012501665391027927,0.28534460067749023,0.01250067725777626,0.6146431565284729,0.012501002289354801,0.01250090729445219,0.012500599026679993,0.012501581571996212,0.012503664009273052
771,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.009092098101973534,0.00909105408936739,0.00909170787781477,0.009092037566006184,0.009093125350773335,0.009092441760003567,0.9181725382804871,0.009090964682400227,0.009092135354876518,0.009091963060200214
772,"No, he is not here. I am taking his place.",0.033334553241729736,0.033342305570840836,0.033333610743284225,0.03333730250597,0.03334278240799904,0.03333403170108795,0.6999571919441223,0.03334615007042885,0.03333646059036255,0.0333356074988842
773,"No, he is not here. I am taking his place.",0.03333454951643944,0.03334230184555054,0.033333610743284225,0.0333372987806797,0.03334280475974083,0.03333402797579765,0.6999574899673462,0.03334585204720497,0.03333645686507225,0.0333356037735939
774,"No, he is not here. I am taking his place.",0.03333454951643944,0.03334229066967964,0.033333610743284225,0.0333372987806797,0.033342741429805756,0.03333402797579765,0.6999589204788208,0.033344510942697525,0.03333645686507225,0.033335600048303604
775,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.006667315494269133,0.006667650770395994,0.006667119450867176,0.9399948716163635,0.0066671185195446014,0.006667059846222401,0.006667166482657194,0.006667367648333311,0.006667212583124638,0.00666709803044796
776,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.010000821202993393,0.9099928140640259,0.010000409558415413,0.010002987459301949,0.010000213980674744,0.010000309906899929,0.010000534355640411,0.010000762529671192,0.01000068336725235,0.010000511072576046
777,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.006250062491744757,0.9437480568885803,0.0062505342066287994,0.006250275764614344,0.006250126287341118,0.006250238977372646,0.0062501439824700356,0.00625003594905138,0.006250218953937292,0.006250301375985146
778,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.010000457987189293,0.01000146009027958,0.010001342743635178,0.01000082865357399,0.010001209564507008,0.010000351816415787,0.010002772323787212,0.010000204667448997,0.010000870563089848,0.9099904894828796
779,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.011111983098089695,0.011111240833997726,0.011111577041447163,0.8999939560890198,0.011112147942185402,0.011111781001091003,0.011112186126410961,0.011111394502222538,0.011111858300864697,0.011111832223832607
780,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01111175399273634,0.011111400090157986,0.011112654581665993,0.01111150998622179,0.011111404746770859,0.011113508604466915,0.01111170556396246,0.8999928832054138,0.011111585423350334,0.011111526750028133
781,"No, he is not here. I am taking his place.",0.03333454951643944,0.03334231674671173,0.033333610743284225,0.033337295055389404,0.033342745155096054,0.03333402797579765,0.6999589204788208,0.03334445878863335,0.03333645686507225,0.033335600048303604
782,"I'd really prefer just to wait until the brief, if that is ok.",0.016668515279889107,0.8499874472618103,0.016667494550347328,0.01666734181344509,0.016667434945702553,0.016669495031237602,0.016666769981384277,0.016670679673552513,0.01666749082505703,0.016667339950799942
783,"I'd really prefer just to wait until the brief, if that is ok.",0.01666850782930851,0.8499887585639954,0.01666749082505703,0.016667338088154793,0.016667433083057404,0.016669267788529396,0.016666768118739128,0.016669640317559242,0.01666748709976673,0.016667336225509644
784,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01111175399273634,0.011111400090157986,0.011112655512988567,0.01111150998622179,0.011111404746770859,0.011113717220723629,0.01111170556396246,0.8999927043914795,0.011111585423350334,0.011111526750028133
785,He is busy today,0.03333685174584389,0.03333461284637451,0.03333963826298714,0.0333334356546402,0.03333396092057228,0.033339403569698334,0.03333881497383118,0.6999737620353699,0.03333517163991928,0.03333434462547302
786,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.008334387093782425,0.008334662765264511,0.008333617821335793,0.008335058577358723,0.00833452120423317,0.00833364948630333,0.008333657868206501,0.9249921441078186,0.008334093727171421,0.008334198966622353
787,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.016668470576405525,0.016667058691382408,0.016669144853949547,0.016672322526574135,0.8499855399131775,0.01666724495589733,0.01666758954524994,0.01666681095957756,0.016667954623699188,0.016667857766151428
788,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.0062517705373466015,0.006251797080039978,0.9437405467033386,0.006250823847949505,0.006250767037272453,0.006251079495996237,0.006250998470932245,0.006250523962080479,0.00625073816627264,0.006250930484384298
789,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.011112034320831299,0.011115126311779022,0.011113982647657394,0.011112920939922333,0.8999798893928528,0.011112864129245281,0.011114728637039661,0.011111612431704998,0.01111314631998539,0.0111137256026268
790,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.007694523315876722,0.007693449966609478,0.0076933614909648895,0.007694263476878405,0.007693429943174124,0.007692675571888685,0.007694640196859837,0.007693641819059849,0.9307554960250854,0.007694514002650976
