,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5
842,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9193830490112305,0.020117370411753654,0.020100440829992294,0.020250936970114708,0.020148253068327904
843,"No, he is not here. I am taking his place.",0.7326132655143738,0.06737648695707321,0.0666690394282341,0.06667017936706543,0.06667104363441467
844,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.016922228038311005,0.016791563481092453,0.9320469498634338,0.016970207914710045,0.017269007861614227
845,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.025070734322071075,0.025056246668100357,0.025134287774562836,0.025051649659872055,0.8996870517730713
846,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.015484485775232315,0.015477407723665237,0.9380828738212585,0.01549222506582737,0.015462961047887802
847,"I'd really prefer just to wait until the brief, if that is ok.",0.03340926393866539,0.8664731979370117,0.033358730375766754,0.033418115228414536,0.03334067761898041
848,"No, he is not here. I am taking his place.",0.7326102256774902,0.06737951934337616,0.0666690468788147,0.06667017936706543,0.06667104363441467
849,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.02231382019817829,0.9105015397071838,0.022436462342739105,0.02238345891237259,0.022364668548107147
850,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.03353342413902283,0.03355042636394501,0.865763783454895,0.03374684229493141,0.03340555354952812
851,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.022561391815543175,0.022600458934903145,0.02248671092092991,0.9098827242851257,0.022468730807304382
852,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.03373363986611366,0.034382712095975876,0.03344576433300972,0.8651003837585449,0.03333750367164612
853,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.015995055437088013,0.01545614656060934,0.015610413625836372,0.9374132752418518,0.015525097958743572
854,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.01436383742839098,0.014332173392176628,0.942505955696106,0.014386022463440895,0.014412030577659607
855,Can you explain to me why we are setting up two individual aid stations?,0.8850481510162354,0.02871878631412983,0.028707243502140045,0.028878534212708473,0.028647281229496002
856,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.033733636140823364,0.03438194841146469,0.03344576433300972,0.865101158618927,0.03333749994635582
857,He is busy today,0.06734564900398254,0.068827785551548,0.06769471615552902,0.7288044095039368,0.06732748448848724
858,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.8992650508880615,0.025179656222462654,0.025113064795732498,0.025296462699770927,0.025145763531327248
859,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.015510106459259987,0.015404666773974895,0.015443151816725731,0.9381744861602783,0.015467560850083828
860,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.9494847059249878,0.012896241620182991,0.012511448003351688,0.012516475282609463,0.012591110542416573
861,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.033733613789081573,0.034376148134469986,0.03344576060771942,0.8651069402694702,0.03333750367164612
862,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.015484482981264591,0.015477403998374939,0.9380829334259033,0.015492184087634087,0.015462960116565228
863,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.012594349682331085,0.012635990045964718,0.02851862646639347,0.9336902499198914,0.012560779228806496
864,"No, he is not here. I am taking his place.",0.7326200604438782,0.06736963987350464,0.0666690468788147,0.06667017936706543,0.06667104363441467
865,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.022311529144644737,0.02234092727303505,0.9102239608764648,0.022383522242307663,0.022740043699741364
866,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.9380466341972351,0.015431991778314114,0.01558331772685051,0.015502390451729298,0.015435654670000076
867,"Hello, sir. Have you eaten yet?",0.04004756733775139,0.04042522609233856,0.04000082239508629,0.04000094532966614,0.8395254015922546
868,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.9269179701805115,0.01822667010128498,0.018278231844305992,0.018304292112588882,0.01827283576130867
869,The plan was to use one large aid station with American medics running it. How is this way better?,0.47086459398269653,0.017320502549409866,0.016736898571252823,0.016762955114245415,0.4783150553703308
870,"No, he is not here. I am taking his place.",0.7326173186302185,0.0673723965883255,0.0666690394282341,0.06667017936706543,0.06667104363441467
871,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.0337337888777256,0.03442072868347168,0.033445797860622406,0.8650622367858887,0.03333750367164612
872,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.025246286764740944,0.026233945041894913,0.8977754712104797,0.02556285262107849,0.02518141083419323
873,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.015510042198002338,0.01540466770529747,0.015443151816725731,0.9381745457649231,0.015467564575374126
874,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.012592267245054245,0.012633771635591984,0.03897284343838692,0.923242449760437,0.012558656744658947
875,He is busy today,0.06734558194875717,0.06882037967443466,0.06769459694623947,0.728812038898468,0.06732741743326187
876,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.022403687238693237,0.022249359637498856,0.02231670916080475,0.022378960624337196,0.9106512665748596
877,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.011194576509296894,0.011154893785715103,0.011220828630030155,0.9550517201423645,0.011377980932593346
878,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.932702898979187,0.016746848821640015,0.016851579770445824,0.016769712790846825,0.016928931698203087
879,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.010111317969858646,0.010052971541881561,0.010117671452462673,0.010065210051834583,0.959652841091156
880,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.9269178509712219,0.01822667382657528,0.018278228119015694,0.01830439455807209,0.01827283948659897
881,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.011194576509296894,0.011154893785715103,0.01122082956135273,0.9550498723983765,0.011379755102097988
882,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.008439375087618828,0.9663359522819519,0.008432915434241295,0.008384349755942822,0.008407355286180973
883,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.010110873728990555,0.010052968747913837,0.010115412063896656,0.010065206326544285,0.9596555233001709
884,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.011194577440619469,0.011154894717037678,0.011220828630030155,0.9550513625144958,0.01137832272797823
885,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.9380467534065247,0.015431990846991539,0.015583230182528496,0.015502396039664745,0.015435652807354927
886,I don't have any questions right now.,0.05092579126358032,0.05033492669463158,0.050440508872270584,0.7979699373245239,0.05032885819673538
887,"No, he is not here. I am taking his place.",0.7326090335845947,0.06738066673278809,0.0666690394282341,0.06667017936706543,0.06667104363441467
888,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.014363833703100681,0.014332171529531479,0.9425057172775269,0.014386135153472424,0.014412128366529942
889,I’d rather not say.,0.06668700277805328,0.06720820814371109,0.7319332361221313,0.06749947369098663,0.06667208671569824
890,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.9269132614135742,0.018226686865091324,0.01827894151210785,0.01830792985856533,0.01827321946620941
891,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.949471116065979,0.012909811921417713,0.012511448003351688,0.012516475282609463,0.012591118924319744
892,Can you explain to me why we are setting up two individual aid stations?,0.8850468993186951,0.028718799352645874,0.028707260265946388,0.028879757970571518,0.028647281229496002
893,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.014363845810294151,0.014332175254821777,0.9425047636032104,0.014386335387825966,0.014412886463105679
894,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.0160237867385149,0.015456155873835087,0.01561045553535223,0.9373844861984253,0.01552511751651764
895,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.9494701027870178,0.012910813093185425,0.012511448934674263,0.012516476213932037,0.012591119855642319
896,"No, he is not here. I am taking his place.",0.7326151728630066,0.06737459450960159,0.0666690394282341,0.06667017936706543,0.06667104363441467
897,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9326973557472229,0.01674685627222061,0.01685166545212269,0.01676972396671772,0.016934428364038467
898,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.025086887180805206,0.8998280763626099,0.025012390688061714,0.025000223889946938,0.02507239580154419
899,He is busy today,0.06734541803598404,0.06880095601081848,0.0676942691206932,0.7288321256637573,0.06732724606990814
900,"Hello, sir. Have you eaten yet?",0.04004755616188049,0.04041680693626404,0.04000082239508629,0.04000094532966614,0.8395339250564575
901,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.008439949713647366,0.9663354754447937,0.008432840928435326,0.008384349755942822,0.008407365530729294
902,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.9380428791046143,0.015431996434926987,0.015586981549859047,0.015502448193728924,0.01543565932661295
903,He is busy today,0.06734533607959747,0.06879354268312454,0.06769413501024246,0.7288398146629333,0.06732716411352158
904,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.02507074363529682,0.025056248530745506,0.02513435110449791,0.025051653385162354,0.8996869921684265
905,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.28924134373664856,0.025000907480716705,0.02513040415942669,0.025348104536533356,0.6352792382240295
906,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9327036738395691,0.016746848821640015,0.01685158908367157,0.016769712790846825,0.01692814752459526
907,"No, he is not here. I am taking his place.",0.7326058149337769,0.06738390028476715,0.0666690319776535,0.06667017191648483,0.06667103618383408
908,"No, he is not here. I am taking his place.",0.7326111793518066,0.06737855821847916,0.0666690394282341,0.06667017936706543,0.06667104363441467
909,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.9380441308021545,0.015431996434926987,0.015585821121931076,0.01550241094082594,0.01543565932661295
910,"Hello, sir. Have you eaten yet?",0.04004756361246109,0.04042232036590576,0.04000082239508629,0.04000094532966614,0.8395283818244934
911,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9326885938644409,0.016746867448091507,0.016851728782057762,0.016769740730524063,0.01694306544959545
912,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.02508595585823059,0.8998282551765442,0.025012392550706863,0.025000223889946938,0.02507314831018448
913,Can I talk with you in private once questions are over?,0.05110640078783035,0.05004975199699402,0.050163403153419495,0.7950271368026733,0.05365331843495369
914,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.012593156658113003,0.012634719721972942,0.03451763093471527,0.9276949763298035,0.0125595573335886
915,"No, he is not here. I am taking his place.",0.7326189279556274,0.06737083941698074,0.0666690394282341,0.06667017936706543,0.06667104363441467
916,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.01341025810688734,0.013393692672252655,0.9463404417037964,0.013419614173471928,0.013436001725494862
917,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.022311557084321976,0.022340962663292885,0.9101991057395935,0.022383572533726692,0.022764787077903748
918,Why does it have to be in private? We don't have a ton of time. ,0.05056232213973999,0.05025239288806915,0.050276804715394974,0.798637866973877,0.050270628184080124
919,"Hello, sir. Have you eaten yet?",0.04004755616188049,0.04041677340865135,0.04000082239508629,0.04000094532966614,0.8395339250564575
920,"No, he is not here. I am taking his place.",0.7326135635375977,0.06737613677978516,0.0666690394282341,0.06667017936706543,0.06667104363441467
921,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.022555192932486534,0.022592969238758087,0.02248661033809185,0.9098966121673584,0.022468658164143562
922,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.02231382206082344,0.9105016589164734,0.02243640273809433,0.02238350547850132,0.022364681586623192
923,The plan was to use one large aid station with American medics running it. How is this way better?,0.47368738055229187,0.01732480712234974,0.016736827790737152,0.01676270179450512,0.4754882752895355
924,"Hello, sir. Have you eaten yet?",0.04004756733775139,0.040425363928079605,0.04000082239508629,0.04000094532966614,0.8395253419876099
925,It won't take long.,0.05231037363409996,0.7956560850143433,0.05054532364010811,0.05099909007549286,0.05048910155892372
926,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.025246283039450645,0.026232702657580376,0.89777672290802,0.025562837719917297,0.02518140710890293
927,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.013410286046564579,0.013393698260188103,0.9463405609130859,0.01341961044818163,0.013435864821076393
928,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.02507074549794197,0.025056250393390656,0.025134233757853508,0.025051653385162354,0.8996871113777161
929,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.022311534732580185,0.022340932860970497,0.9102210998535156,0.02238352969288826,0.022742947563529015
930,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9326964616775513,0.01674685813486576,0.01685170829296112,0.01676972769200802,0.016935225576162338
931,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9326974153518677,0.016746854409575462,0.01685175485908985,0.01676972210407257,0.0169342290610075
932,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.014363842085003853,0.014332174323499203,0.9425050616264343,0.014386147260665894,0.014412754215300083
933,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.03373366966843605,0.03438955545425415,0.033445775508880615,0.8650935292243958,0.03333750367164612
934,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.033533401787281036,0.03355049341917038,0.8657644987106323,0.03374605253338814,0.033405549824237823
935,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.014363838359713554,0.014332175254821777,0.9425045251846313,0.014386311173439026,0.014413121156394482
936,He is busy today,0.06734532117843628,0.06879152357578278,0.06769410520792007,0.7288419008255005,0.06732714921236038
937,Why does it have to be in private? We don't have a ton of time. ,0.05056001618504524,0.050252366811037064,0.050276875495910645,0.7986401319503784,0.050270598381757736
938,I don't have any questions right now.,0.05092485621571541,0.05033492296934128,0.05044050142168999,0.7979708909988403,0.050328850746154785
939,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.02231154963374138,0.02234095335006714,0.9102048873901367,0.022383559495210648,0.022759076207876205
940,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.022311534732580185,0.022340934723615646,0.9102218151092529,0.02238352969288826,0.02274218574166298
941,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.011194570921361446,0.01115489099174738,0.011220821179449558,0.9550567865371704,0.011372924782335758
942,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.014363834634423256,0.014332171529531479,0.9425058364868164,0.0143860699608922,0.014412051998078823
943,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.03373366966843605,0.03439013287425041,0.03344577178359032,0.8650928735733032,0.03333750367164612
944,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9189961552619934,0.020462917163968086,0.02028566226363182,0.02004116401076317,0.020214136689901352
945,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.02240666188299656,0.022249363362789154,0.022316711023449898,0.022379620000720024,0.9106476306915283
946,"I'd really prefer just to wait until the brief, if that is ok.",0.033409442752599716,0.8664729595184326,0.03335873410105705,0.03341822698712349,0.03334067761898041
947,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.03353341668844223,0.033550478518009186,0.8657639622688293,0.033746592700481415,0.033405546098947525
948,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.008438368327915668,0.9663376212120056,0.008432287722826004,0.008384348824620247,0.008407353423535824
949,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9193804860115051,0.020117374137043953,0.020100444555282593,0.020253565162420273,0.0201481394469738
950,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.033733610063791275,0.03437558934092522,0.03344576060771942,0.865107536315918,0.03333750367164612
951,"I'd really prefer just to wait until the brief, if that is ok.",0.03340949863195419,0.8664729595184326,0.03335873782634735,0.03341815620660782,0.033340681344270706
952,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.01548454537987709,0.015477428212761879,0.938082218170166,0.015492821112275124,0.01546296663582325
953,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.0337337888777256,0.034421540796756744,0.03344579413533211,0.865061342716217,0.03333749994635582
954,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.015510295517742634,0.015404666773974895,0.015443151816725731,0.9381743669509888,0.015467558987438679
955,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.016922183334827423,0.01679154299199581,0.9320715665817261,0.016970153898000717,0.017244549468159676
956,It won't take long.,0.05223291739821434,0.7957345247268677,0.0505450963973999,0.05099857971072197,0.050488900393247604
957,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.8992633819580078,0.025179695338010788,0.025113064795732498,0.02529805898666382,0.02514575608074665
958,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.01436383742839098,0.014332172460854053,0.9425058364868164,0.014386191964149475,0.014411970973014832
959,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.017067546024918556,0.01680237241089344,0.9322969913482666,0.016862599179148674,0.016970457509160042
960,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.03353346884250641,0.03355059772729874,0.8657625317573547,0.033747900277376175,0.03340555354952812
961,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.022311536595225334,0.022340934723615646,0.9102209806442261,0.02238353155553341,0.022743063047528267
962,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.025246277451515198,0.02622801996767521,0.897781491279602,0.025562791153788567,0.025181405246257782
963,Can you explain to me why we are setting up two individual aid stations?,0.885050356388092,0.02871878258883953,0.028707239776849747,0.02887635864317417,0.028647277504205704
964,"I'd really prefer just to wait until the brief, if that is ok.",0.033409714698791504,0.8664718866348267,0.03335873782634735,0.03341898322105408,0.033340681344270706
965,He is busy today,0.06734517961740494,0.06877586990594864,0.06769383698701859,0.7288581132888794,0.06732700020074844
966,"No, he is not here. I am taking his place.",0.7326136231422424,0.06737610697746277,0.0666690319776535,0.06667017191648483,0.06667103618383408
967,He is busy today,0.06734522432088852,0.06877992302179337,0.06769391149282455,0.7288539409637451,0.06732705235481262
968,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.016922224313020706,0.016791561618447304,0.9320474863052368,0.016970204189419746,0.017268532887101173
969,The plan was to use one large aid station with American medics running it. How is this way better?,0.4708496630191803,0.01732064038515091,0.016736898571252823,0.016762955114245415,0.4783298671245575
970,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.013410281389951706,0.013393696397542953,0.9463405013084412,0.013419614173471928,0.013435875996947289
971,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.02508549951016903,0.8998290300369263,0.025012394413352013,0.025000227615237236,0.025072870776057243
972,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.028704265132546425,0.02857195772230625,0.02865089662373066,0.028799118474125862,0.8852737545967102
973,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.9269125461578369,0.018226688727736473,0.018278926610946655,0.01830846257507801,0.01827334798872471
974,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.008439305238425732,0.9663357138633728,0.008433249779045582,0.008384348824620247,0.008407357148826122
975,I’d rather not say.,0.06668700277805328,0.06720369309186935,0.7319404482841492,0.06749678403139114,0.06667208671569824
976,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.022558650001883507,0.02259848825633526,0.02248668670654297,0.9098874926567078,0.022468704730272293
977,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.01436383742839098,0.014332172460854053,0.9425058364868164,0.014386169612407684,0.014411977492272854
978,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.02231382206082344,0.9105014204978943,0.022436680272221565,0.02238341234624386,0.022364679723978043
979,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.02255486138164997,0.022599413990974426,0.02248663455247879,0.909890353679657,0.02246869169175625
980,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.2891891598701477,0.025000905618071556,0.025130396708846092,0.025348082184791565,0.635331392288208
981,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9326873421669006,0.016746871173381805,0.01685182750225067,0.01676974445581436,0.016944264993071556
982,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.022311538457870483,0.022340938448905945,0.9102143049240112,0.022383539006114006,0.022749636322259903
983,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.025070736184716225,0.025056250393390656,0.025134293362498283,0.025051653385162354,0.8996870517730713
984,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.9269179701805115,0.01822667382657528,0.018278222531080246,0.01830430142581463,0.018272845074534416
985,I don't have any questions right now.,0.050922613590955734,0.050334908068180084,0.050440482795238495,0.7979731559753418,0.05032883957028389
986,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.9380451440811157,0.015431991778314114,0.015584840439260006,0.01550239697098732,0.015435654670000076
987,The plan was to use one large aid station with American medics running it. How is this way better?,0.4707103669643402,0.01732047088444233,0.01673690229654312,0.01676296629011631,0.47846928238868713
988,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.02231382019817829,0.9105014204978943,0.022436602041125298,0.022383401170372963,0.02236468903720379
989,He is busy today,0.06734530627727509,0.06878972053527832,0.06769409030675888,0.7288437485694885,0.06732713431119919
990,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.0223139226436615,0.910494327545166,0.022440729662775993,0.0223853662610054,0.022365614771842957
991,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9193817973136902,0.020117340609431267,0.020100440829992294,0.020252356305718422,0.020148029550909996
992,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9193805456161499,0.020117375999689102,0.020100438967347145,0.0202534981071949,0.020148104056715965
993,"No, he is not here. I am taking his place.",0.7326168417930603,0.06737292557954788,0.0666690394282341,0.06667017936706543,0.06667104363441467
994,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.02231382578611374,0.9105004668235779,0.022437410429120064,0.022383561357855797,0.022364690899848938
995,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.022399723529815674,0.022249354049563408,0.022316601127386093,0.022375885397195816,0.9106584787368774
996,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.023071467876434326,0.02275979518890381,0.022442465648055077,0.9093541502952576,0.02237214706838131
997,Can I talk with you in private once questions are over?,0.051106441766023636,0.05004975199699402,0.05016341060400009,0.795006275177002,0.0536741241812706
998,He is busy today,0.06734547764062881,0.06880952417850494,0.06769440323114395,0.7288233041763306,0.06732730567455292
999,I’d rather not say.,0.06668701022863388,0.06720634549856186,0.7319266200065613,0.06750795990228653,0.06667208671569824
1000,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9193869829177856,0.02011735551059246,0.020100431516766548,0.020246868953108788,0.020148396492004395
1001,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.02231382206082344,0.9105017185211182,0.02243644930422306,0.022383352741599083,0.022364674136042595
1002,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.899276077747345,0.025179529562592506,0.025113031268119812,0.025285623967647552,0.02514570765197277
1003,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.022555479779839516,0.022604186087846756,0.02248668484389782,0.9098849892616272,0.02246871218085289
1004,Can you explain to me why we are setting up two individual aid stations?,0.8850536942481995,0.028718769550323486,0.028707221150398254,0.028873058035969734,0.028647270053625107
1005,He is busy today,0.0673452839255333,0.06878724694252014,0.0676940307021141,0.7288463115692139,0.0673271119594574
1006,"No, he is not here. I am taking his place.",0.7326134443283081,0.0673762783408165,0.0666690394282341,0.06667017936706543,0.06667104363441467
1007,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.9269128441810608,0.018226688727736473,0.01827867515385151,0.018308740109205246,0.01827310398221016
1008,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9193889498710632,0.02011733129620552,0.02010042779147625,0.020245175808668137,0.02014806866645813
1009,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9193850159645081,0.02011735364794731,0.020100440829992294,0.02024872601032257,0.020148461684584618
1010,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.03353341668844223,0.03355053439736366,0.8657644987106323,0.03374602645635605,0.033405549824237823
1011,The plan was to use one large aid station with American medics running it. How is this way better?,0.47262153029441833,0.01736125349998474,0.016736868768930435,0.01676281914114952,0.47651755809783936
1012,"I'd really prefer just to wait until the brief, if that is ok.",0.03340945020318031,0.8664725422859192,0.03335873410105705,0.03341858834028244,0.033340681344270706
