,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12
524,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0064103505574166775,0.006410319823771715,0.006410339381545782,0.0064103808254003525,0.006410512141883373,0.00641036219894886,0.006410387344658375,0.0064103808254003525,0.006410369649529457,0.9294858574867249,0.006410394329577684,0.006410387344658375
525,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.908331573009491,0.008333400823175907,0.008333452045917511,0.008333512581884861,0.008333499543368816,0.008333456702530384,0.008333520963788033,0.008333694189786911,0.008333546109497547,0.008333435282111168,0.008333408273756504,0.00833352655172348
526,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.010417047888040543,0.010416846722364426,0.8854149580001831,0.0104167889803648,0.010416887700557709,0.010416779667139053,0.010416829958558083,0.010416763834655285,0.010416761972010136,0.01041683554649353,0.01041678711771965,0.010416753590106964
527,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0046296794898808,0.00462969159707427,0.9490732550621033,0.004629682283848524,0.004629712551832199,0.0046296813525259495,0.004629695788025856,0.0046297223307192326,0.004629670642316341,0.0046297297812998295,0.004629718605428934,0.004629777278751135
528,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.010416772216558456,0.8854132890701294,0.01041715033352375,0.0104167889803648,0.010417112149298191,0.010417134501039982,0.010416950099170208,0.010416937060654163,0.010417279787361622,0.010416899807751179,0.010416906327009201,0.010416791774332523
529,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.005208409391343594,0.005208382848650217,0.005208384245634079,0.9427074790000916,0.005208385176956654,0.005208405666053295,0.00520844291895628,0.005208426155149937,0.005208380986005068,0.005208398215472698,0.005208403337746859,0.005208489950746298
530,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.005555663723498583,0.0055556511506438255,0.005555678624659777,0.0055556767620146275,0.0055556935258209705,0.005555679555982351,0.9388870596885681,0.005555823445320129,0.005555687006562948,0.005555883515626192,0.005555779207497835,0.005555730313062668
531,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.013889022171497345,0.013889003545045853,0.013888969086110592,0.013889801688492298,0.013889006339013577,0.013889032416045666,0.013889162801206112,0.01388915628194809,0.013889141380786896,0.013889170251786709,0.013889147900044918,0.8472194075584412
532,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.010416770353913307,0.010416779667139053,0.010416901670396328,0.010417042300105095,0.010416746139526367,0.01041704136878252,0.010416724719107151,0.010416806675493717,0.885414719581604,0.010416756384074688,0.010416892357170582,0.01041682530194521
533,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.0052084908820688725,0.005208452697843313,0.9427067041397095,0.005208514630794525,0.005208452697843313,0.005208475049585104,0.005208521615713835,0.005208462476730347,0.005208506714552641,0.005208517890423536,0.005208431743085384,0.005208440124988556
534,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.00925933662801981,0.00925939716398716,0.00925932452082634,0.009259382262825966,0.009259398095309734,0.009259353391826153,0.8981468677520752,0.009259399026632309,0.009259347803890705,0.009259314276278019,0.009259331040084362,0.00925953034311533
535,He is busy today,0.027777832001447678,0.027778107672929764,0.027777832001447678,0.02777785435318947,0.027777863666415215,0.027778295800089836,0.027778614312410355,0.6944397687911987,0.027779173105955124,0.027778049930930138,0.02777860127389431,0.02777797356247902
536,I’d rather not say.,0.6944418549537659,0.027777953073382378,0.027777882292866707,0.02777816541492939,0.02777853235602379,0.02777804248034954,0.027778061106801033,0.027777869254350662,0.027777869254350662,0.027777893468737602,0.027777934446930885,0.027777953073382378
537,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.005952494218945503,0.005952472332865,0.005952569656074047,0.0059526958502829075,0.005952516570687294,0.0059524946846067905,0.005952589679509401,0.0059525733813643456,0.005952486768364906,0.9345217347145081,0.005952765699476004,0.005952609237283468
538,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.009259335696697235,0.009259396232664585,0.009259323589503765,0.009259381331503391,0.009259396232664585,0.009259352460503578,0.8981468677520752,0.009259398095309734,0.00925934687256813,0.009259313344955444,0.009259330108761787,0.009259505197405815
539,"I'd really prefer just to wait until the brief, if that is ok.",0.013889702968299389,0.013889132998883724,0.013889024965465069,0.013889621943235397,0.01388955395668745,0.013889423571527004,0.013889733701944351,0.013889174908399582,0.013889105059206486,0.013889017514884472,0.013889062218368053,0.8472174406051636
540,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.004166800994426012,0.004166752099990845,0.5881208181381226,0.00416678236797452,0.00416690856218338,0.004166761878877878,0.3702113628387451,0.004166772123426199,0.004166770726442337,0.004166800994426012,0.00416675815358758,0.004166747909039259
541,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.010416779667139053,0.010416768491268158,0.010416780598461628,0.010416755452752113,0.010417059995234013,0.01041679922491312,0.010416909120976925,0.010416739620268345,0.010416730307042599,0.010416744276881218,0.010416756384074688,0.8854151964187622
542,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.00641052657738328,0.00641042971983552,0.006410450208932161,0.006410389672964811,0.006410486530512571,0.006410622503608465,0.006410383153706789,0.006410348694771528,0.9294852018356323,0.006410518661141396,0.006410365458577871,0.006410330068320036
543,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.006410358473658562,0.0064103384502232075,0.006410353351384401,0.006410325411707163,0.0064103673212230206,0.006410347763448954,0.006410336587578058,0.006410319358110428,0.006410380359739065,0.9294862747192383,0.006410331465303898,0.006410321220755577
544,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.005208409391343594,0.005208382848650217,0.005208384245634079,0.9427074790000916,0.005208385176956654,0.005208405666053295,0.00520844291895628,0.005208426155149937,0.005208380986005068,0.005208398215472698,0.005208403337746859,0.005208489950746298
545,He is busy today,0.027777833864092827,0.027778109535574913,0.027777833864092827,0.027777856215834618,0.027777865529060364,0.027778297662734985,0.027778616175055504,0.6944396495819092,0.02777925133705139,0.027778051793575287,0.02777860313653946,0.02777797542512417
546,I don't have any questions right now.,0.020834144204854965,0.02083372138440609,0.02083406038582325,0.020834054797887802,0.02083429880440235,0.020833835005760193,0.02083379402756691,0.020833820104599,0.7708262801170349,0.020833972841501236,0.02083442360162735,0.020833592861890793
547,The plan was to use one large aid station with American medics running it. How is this way better?,0.0069446568377316,0.00694480212405324,0.006944841239601374,0.923608124256134,0.006944619584828615,0.006944883149117231,0.006944588851183653,0.006944695953279734,0.006944811437278986,0.0069446926936507225,0.0069445958361029625,0.006944635417312384
548,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0046296794898808,0.00462969159707427,0.9490731954574585,0.004629682283848524,0.004629712551832199,0.0046296813525259495,0.004629695788025856,0.0046297223307192326,0.004629670642316341,0.0046297297812998295,0.004629718605428934,0.004629794508218765
549,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0064103505574166775,0.006410319823771715,0.006410339381545782,0.0064103808254003525,0.006410677917301655,0.00641036219894886,0.006410387344658375,0.0064103808254003525,0.006410369649529457,0.9294856190681458,0.006410394329577684,0.006410387344658375
550,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0046296794898808,0.00462969159707427,0.9490731954574585,0.004629682283848524,0.004629712551832199,0.0046296813525259495,0.004629695788025856,0.0046297223307192326,0.004629670642316341,0.0046297297812998295,0.004629718605428934,0.004629887640476227
551,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.005208409857004881,0.005208383314311504,0.005208384711295366,0.9427074193954468,0.005208385642617941,0.0052084061317145824,0.005208443384617567,0.005208426620811224,0.005208381451666355,0.0052083986811339855,0.005208403803408146,0.005208558402955532
552,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.006410527043044567,0.006410430185496807,0.006410450674593449,0.006410390138626099,0.006410486996173859,0.0064106285572052,0.006410383619368076,0.0064103491604328156,0.9294851422309875,0.006410519126802683,0.006410365924239159,0.006410330533981323
553,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.013889016583561897,0.01388899888843298,0.013888964429497719,0.8472192883491516,0.01388899702578783,0.013889027759432793,0.01388915441930294,0.013889153487980366,0.013889135792851448,0.01388914231210947,0.013889143243432045,0.013889956288039684
554,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.010416772216558456,0.8854132890701294,0.01041715033352375,0.0104167889803648,0.010417112149298191,0.010417134501039982,0.010416950099170208,0.010416937060654163,0.010417278856039047,0.010416899807751179,0.010416906327009201,0.010416791774332523
555,He is busy today,0.027777833864092827,0.027778109535574913,0.027777833864092827,0.027777856215834618,0.027777865529060364,0.027778297662734985,0.027778616175055504,0.6944397687911987,0.027779189869761467,0.027778051793575287,0.02777860313653946,0.02777797542512417
556,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.004629679024219513,0.004629691131412983,0.9490731954574585,0.004629681818187237,0.004629712086170912,0.004629680886864662,0.004629695322364569,0.004629721865057945,0.004629670176655054,0.004629729315638542,0.004629718139767647,0.004629825241863728
557,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.00925933662801981,0.009259392507374287,0.009259320795536041,0.009259339421987534,0.00925939530134201,0.009259500540792942,0.009259413927793503,0.8981460928916931,0.00925965141505003,0.009259405545890331,0.009259778074920177,0.009259349666535854
558,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.006944557186216116,0.006944527383893728,0.006944557651877403,0.00694454088807106,0.9236094355583191,0.006944580934941769,0.006944967433810234,0.006944549269974232,0.006944550201296806,0.006944675929844379,0.006944516208022833,0.006944557186216116
559,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.0052084908820688725,0.005208452697843313,0.9427067041397095,0.005208514630794525,0.005208452697843313,0.005208475049585104,0.0052085272036492825,0.005208462476730347,0.005208506714552641,0.005208517890423536,0.005208431743085384,0.005208440124988556
560,"No, he is not here. I am taking his place.",0.02778044156730175,0.027777891606092453,0.027778588235378265,0.027777891606092453,0.02777836099267006,0.6944391131401062,0.02777806669473648,0.027777891606092453,0.027777982875704765,0.02777789905667305,0.027777891606092453,0.02777796983718872
561,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.908331573009491,0.008333399891853333,0.008333451114594936,0.008333511650562286,0.008333498612046242,0.00833345577120781,0.008333520032465458,0.00833363551646471,0.008333545178174973,0.008333434350788593,0.00833340734243393,0.008333525620400906
562,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.006410359404981136,0.006410339381545782,0.006410354282706976,0.0064103263430297375,0.006410376168787479,0.006410348694771528,0.006410337518900633,0.0064103202894330025,0.006410378497093916,0.9294862151145935,0.0064103323966264725,0.006410322152078152
563,"Hello, sir. Have you eaten yet?",0.01666671223938465,0.8166661262512207,0.016666723415255547,0.01666671223938465,0.01666671223938465,0.01666676625609398,0.01666671223938465,0.01666671223938465,0.01666671223938465,0.01666671223938465,0.01666671223938465,0.016666723415255547
564,I’d rather not say.,0.6944417357444763,0.027777954936027527,0.027777884155511856,0.02777816727757454,0.02777864597737789,0.02777804434299469,0.027778062969446182,0.02777787111699581,0.02777787111699581,0.02777789533138275,0.027777936309576035,0.027777954936027527
565,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.0052084908820688725,0.005208452697843313,0.9427067041397095,0.005208514630794525,0.005208452697843313,0.005208475049585104,0.005208521615713835,0.005208462476730347,0.005208506714552641,0.005208517890423536,0.005208431743085384,0.005208440124988556
566,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0064103505574166775,0.006410319823771715,0.006410339381545782,0.0064103808254003525,0.006410484202206135,0.00641036219894886,0.006410387344658375,0.0064103808254003525,0.006410369649529457,0.9294858574867249,0.006410394329577684,0.006410387344658375
567,I’d rather not say.,0.6944419145584106,0.02777795121073723,0.02777787856757641,0.02777816168963909,0.027778437361121178,0.02777804061770439,0.027778057381510735,0.027777867391705513,0.027777867391705513,0.027777891606092453,0.027777930721640587,0.02777795121073723
568,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0046296794898808,0.00462969159707427,0.9490732550621033,0.004629682283848524,0.004629712551832199,0.0046296813525259495,0.004629695788025856,0.0046297223307192326,0.004629670642316341,0.0046297297812998295,0.004629718605428934,0.004629777278751135
569,Can you explain to me why we are setting up two individual aid stations?,0.011904923245310783,0.011904899962246418,0.01190504152327776,0.869045078754425,0.01190487202256918,0.011905286461114883,0.011904854327440262,0.011904892511665821,0.01190525759011507,0.011904875747859478,0.011905109509825706,0.011904900893568993
570,"No, he is not here. I am taking his place.",0.027779152616858482,0.027777891606092453,0.027778586372733116,0.027777891606092453,0.02777835726737976,0.6944404244422913,0.02777806669473648,0.027777891606092453,0.027777982875704765,0.02777789905667305,0.027777891606092453,0.02777796983718872
571,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.005208410322666168,0.005208383779972792,0.005208385176956654,0.9427074790000916,0.005208386108279228,0.00520840659737587,0.005208443850278854,0.005208427086472511,0.0052083819173276424,0.005208399146795273,0.005208404269069433,0.00520849134773016
572,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.010417121462523937,0.8854144811630249,0.010416842065751553,0.01041682530194521,0.010416935198009014,0.010416829027235508,0.010416797362267971,0.010416770353913307,0.010416881181299686,0.010416937060654163,0.010416833683848381,0.010416777804493904
573,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.004629679024219513,0.004629691131412983,0.9490731954574585,0.004629681818187237,0.004629712086170912,0.004629680886864662,0.004629695322364569,0.004629721865057945,0.004629670176655054,0.004629729315638542,0.004629718139767647,0.004629807081073523
574,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.010416960343718529,0.8854146003723145,0.010416840203106403,0.010416824370622635,0.01041693426668644,0.010416828095912933,0.010416796430945396,0.010416769422590733,0.010416879318654537,0.010416935198009014,0.010416832752525806,0.01041677687317133
575,He is busy today,0.027777833864092827,0.027778109535574913,0.027777833864092827,0.027777856215834618,0.027777865529060364,0.027778297662734985,0.027778616175055504,0.6944398283958435,0.02777913585305214,0.027778051793575287,0.02777860313653946,0.02777797542512417
576,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0064103505574166775,0.006410319823771715,0.006410339381545782,0.0064103808254003525,0.006410577800124884,0.00641036219894886,0.006410387344658375,0.0064103808254003525,0.006410369649529457,0.9294857978820801,0.006410394329577684,0.006410387344658375
577,I’d rather not say.,0.6944413185119629,0.027777954936027527,0.027777884155511856,0.02777816727757454,0.027779050171375275,0.02777804434299469,0.027778062969446182,0.02777787111699581,0.02777787111699581,0.02777789533138275,0.027777936309576035,0.027777958661317825
578,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.005952494218945503,0.005952472332865,0.005952569656074047,0.0059526958502829075,0.005952516570687294,0.0059524946846067905,0.005952589679509401,0.0059525733813643456,0.005952486768364906,0.9345217347145081,0.005952764768153429,0.005952609237283468
579,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.009259399957954884,0.009259385988116264,0.009259356185793877,0.009259401820600033,0.009259399957954884,0.8981457352638245,0.009259543381631374,0.00925966165959835,0.009259538725018501,0.009259611368179321,0.009259459562599659,0.009259453043341637
580,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0046296794898808,0.00462969159707427,0.9490732550621033,0.004629682283848524,0.004629712551832199,0.0046296813525259495,0.004629695788025856,0.0046297223307192326,0.004629670642316341,0.0046297297812998295,0.004629718605428934,0.004629779141396284
581,Can I talk with you in private once questions are over?,0.7708265781402588,0.02083388715982437,0.020834587514400482,0.02083437703549862,0.020833849906921387,0.020833713933825493,0.020833689719438553,0.02083362266421318,0.020833909511566162,0.020833538845181465,0.020834656432271004,0.020833631977438927
582,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.00641052657738328,0.00641042971983552,0.006410450208932161,0.006410389672964811,0.006410486530512571,0.00641091400757432,0.006410383153706789,0.006410348694771528,0.9294849038124084,0.006410518661141396,0.006410365458577871,0.006410330068320036
583,Can I talk with you in private once questions are over?,0.7708265781402588,0.02083388715982437,0.020834587514400482,0.02083437703549862,0.020833849906921387,0.020833713933825493,0.020833689719438553,0.02083362266421318,0.020833909511566162,0.020833538845181465,0.02083461917936802,0.020833631977438927
584,The plan was to use one large aid station with American medics running it. How is this way better?,0.006944657769054174,0.0069448030553758144,0.006944842170923948,0.9236083030700684,0.00694462051615119,0.00694479513913393,0.006944590248167515,0.006944696884602308,0.0069448137655854225,0.006944693624973297,0.006944596767425537,0.006944636814296246
585,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.908331573009491,0.008333399891853333,0.008333451114594936,0.008333511650562286,0.008333498612046242,0.00833345577120781,0.008333520032465458,0.008333629928529263,0.008333545178174973,0.008333434350788593,0.00833340734243393,0.008333525620400906
586,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.005555663723498583,0.005555650684982538,0.005555678624659777,0.00555567629635334,0.0055556935258209705,0.005555679555982351,0.9388870596885681,0.005555822979658842,0.005555687006562948,0.0055558886379003525,0.005555778741836548,0.0055557298474013805
587,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.010416773147881031,0.8854132294654846,0.010417151264846325,0.010416789911687374,0.010417113080620766,0.010417135432362556,0.010416951030492783,0.010416937991976738,0.010417279787361622,0.010416900739073753,0.010416907258331776,0.010416792705655098
588,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.009259686805307865,0.009259369224309921,0.009259551763534546,0.8981450796127319,0.00925945769995451,0.009259696118533611,0.00925937108695507,0.009259413927793503,0.00925956666469574,0.009259366430342197,0.009259898215532303,0.009259485639631748
589,I’d rather not say.,0.6944413781166077,0.027777953073382378,0.027777882292866707,0.02777816541492939,0.02777901664376259,0.02777804248034954,0.027778061106801033,0.027777869254350662,0.027777869254350662,0.027777893468737602,0.027777934446930885,0.027777956798672676
590,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.006410307716578245,0.006410303059965372,0.0064103370532393456,0.006410364527255297,0.00641034496948123,0.006410321686416864,0.006410351488739252,0.00641054380685091,0.006410330533981323,0.006410354282706976,0.006410317495465279,0.9294861555099487
591,It won't take long.,0.02083422988653183,0.020833520218729973,0.020833898335695267,0.020833488553762436,0.7708278894424438,0.020834803581237793,0.02083386853337288,0.020833708345890045,0.020833808928728104,0.020833631977438927,0.02083365060389042,0.020833522081375122
592,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.009259337559342384,0.009259393438696861,0.009259321726858616,0.009259340353310108,0.009259396232664585,0.009259501472115517,0.009259414859116077,0.8981461524963379,0.00925965141505003,0.00925940740853548,0.00925967562943697,0.009259350597858429
593,I don't have any questions right now.,0.020834144204854965,0.02083372138440609,0.02083406038582325,0.020834054797887802,0.020834296941757202,0.020833835005760193,0.02083379402756691,0.020833820104599,0.7708262801170349,0.020833972841501236,0.020834434777498245,0.020833592861890793
594,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.006944557186216116,0.006944527383893728,0.006944557651877403,0.00694454088807106,0.9236096739768982,0.006944580003619194,0.006944743450731039,0.006944549269974232,0.006944550201296806,0.006944675929844379,0.006944516208022833,0.006944557186216116
595,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.00641035009175539,0.006410319358110428,0.006410338915884495,0.006410380359739065,0.006410486996173859,0.006410361733287573,0.0064103868789970875,0.006410380359739065,0.00641036918386817,0.9294858574867249,0.006410393863916397,0.0064103868789970875
596,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.013888916000723839,0.013888916000723839,0.013888956978917122,0.01388896256685257,0.013888934627175331,0.013888955116271973,0.013888945803046227,0.013888928107917309,0.013888929039239883,0.013889018446207047,0.8472215533256531,0.013888943009078503
597,I don't have any questions right now.,0.020834146067500114,0.02083372138440609,0.0208340622484684,0.02083405666053295,0.0208343006670475,0.020833836868405342,0.02083379589021206,0.020833820104599,0.7708252668380737,0.020833974704146385,0.02083546668291092,0.020833592861890793
598,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.005555663723498583,0.0055556511506438255,0.005555678624659777,0.0055556767620146275,0.0055556935258209705,0.005555679555982351,0.9388870596885681,0.005555823445320129,0.005555687006562948,0.0055558811873197556,0.005555779207497835,0.005555730313062668
599,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.00925968587398529,0.009259368292987347,0.009259550832211971,0.8981449007987976,0.009259456768631935,0.009259695187211037,0.009259370155632496,0.009259413927793503,0.009259565733373165,0.009259365499019623,0.00926013384014368,0.009259484708309174
600,"I'd really prefer just to wait until the brief, if that is ok.",0.013889702968299389,0.013889132998883724,0.013889024965465069,0.013889621943235397,0.01388955395668745,0.013889423571527004,0.013889674097299576,0.013889174908399582,0.013889105059206486,0.013889017514884472,0.013889062218368053,0.8472175002098083
601,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.010416960343718529,0.8854146003723145,0.010416840203106403,0.010416824370622635,0.010416933335363865,0.010416828095912933,0.010416796430945396,0.010416769422590733,0.010416879318654537,0.010416935198009014,0.010416832752525806,0.01041677687317133
602,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.009259688667953014,0.009259370155632496,0.00925955269485712,0.8981444835662842,0.009259458631277084,0.00925969798117876,0.009259372018277645,0.009259415790438652,0.009259567596018314,0.009259367361664772,0.009260615333914757,0.009259487502276897
603,Can you explain to me why we are setting up two individual aid stations?,0.011904922313988209,0.011904899030923843,0.011905040591955185,0.8690447211265564,0.011904871091246605,0.011905656196177006,0.011904853396117687,0.011904891580343246,0.011905256658792496,0.011904874816536903,0.011905108578503132,0.011904899962246418
604,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0046296794898808,0.00462969159707427,0.9490732550621033,0.004629682283848524,0.004629712551832199,0.0046296813525259495,0.004629695788025856,0.0046297223307192326,0.004629670642316341,0.0046297297812998295,0.004629718605428934,0.004629777278751135
605,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.005208409391343594,0.005208382848650217,0.005208384245634079,0.9427074790000916,0.005208385176956654,0.005208405666053295,0.00520844291895628,0.005208426155149937,0.005208380986005068,0.005208398215472698,0.005208403337746859,0.005208490416407585
606,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.00641035009175539,0.006410319358110428,0.006410338915884495,0.006410380359739065,0.00641064066439867,0.006410361733287573,0.0064103868789970875,0.006410380359739065,0.00641036918386817,0.9294856786727905,0.006410393863916397,0.0064103868789970875
607,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.006944581866264343,0.006944556720554829,0.006944627035409212,0.0069445036351680756,0.9236096739768982,0.006944542750716209,0.006944616325199604,0.006944675929844379,0.006944528315216303,0.00694454088807106,0.006944512017071247,0.006944643799215555
608,It won't take long.,0.02083423174917698,0.020833522081375122,0.020833900198340416,0.020833490416407585,0.7708280086517334,0.02083464525640011,0.020833870396018028,0.020833710208535194,0.020833810791373253,0.020833633840084076,0.020833652466535568,0.02083352394402027
609,The plan was to use one large aid station with American medics running it. How is this way better?,0.006944657769054174,0.0069448030553758144,0.006944842170923948,0.9236083030700684,0.00694462051615119,0.00694479001685977,0.006944590248167515,0.006944696884602308,0.006944812368601561,0.006944693624973297,0.006944596767425537,0.006944636814296246
610,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.009259686805307865,0.009259369224309921,0.009259551763534546,0.8981450796127319,0.00925945769995451,0.009259696118533611,0.00925937108695507,0.009259413927793503,0.00925956666469574,0.009259366430342197,0.009259912185370922,0.009259485639631748
611,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.013889018446207047,0.013889001682400703,0.013888966292142868,0.8472195863723755,0.01388899888843298,0.013889029622077942,0.01388915628194809,0.013889155350625515,0.013889137655496597,0.01388914417475462,0.013889145106077194,0.013889661990106106
612,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.908331573009491,0.008333399891853333,0.008333451114594936,0.008333511650562286,0.008333498612046242,0.00833345577120781,0.008333520032465458,0.00833368394523859,0.008333545178174973,0.008333434350788593,0.00833340734243393,0.008333525620400906
613,He is busy today,0.027777833864092827,0.027778109535574913,0.027777833864092827,0.027777856215834618,0.027777865529060364,0.027778297662734985,0.027778616175055504,0.6944398880004883,0.027779072523117065,0.027778051793575287,0.02777860313653946,0.02777797542512417
614,I don't have any questions right now.,0.020834140479564667,0.02083371765911579,0.02083405666053295,0.020834051072597504,0.020834295079112053,0.020833831280469894,0.02083379030227661,0.0208338163793087,0.7708262801170349,0.020833969116210938,0.020834416151046753,0.020833589136600494
615,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.007575898431241512,0.007575920782983303,0.007575827185064554,0.007575969211757183,0.007575880736112595,0.007575870957225561,0.007575864437967539,0.007575818803161383,0.007575851399451494,0.9166653156280518,0.0075759137980639935,0.007575863040983677
616,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.006944581866264343,0.006944556720554829,0.006944627035409212,0.0069445036351680756,0.9236096143722534,0.006944542750716209,0.006944616325199604,0.006944707129150629,0.006944528315216303,0.00694454088807106,0.006944512017071247,0.006944643799215555
617,I don't have any questions right now.,0.020834142342209816,0.02083371952176094,0.0208340585231781,0.020834052935242653,0.02083429880440235,0.020833833143115044,0.02083379216492176,0.02083381824195385,0.7708262801170349,0.020833970978856087,0.020834418013691902,0.020833590999245644
618,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0064103505574166775,0.006410319823771715,0.006410339381545782,0.0064103808254003525,0.006410591769963503,0.00641036219894886,0.006410387344658375,0.0064103808254003525,0.006410369649529457,0.9294857978820801,0.006410394329577684,0.006410387344658375
