,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11
702,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.009091144427657127,0.9090887308120728,0.009091140702366829,0.009091108106076717,0.009091192856431007,0.009091077372431755,0.009091049432754517,0.009091205894947052,0.009091071784496307,0.009091268293559551,0.009091033600270748
703,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.008264688774943352,0.008264709264039993,0.008264775387942791,0.008264787495136261,0.008264843374490738,0.008265078067779541,0.00826522521674633,0.008265381678938866,0.008265070617198944,0.008264891803264618,0.9173505306243896
704,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.007576177828013897,0.007576578296720982,0.007576028350740671,0.007576481439173222,0.007576483301818371,0.007575938943773508,0.007576314732432365,0.9242369532585144,0.007577024400234222,0.007575925439596176,0.007576114498078823
705,"No, he is not here. I am taking his place.",0.03030400350689888,0.030303625389933586,0.030303221195936203,0.030303094536066055,0.030303210020065308,0.6969661116600037,0.030303148552775383,0.030303172767162323,0.03030310943722725,0.030303528532385826,0.03030381165444851
706,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.011364792473614216,0.011364334262907505,0.011364199221134186,0.011364339850842953,0.011363768018782139,0.01136409305036068,0.011363852769136429,0.011364158242940903,0.8863572478294373,0.011365439742803574,0.011363828554749489
707,Why does it have to be in private? We don't have a ton of time. ,0.7727139592170715,0.02272815816104412,0.022729482501745224,0.022727832198143005,0.022728141397237778,0.022728558629751205,0.022729717195034027,0.02272866480052471,0.022729044780135155,0.022727863863110542,0.02272859402000904
708,Why does it have to be in private? We don't have a ton of time. ,0.7727141380310059,0.02272815816104412,0.022729283198714256,0.022727834060788155,0.022728143259882927,0.022728558629751205,0.022729717195034027,0.02272866480052471,0.022729046642780304,0.02272786572575569,0.02272859588265419
709,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.009091504849493504,0.009091353975236416,0.00909105222672224,0.009091426618397236,0.009091180749237537,0.009091098792850971,0.009090983308851719,0.009091091342270374,0.009091281332075596,0.9090876579284668,0.009091345593333244
710,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.007575955707579851,0.0075759864412248135,0.007576036732643843,0.007575978524982929,0.007576054893434048,0.0075758760794997215,0.924239993095398,0.0075760758481919765,0.007576008327305317,0.00757591100409627,0.007576106581836939
711,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.005681956652551889,0.005681977607309818,0.005681883543729782,0.005681974813342094,0.005681860260665417,0.005682343617081642,0.005681873764842749,0.0056819431483745575,0.0056819249875843525,0.9431803822517395,0.005681848153471947
712,Can you explain to me why we are setting up two individual aid stations?,0.012988321483135223,0.012988181784749031,0.012988013215363026,0.01298738457262516,0.012987186200916767,0.01298748329281807,0.012987202033400536,0.012987414374947548,0.8701229095458984,0.012988746166229248,0.012987155467271805
713,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.898986279964447,0.01010139286518097,0.010101367719471455,0.01010133232921362,0.010101131163537502,0.010101303458213806,0.010101089254021645,0.010101236402988434,0.010101722553372383,0.01010188926011324,0.010101228952407837
714,It won't take long.,0.022728445008397102,0.022728199139237404,0.022728417068719864,0.022727742791175842,0.022728178650140762,0.7727160453796387,0.022729527205228806,0.022728515788912773,0.022728711366653442,0.022727858275175095,0.022728385403752327
715,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.008264689706265926,0.008264710195362568,0.008264776319265366,0.008264788426458836,0.008264844305813313,0.00826507993042469,0.008265226148068905,0.008265586569905281,0.008265071548521519,0.008264892734587193,0.9173503518104553
716,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.0075759547762572765,0.007575985975563526,0.007576036266982555,0.007575978059321642,0.007576053496450186,0.007575875613838434,0.924239993095398,0.007576076779514551,0.00757600786164403,0.007575910072773695,0.007576105650514364
717,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.015153405256569386,0.015151617117226124,0.015151686035096645,0.015152194537222385,0.015151754952967167,0.8484781980514526,0.01515209674835205,0.01515235099941492,0.015152759850025177,0.01515180617570877,0.015152093023061752
718,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.010101220570504665,0.010101438499987125,0.010102108120918274,0.010101526975631714,0.8989850878715515,0.010101079009473324,0.010101444087922573,0.010101507417857647,0.01010140497237444,0.010101438499987125,0.010101770982146263
719,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.009091542102396488,0.009091353975236416,0.00909105222672224,0.00909142941236496,0.009091180749237537,0.009091098792850971,0.009090983308851719,0.009091091342270374,0.009091281332075596,0.9090876579284668,0.009091345593333244
720,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.009091144427657127,0.9090887308120728,0.009091140702366829,0.009091108106076717,0.009091192856431007,0.009091077372431755,0.009091049432754517,0.009091205894947052,0.009091071784496307,0.009091268293559551,0.009091033600270748
721,Can I talk with you in private once questions are over?,0.7727161049842834,0.02272963523864746,0.02272801101207733,0.022728070616722107,0.022728661075234413,0.02272808365523815,0.02272743172943592,0.02272774837911129,0.022728020325303078,0.022728219628334045,0.022730043157935143
722,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.0069932532496750355,0.006993260700255632,0.006993210408836603,0.006993547081947327,0.006993686780333519,0.00699311587959528,0.006993272341787815,0.9300667643547058,0.0069931927137076855,0.006993230897933245,0.006993512157350779
723,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.01010121963918209,0.01010143756866455,0.010102108120918274,0.010101525112986565,0.8989850878715515,0.01010107807815075,0.010101443156599998,0.010101506486535072,0.010101404041051865,0.01010143756866455,0.010101770050823689
724,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.006060737185180187,0.006061024032533169,0.006060834974050522,0.006060783751308918,0.9393920302391052,0.0060607013292610645,0.006060772109776735,0.0060608661733567715,0.006060744635760784,0.006060675252228975,0.006060798652470112
725,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.009091504849493504,0.009091353975236416,0.00909105222672224,0.009091426618397236,0.009091180749237537,0.009091098792850971,0.009090983308851719,0.009091091342270374,0.009091281332075596,0.9090876579284668,0.009091345593333244
726,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.007576297502964735,0.007576318923383951,0.007576065603643656,0.0075768171809613705,0.0075761801563203335,0.007576126139611006,0.0075764828361570835,0.9242362976074219,0.007576898206025362,0.007576191332191229,0.007576316129416227
727,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.006993140559643507,0.006993941497057676,0.9300664067268372,0.006993222050368786,0.006993271876126528,0.006993373855948448,0.006993643008172512,0.006993248593062162,0.006993312854319811,0.0069931927137076855,0.006993277929723263
728,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.010101103223860264,0.010101718828082085,0.8989877700805664,0.01010112650692463,0.010101313702762127,0.010101060383021832,0.010101346299052238,0.010101226158440113,0.010101067833602428,0.010101070627570152,0.010101170279085636
729,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.01136469841003418,0.8863574862480164,0.011364043690264225,0.011364388279616833,0.011363879777491093,0.011364039033651352,0.011363799683749676,0.01136418804526329,0.011364982463419437,0.011364276520907879,0.011364242061972618
730,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.011364792473614216,0.011364334262907505,0.011364199221134186,0.011364339850842953,0.011363768018782139,0.01136409305036068,0.011363852769136429,0.011364158242940903,0.8863571882247925,0.01136547327041626,0.011363828554749489
731,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.0056819189339876175,0.005681916140019894,0.005681915674358606,0.005682096350938082,0.9431803822517395,0.005681865382939577,0.00568190636113286,0.005681920796632767,0.005681861191987991,0.0056819007731974125,0.00568230077624321
732,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.011364776641130447,0.011364270932972431,0.011364245787262917,0.011364213190972805,0.011363768018782139,0.01136405486613512,0.011363864876329899,0.011364067904651165,0.5795407295227051,0.31818217039108276,0.011363808065652847
733,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01010130625218153,0.010101387277245522,0.010101847350597382,0.0101012596860528,0.010101433843374252,0.010101333260536194,0.8989859223365784,0.01010173186659813,0.010101298801600933,0.010101216845214367,0.010101307183504105
734,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.015152941457927227,0.015151649713516235,0.01515193935483694,0.0151520986109972,0.01515254657715559,0.015151767060160637,0.01515180803835392,0.015151871368288994,0.015152140520513058,0.015151718631386757,0.8484795093536377
735,I’d rather not say.,0.6969642639160156,0.030303161591291428,0.030303454026579857,0.03030317835509777,0.030303841456770897,0.030306197702884674,0.030303161591291428,0.030303161591291428,0.030303319916129112,0.030303161591291428,0.030303161591291428
736,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.01136385090649128,0.011364108882844448,0.0113642867654562,0.01136505976319313,0.011364112608134747,0.011363716796040535,0.011363714933395386,0.011364009231328964,0.8863587975502014,0.01136435940861702,0.011363971047103405
737,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.015153340995311737,0.015151617117226124,0.015151686035096645,0.015152194537222385,0.015151754952967167,0.8484783172607422,0.01515209674835205,0.01515235099941492,0.015152759850025177,0.015151805244386196,0.015152093023061752
738,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.006993253715336323,0.00699326116591692,0.0069932108744978905,0.006993547081947327,0.006993694696575403,0.006993116345256567,0.006993272807449102,0.930066704750061,0.006993193179368973,0.006993231363594532,0.006993512623012066
739,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.015153462998569012,0.015151617117226124,0.015151686035096645,0.015152194537222385,0.015151754952967167,0.8484781980514526,0.01515209674835205,0.01515235099941492,0.015152759850025177,0.01515180617570877,0.015152093023061752
740,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.005050663370639086,0.0050506191328167915,0.005050583276897669,0.9494938254356384,0.005050621926784515,0.005050569772720337,0.005050633568316698,0.0050506191328167915,0.0050506191328167915,0.005050591193139553,0.00505061075091362
741,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.006993253715336323,0.00699326116591692,0.0069932108744978905,0.006993547081947327,0.0069936905056238174,0.006993116345256567,0.006993272807449102,0.930066704750061,0.006993193179368973,0.006993231363594532,0.006993512623012066
742,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.007576176896691322,0.007576577365398407,0.007576026953756809,0.007576480507850647,0.007576482370495796,0.007575937546789646,0.0075763133354485035,0.9242371320724487,0.007576841861009598,0.007575924042612314,0.0075761135667562485
743,"Hello, sir. Have you eaten yet?",0.018181947991251945,0.01818213425576687,0.018181970342993736,0.018181901425123215,0.018181901425123215,0.8181800246238708,0.018181901425123215,0.018181901425123215,0.01818239316344261,0.018181901425123215,0.018182024359703064
744,I’d rather not say.,0.6969645619392395,0.03030315972864628,0.030303452163934708,0.03030317649245262,0.030303839594125748,0.030305873602628708,0.03030315972864628,0.03030315972864628,0.030303318053483963,0.03030315972864628,0.03030315972864628
745,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.011364013887941837,0.011364039033651352,0.011364343576133251,0.011364520527422428,0.01136418804526329,0.011363761499524117,0.011364292353391647,0.011364191770553589,0.011363937519490719,0.011363842524588108,0.886358916759491
746,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.011363851837813854,0.011364109814167023,0.011364287696778774,0.011364663951098919,0.011364113539457321,0.01136371772736311,0.01136371586471796,0.011364010162651539,0.8863592147827148,0.011364360339939594,0.01136397197842598
747,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.010101305320858955,0.010101386345922947,0.010101845487952232,0.010101258754730225,0.010101432912051678,0.010101331397891045,0.8989858031272888,0.010101822204887867,0.010101297870278358,0.010101215913891792,0.01010130625218153
748,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.005050663370639086,0.005050618667155504,0.0050505828112363815,0.9494938254356384,0.005050621461123228,0.00505056930705905,0.0050506326369941235,0.005050618667155504,0.005050618667155504,0.005050590727478266,0.005050610285252333
749,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.008264688774943352,0.008264709264039993,0.008264775387942791,0.008264787495136261,0.008264843374490738,0.008265078067779541,0.00826522521674633,0.008265395648777485,0.008265070617198944,0.008264891803264618,0.9173505306243896
750,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.011363851837813854,0.011364109814167023,0.011364287696778774,0.011364697478711605,0.011364113539457321,0.01136371772736311,0.01136371586471796,0.011364010162651539,0.8863591551780701,0.011364360339939594,0.01136397197842598
751,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.015153381042182446,0.015151617117226124,0.015151686035096645,0.015152194537222385,0.015151754952967167,0.8484783172607422,0.01515209674835205,0.01515235099941492,0.015152759850025177,0.01515180617570877,0.015152093023061752
752,I’d rather not say.,0.6969645619392395,0.030303161591291428,0.030303454026579857,0.03030317835509777,0.030303841456770897,0.030305854976177216,0.030303161591291428,0.030303161591291428,0.030303319916129112,0.030303161591291428,0.030303161591291428
753,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.012987485155463219,0.8701258897781372,0.012987716123461723,0.012987365014851093,0.012987284921109676,0.012987921014428139,0.012987205758690834,0.012987228110432625,0.012987339869141579,0.012987210415303707,0.012987376190721989
754,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.011364699341356754,0.8863566517829895,0.011364043690264225,0.011364389210939407,0.011363879777491093,0.011364039033651352,0.011363799683749676,0.011364188976585865,0.011365804821252823,0.011364277452230453,0.011364242061972618
755,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.01515291165560484,0.015151649713516235,0.01515193935483694,0.0151520986109972,0.01515254657715559,0.015151767060160637,0.01515180803835392,0.015151871368288994,0.015152140520513058,0.015151718631386757,0.8484795689582825
756,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.015154015272855759,0.015151617117226124,0.015151686035096645,0.015152194537222385,0.015151754952967167,0.8484776616096497,0.01515209674835205,0.01515235099941492,0.015152760781347752,0.01515180617570877,0.015152093954384327
757,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.010101217776536942,0.010101436637341976,0.01010226085782051,0.01010152418166399,0.8989849090576172,0.0101010762155056,0.01010144129395485,0.010101505555212498,0.01010140310972929,0.010101436637341976,0.010101769119501114
758,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.007576297502964735,0.007576318923383951,0.007576065603643656,0.007577396463602781,0.0075761801563203335,0.007576126605272293,0.007576483767479658,0.9242357611656189,0.007576896343380213,0.007576191332191229,0.007576316595077515
759,"I'd really prefer just to wait until the brief, if that is ok.",0.015152642503380775,0.01515316404402256,0.015152931213378906,0.01515245996415615,0.015152684412896633,0.01515166461467743,0.01515166461467743,0.015153402462601662,0.015152054838836193,0.8484746217727661,0.0151527663692832
760,The plan was to use one large aid station with American medics running it. How is this way better?,0.007576297037303448,0.007575975731015205,0.007575952913612127,0.007575950585305691,0.007575805764645338,0.007576017640531063,0.0075759305618703365,0.007575956638902426,0.007576043717563152,0.924240231513977,0.007575829513370991
761,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.006060737185180187,0.0060610463842749596,0.006060834974050522,0.006060783751308918,0.9393920302391052,0.0060607013292610645,0.006060772109776735,0.0060608661733567715,0.006060744635760784,0.006060675252228975,0.006060798652470112
762,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.01010121963918209,0.01010143756866455,0.010102074593305588,0.010101525112986565,0.8989850878715515,0.01010107807815075,0.010101443156599998,0.010101506486535072,0.010101404041051865,0.01010143756866455,0.010101770050823689
763,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.010101103223860264,0.01010166760534048,0.898987889289856,0.01010112650692463,0.010101313702762127,0.010101060383021832,0.010101346299052238,0.010101226158440113,0.010101067833602428,0.010101070627570152,0.010101170279085636
764,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.008264687843620777,0.008264708332717419,0.008264774456620216,0.008264786563813686,0.008264842443168163,0.008265077136456966,0.008265224285423756,0.008265386335551739,0.00826506968587637,0.008264890871942043,0.9173505902290344
765,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.006993229500949383,0.0069932094775140285,0.00699335103854537,0.006993151269853115,0.006993135437369347,0.006993195507675409,0.006993402261286974,0.006993223447352648,0.9300675988197327,0.006993314251303673,0.006993232760578394
766,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.00909150205552578,0.009091353043913841,0.009091051295399666,0.009091424755752087,0.009091179817914963,0.009091097861528397,0.009090982377529144,0.0090910904109478,0.009091280400753021,0.9090876579284668,0.00909134466201067
767,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.011363852769136429,0.011364110745489597,0.011364288628101349,0.01136513240635395,0.011364114470779896,0.011363718658685684,0.011363716796040535,0.011364011093974113,0.8863587379455566,0.011364361271262169,0.011363972909748554
768,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01010130625218153,0.010101387277245522,0.010101845487952232,0.0101012596860528,0.010101433843374252,0.010101333260536194,0.8989859223365784,0.010101735591888428,0.010101298801600933,0.010101216845214367,0.010101307183504105
769,I don't have any questions right now.,0.022729193791747093,0.022730739787220955,0.022730082273483276,0.022728262469172478,0.02272951975464821,0.02272944338619709,0.022730490192770958,0.022728752344846725,0.022728990763425827,0.022728485986590385,0.7727060317993164
770,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.01010121963918209,0.01010143756866455,0.01010206900537014,0.010101525112986565,0.8989850878715515,0.01010107807815075,0.010101443156599998,0.010101506486535072,0.010101404041051865,0.01010143756866455,0.010101770050823689
771,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.011363849975168705,0.011364107951521873,0.011364285834133625,0.011364638805389404,0.011364111676812172,0.01136371586471796,0.011363714002072811,0.01136400830000639,0.8863592147827148,0.011364358477294445,0.01136397011578083
772,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.010101142339408398,0.010101167485117912,0.0101011348888278,0.01010140124708414,0.010101146064698696,0.01010118704289198,0.8989877700805664,0.010101370513439178,0.010101279243826866,0.010101155377924442,0.010101260617375374
773,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.01515366043895483,0.015151617117226124,0.015151686035096645,0.015152194537222385,0.015151754952967167,0.8484779596328735,0.01515209674835205,0.01515235099941492,0.015152760781347752,0.01515180617570877,0.015152093023061752
774,Can you explain to me why we are setting up two individual aid stations?,0.012988321483135223,0.012988181784749031,0.012988013215363026,0.01298738457262516,0.012987186200916767,0.01298748329281807,0.012987202033400536,0.012987414374947548,0.8701229691505432,0.012988719157874584,0.012987155467271805
775,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.009091527201235294,0.009091353043913841,0.009091051295399666,0.009091479703783989,0.009091179817914963,0.009091097861528397,0.009090982377529144,0.0090910904109478,0.009091280400753021,0.909087598323822,0.00909134466201067
776,I’d rather not say.,0.6969623565673828,0.03030315972864628,0.030303452163934708,0.03030317649245262,0.030303841456770897,0.03030804917216301,0.03030315972864628,0.03030315972864628,0.030303318053483963,0.03030315972864628,0.03030315972864628
777,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.010101217776536942,0.010101436637341976,0.010102068074047565,0.01010152418166399,0.8989850878715515,0.0101010762155056,0.01010144129395485,0.010101505555212498,0.01010140310972929,0.010101436637341976,0.010101769119501114
778,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.01010110229253769,0.010101678781211376,0.8989877700805664,0.010101125575602055,0.010101312771439552,0.010101059451699257,0.010101345367729664,0.010101224295794964,0.010101066902279854,0.010101069696247578,0.010101169347763062
779,Why does it have to be in private? We don't have a ton of time. ,0.7727135419845581,0.02272816002368927,0.022729838266968727,0.022727834060788155,0.022728145122528076,0.022728560492396355,0.022729720920324326,0.02272866666316986,0.022729046642780304,0.02272786572575569,0.02272859588265419
780,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.00454604160040617,0.004545987583696842,0.0045456779189407825,0.004545718897134066,0.00454568350687623,0.004545610398054123,0.00454580457881093,0.9545424580574036,0.004545787815004587,0.004545555915683508,0.004545698873698711
781,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.015153422951698303,0.015151617117226124,0.015151686035096645,0.015152194537222385,0.015151754952967167,0.8484781980514526,0.01515209674835205,0.01515235099941492,0.015152759850025177,0.01515180617570877,0.015152093023061752
782,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.0050506629049777985,0.005050618667155504,0.0050505828112363815,0.9494938254356384,0.005050621461123228,0.00505056930705905,0.0050506326369941235,0.005050618667155504,0.005050618667155504,0.005050590727478266,0.005050610285252333
783,Can you explain to me why we are setting up two individual aid stations?,0.012988323345780373,0.012988182716071606,0.0129880141466856,0.012987385503947735,0.012987186200916767,0.01298748329281807,0.012987202033400536,0.012987415306270123,0.8701217770576477,0.012989865615963936,0.012987155467271805
784,I’d rather not say.,0.6969640851020813,0.030303161591291428,0.030303454026579857,0.03030317835509777,0.030303841456770897,0.03030633181333542,0.030303161591291428,0.030303161591291428,0.030303319916129112,0.030303161591291428,0.030303161591291428
785,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.009091144427657127,0.9090887308120728,0.009091140702366829,0.009091108106076717,0.009091192856431007,0.009091077372431755,0.009091049432754517,0.009091205894947052,0.009091071784496307,0.009091268293559551,0.009091033600270748
786,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.003788164583966136,0.0037881298922002316,0.003788117552176118,0.0037880283780395985,0.0037880351301282644,0.0037882181350141764,0.003788118017837405,0.9621183276176453,0.003788515692576766,0.003788353642448783,0.0037880109157413244
787,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.8989859819412231,0.010101391933858395,0.01010136678814888,0.010101331397891045,0.010101130232214928,0.010101303458213806,0.01010108832269907,0.010101236402988434,0.010102051310241222,0.010101870633661747,0.010101228021085262
788,I’d rather not say.,0.6969645023345947,0.030303161591291428,0.030303454026579857,0.03030317835509777,0.030303841456770897,0.03030596487224102,0.030303161591291428,0.030303161591291428,0.030303319916129112,0.030303161591291428,0.030303161591291428
789,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.006993229500949383,0.0069932094775140285,0.00699335103854537,0.006993151269853115,0.006993135437369347,0.006993195507675409,0.006993402261286974,0.006993223447352648,0.9300675988197327,0.006993314251303673,0.006993232760578394
790,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.011364012025296688,0.011364037171006203,0.011364341713488102,0.01136454101651907,0.011364186182618141,0.011363759636878967,0.011364290490746498,0.01136418990790844,0.01136393565684557,0.011363840661942959,0.8863588571548462
791,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.008264686912298203,0.008264707401394844,0.008264774456620216,0.008264786563813686,0.008264841511845589,0.008265077136456966,0.008265224285423756,0.008265543729066849,0.00826506968587637,0.008264890871942043,0.9173504114151001
792,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.006993140559643507,0.006993929389864206,0.9300664067268372,0.006993222050368786,0.006993271876126528,0.006993373855948448,0.006993643008172512,0.006993248593062162,0.006993312854319811,0.0069931927137076855,0.006993277929723263
793,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.004546081181615591,0.004545987583696842,0.0045456779189407825,0.004545718897134066,0.00454568350687623,0.004545610398054123,0.00454580457881093,0.9545424580574036,0.004545787815004587,0.004545555915683508,0.004545698873698711
794,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.01298748329281807,0.8701260685920715,0.012987713329494,0.012987363152205944,0.012987283058464527,0.012987733818590641,0.012987203896045685,0.012987226247787476,0.012987337075173855,0.012987208552658558,0.01298737432807684
795,I don't have any questions right now.,0.022729195654392242,0.0227311160415411,0.022730084136128426,0.022728262469172478,0.02272951975464821,0.02272944524884224,0.022730492055416107,0.022728752344846725,0.022728990763425827,0.022728485986590385,0.772705614566803
796,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.01298748329281807,0.8701260685920715,0.012987713329494,0.012987363152205944,0.012987283058464527,0.012987733818590641,0.012987203896045685,0.012987226247787476,0.012987337075173855,0.012987208552658558,0.01298737432807684
797,He is busy today,0.030303137376904488,0.03030504658818245,0.030306942760944366,0.03030334785580635,0.030304456129670143,0.030303137376904488,0.6969591379165649,0.03030439093708992,0.030303137376904488,0.0303034745156765,0.030303742736577988
798,"Hello, sir. Have you eaten yet?",0.018181946128606796,0.01818213239312172,0.018181968480348587,0.018181899562478065,0.018181899562478065,0.8181800246238708,0.018181899562478065,0.018181899562478065,0.018182380124926567,0.018181899562478065,0.018182022497057915
799,I don't have any questions right now.,0.02272919751703739,0.02273222804069519,0.022730085998773575,0.022728264331817627,0.022729521617293358,0.02272944711148739,0.022730493918061256,0.022728752344846725,0.022728992626070976,0.022728485986590385,0.772704541683197
800,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.01010110229253769,0.01010157074779272,0.898987889289856,0.010101125575602055,0.010101311840116978,0.010101059451699257,0.010101345367729664,0.010101224295794964,0.010101066902279854,0.010101069696247578,0.010101169347763062
801,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.0069932881742715836,0.006993149872869253,0.006993263494223356,0.006993374787271023,0.006993577349931002,0.006993287242949009,0.22512187063694,0.006993408780544996,0.006993466056883335,0.006993530318140984,0.7119377851486206
802,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.00757629657164216,0.007576318457722664,0.0075760651379823685,0.007576903328299522,0.007576179224997759,0.007576125208288431,0.007576482370495796,0.9242362380027771,0.007576895412057638,0.007576190400868654,0.007576315198093653
803,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.01298748329281807,0.8701260089874268,0.012987734749913216,0.012987363152205944,0.012987283058464527,0.012987765483558178,0.012987203896045685,0.012987226247787476,0.012987337075173855,0.012987208552658558,0.01298737432807684
