,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6
600,"I'd really prefer just to wait until the brief, if that is ok.",0.02830135077238083,0.02782565914094448,0.860226035118103,0.02785101905465126,0.027998730540275574,0.02779720164835453
601,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.02099761553108692,0.8956055641174316,0.020896291360259056,0.020833507180213928,0.02083350345492363,0.020833512768149376
602,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.018721161410212517,0.616756021976471,0.018700698390603065,0.30860769748687744,0.018604755401611328,0.018609674647450447
603,Can you explain to me why we are setting up two individual aid stations?,0.024172337725758553,0.0240902341902256,0.023949038237333298,0.8800097703933716,0.023819120600819588,0.023959482088685036
604,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.009275583550333977,0.9535715579986572,0.00928783230483532,0.009271513670682907,0.009309916757047176,0.009283598512411118
605,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.010435317642986774,0.010452850721776485,0.010445598512887955,0.947797417640686,0.010439593344926834,0.010429210029542446
606,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.012846670113503933,0.01286142598837614,0.012866750359535217,0.012912074103951454,0.7084261178970337,0.24008698761463165
607,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.013930371962487698,0.013938937336206436,0.013949684798717499,0.013956742361187935,0.9302663803100586,0.013957868330180645
608,It won't take long.,0.04184355586767197,0.04167770966887474,0.04178115352988243,0.4867270290851593,0.04201141372323036,0.3459591567516327
609,The plan was to use one large aid station with American medics running it. How is this way better?,0.9303741455078125,0.014005827717483044,0.013916388154029846,0.013906088657677174,0.013898810371756554,0.013898742385208607
610,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.018719641491770744,0.6691861748695374,0.018706655129790306,0.2561691105365753,0.018606824800372124,0.01861157827079296
611,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.027779966592788696,0.027779554948210716,0.8609897494316101,0.027800939977169037,0.0278012715280056,0.027848560363054276
612,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9165400862693787,0.01668214239180088,0.016691889613866806,0.0167014729231596,0.016693584620952606,0.016690822318196297
613,He is busy today,0.05556182563304901,0.05555573105812073,0.05577076971530914,0.05565071851015091,0.05556247755885124,0.7218984961509705
614,I don't have any questions right now.,0.04170459136366844,0.0418403185904026,0.041735291481018066,0.04186813160777092,0.7909829616546631,0.041868697851896286
615,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.015158469788730145,0.015170901082456112,0.015203911811113358,0.015341422520577908,0.9239118695259094,0.015213380567729473
616,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.013930371962487698,0.013938941061496735,0.013949686661362648,0.013956400565803051,0.9302666783332825,0.013957934454083443
617,I don't have any questions right now.,0.04170459508895874,0.04184018447995186,0.04173530638217926,0.041870538145303726,0.7909795045852661,0.04186989739537239
618,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.012846961617469788,0.012861222960054874,0.012867636978626251,0.0129122044891119,0.6432626247406006,0.30524933338165283
619,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.02083948813378811,0.020848575979471207,0.02083439752459526,0.8957009315490723,0.02086918242275715,0.020907411351799965
620,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.9478586316108704,0.010458461008965969,0.010424607433378696,0.010422027669847012,0.010417448356747627,0.010418795980513096
621,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.020998677238821983,0.8956044912338257,0.020896295085549355,0.020833509042859077,0.02083350531756878,0.020833514630794525
622,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.012903794646263123,0.012914754450321198,0.4989968538284302,0.01291328202933073,0.44938328862190247,0.0128880450502038
623,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.011164957657456398,0.011135074310004711,0.01112825982272625,0.01117622572928667,0.011154137551784515,0.9442413449287415
624,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.9478586316108704,0.010458479635417461,0.010424608364701271,0.010422028601169586,0.010417449288070202,0.01041879691183567
625,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.012825440615415573,0.012831890024244785,0.012826734222471714,0.012834218330681324,0.9358347058296204,0.01284699235111475
626,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.018542736768722534,0.018532706424593925,0.01853969320654869,0.9071593284606934,0.018531331792473793,0.018694233149290085
627,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.018542736768722534,0.018532706424593925,0.01853969320654869,0.9071604609489441,0.018531331792473793,0.0186931062489748
628,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.02083914913237095,0.020841751247644424,0.8957974314689636,0.020840220153331757,0.020847070962190628,0.020834345370531082
629,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.018542734906077385,0.018532704561948776,0.01853969134390354,0.9071596264839172,0.018531329929828644,0.01869386062026024
630,"No, he is not here. I am taking his place.",0.05585847795009613,0.055556003004312515,0.055578116327524185,0.05568629875779152,0.05557926371693611,0.721741795539856
631,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.00697490107268095,0.9651819467544556,0.006951357703655958,0.0069658695720136166,0.006958585698157549,0.006967326160520315
632,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.015158470720052719,0.015170905739068985,0.015203921124339104,0.015352190472185612,0.9239011406898499,0.015213393606245518
633,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.015158470720052719,0.015170905739068985,0.015203920193016529,0.01534990780055523,0.9239033460617065,0.015213390812277794
634,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.009275582619011402,0.9535722732543945,0.009287831373512745,0.009271513670682907,0.009309214539825916,0.009283597581088543
635,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.013925978913903236,0.013910776004195213,0.013921042904257774,0.013996785506606102,0.9302882552146912,0.013957182876765728
636,I’d rather not say.,0.7210334539413452,0.055974651128053665,0.05555650591850281,0.0557854101061821,0.05570032447576523,0.055949676781892776
637,"No, he is not here. I am taking his place.",0.055864427238702774,0.055556006729602814,0.05557813122868538,0.05568636208772659,0.055579278618097305,0.7217358350753784
638,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.027812957763671875,0.8604916334152222,0.02778068371117115,0.02801746316254139,0.027885884046554565,0.028011413291096687
639,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9165400862693787,0.01668214425444603,0.016691889613866806,0.0167014691978693,0.016693588346242905,0.016690824180841446
640,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.027779964730143547,0.027779553085565567,0.8609897494316101,0.027800938114523888,0.0278012678027153,0.02784854732453823
641,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.006974747404456139,0.9651821255683899,0.006951358634978533,0.006965888664126396,0.006958587095141411,0.006967329885810614
642,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.012904481031000614,0.012945497408509254,0.012842311523854733,0.9355684518814087,0.012880869209766388,0.012858406640589237
643,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.023898258805274963,0.02383900061249733,0.023810602724552155,0.023813799023628235,0.8807165622711182,0.02392173558473587
644,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01852165348827839,0.01852588728070259,0.018583331257104874,0.01855144463479519,0.01854226179420948,0.9072754383087158
645,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.018558243289589882,0.018530230969190598,0.9072142839431763,0.018562952056527138,0.018554091453552246,0.01858016662299633
646,Can I talk with you in private once questions are over?,0.04174255579710007,0.04193707928061485,0.04192596301436424,0.04194501042366028,0.7906326055526733,0.04181681200861931
647,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9165400862693787,0.01668214425444603,0.016691891476511955,0.01670149527490139,0.016693584620952606,0.016690824180841446
648,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.02389928326010704,0.023839009925723076,0.023810602724552155,0.023813800886273384,0.8807119131088257,0.02392541989684105
649,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.027779968455433846,0.027779554948210716,0.8609832525253296,0.027800992131233215,0.02780129760503769,0.027854977175593376
650,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01852165162563324,0.01852588541805744,0.018583066761493683,0.018551429733633995,0.01854225993156433,0.9072756767272949
651,"No, he is not here. I am taking his place.",0.055876653641462326,0.055556006729602814,0.055578138679265976,0.055686451494693756,0.0555792935192585,0.7217234373092651
652,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.018558235839009285,0.018530230969190598,0.9072146415710449,0.01856290176510811,0.01855410821735859,0.018579896539449692
653,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.9478573799133301,0.010459725745022297,0.010424608364701271,0.01042202953249216,0.010417449288070202,0.010418797843158245
654,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01852165162563324,0.01852588541805744,0.018582459539175034,0.018551429733633995,0.018542258068919182,0.9072763323783875
655,I’d rather not say.,0.7210529446601868,0.0559660904109478,0.05555650591850281,0.05578514188528061,0.055700186640024185,0.05593915656208992
656,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9165369272232056,0.01668216846883297,0.01669217459857464,0.01670343428850174,0.016694189980626106,0.016691094264388084
657,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01852165162563324,0.01852588541805744,0.01858149841427803,0.018551424145698547,0.018542256206274033,0.9072772860527039
658,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.02083914913237095,0.020841751247644424,0.8957974314689636,0.020840220153331757,0.02084706909954548,0.020834345370531082
659,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.018533701077103615,0.018596138805150986,0.018526755273342133,0.9070554375648499,0.01875104382634163,0.018536929041147232
660,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.012825441546738148,0.01283189095556736,0.012826734222471714,0.012834220193326473,0.9358342289924622,0.012847470119595528
661,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.027779966592788696,0.027779554948210716,0.8609897494316101,0.027800939977169037,0.0278012715280056,0.027848564088344574
662,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.023898426443338394,0.02383900247514248,0.023810602724552155,0.023813799023628235,0.8807162046432495,0.023921987041831017
663,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.018542734906077385,0.018532702699303627,0.01853969134390354,0.9071605801582336,0.018531329929828644,0.018692929297685623
664,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.012904467061161995,0.01294499821960926,0.012842311523854733,0.9355689883232117,0.012880868278443813,0.012858406640589237
665,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.018533701077103615,0.018596138805150986,0.018526755273342133,0.9070544838905334,0.018751975148916245,0.01853693090379238
666,It won't take long.,0.0418449342250824,0.041677795350551605,0.0417822040617466,0.49224039912223816,0.042010799050331116,0.340443879365921
667,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.012846657074987888,0.01286143995821476,0.01286670845001936,0.012912074103951454,0.7116292119026184,0.23688389360904694
668,The plan was to use one large aid station with American medics running it. How is this way better?,0.9303839206695557,0.013996049761772156,0.013916383497416973,0.013906086795032024,0.013898810371756554,0.013898742385208607
669,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.011164985597133636,0.011135074310004711,0.01112825982272625,0.011176520958542824,0.011154135689139366,0.9442410469055176
670,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01852165348827839,0.01852588541805744,0.018580704927444458,0.018551427870988846,0.018542256206274033,0.9072781205177307
671,The plan was to use one large aid station with American medics running it. How is this way better?,0.9303760528564453,0.014003884978592396,0.01391638908535242,0.013906090520322323,0.013898813165724277,0.013898744247853756
672,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.02781294286251068,0.8605050444602966,0.027780681848526,0.02800668403506279,0.027885837480425835,0.02800881303846836
673,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.012825441546738148,0.01283189095556736,0.012826735153794289,0.012834219262003899,0.9358347654342651,0.012846970930695534
674,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.010435315780341625,0.010452568531036377,0.010445593856275082,0.9477977156639099,0.010439591482281685,0.010429209098219872
675,"Hello, sir. Have you eaten yet?",0.033352162688970566,0.033333733677864075,0.03333376348018646,0.03334716707468033,0.03333371505141258,0.8332993984222412
676,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.008393491618335247,0.00834407564252615,0.008362305350601673,0.008367416448891163,0.9581756591796875,0.00835704430937767
677,"No, he is not here. I am taking his place.",0.055850349366664886,0.055556006729602814,0.05557810887694359,0.05568622425198555,0.055579256266355515,0.721750020980835
678,The plan was to use one large aid station with American medics running it. How is this way better?,0.9303771257400513,0.01400285679847002,0.013916386291384697,0.013906088657677174,0.013898810371756554,0.013898743316531181
679,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.013930370099842548,0.013938934542238712,0.01394968293607235,0.013956247828900814,0.9302669763565063,0.013957813382148743
680,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.012825439684092999,0.01283188909292221,0.01282673329114914,0.01283421739935875,0.9358348250389099,0.012846906669437885
681,It won't take long.,0.04184480756521225,0.04167778417468071,0.04178210720419884,0.49174946546554565,0.04201064258813858,0.3409351706504822
682,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.011164958588778973,0.011135072447359562,0.011128258891403675,0.01117641944438219,0.011154131963849068,0.9442411661148071
683,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9165368676185608,0.016682174056768417,0.016692444682121277,0.016703501343727112,0.016693873330950737,0.01669115200638771
684,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.018542736768722534,0.018532704561948776,0.01853969320654869,0.907157838344574,0.018531329929828644,0.018695728853344917
685,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9165400862693787,0.01668214425444603,0.016691889613866806,0.01670147106051445,0.016693584620952606,0.016690824180841446
686,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.009275581687688828,0.9535722732543945,0.009287829510867596,0.009271512739360332,0.00930914469063282,0.009283596649765968
687,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.021014826372265816,0.8955883383750916,0.02089633047580719,0.020833507180213928,0.02083350345492363,0.020833512768149376
688,Why does it have to be in private? We don't have a ton of time. ,0.041720710694789886,0.04174679517745972,0.7900289297103882,0.04198522865772247,0.0422271266579628,0.04229116439819336
689,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.015158469788730145,0.015170901082456112,0.015203908085823059,0.015336064621806145,0.9239172339439392,0.0152133759111166
690,I’d rather not say.,0.7210526466369629,0.05596962571144104,0.05555650219321251,0.05578514188528061,0.05570017918944359,0.05593590438365936
691,"I'd really prefer just to wait until the brief, if that is ok.",0.028258249163627625,0.027825631201267242,0.8602693676948547,0.027850976213812828,0.02799859642982483,0.027797190472483635
692,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.0104353167116642,0.01045264583081007,0.01044559571892023,0.9477976560592651,0.010439593344926834,0.010429210029542446
693,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.018533701077103615,0.018596142530441284,0.018526755273342133,0.9070515036582947,0.018754977732896805,0.01853693090379238
694,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.008394444361329079,0.008344076573848724,0.008362306281924248,0.008367418311536312,0.9581747055053711,0.008357045240700245
695,The plan was to use one large aid station with American medics running it. How is this way better?,0.9303809404373169,0.013999056071043015,0.013916383497416973,0.013906086795032024,0.013898810371756554,0.013898742385208607
696,He is busy today,0.05556182563304901,0.05555573105812073,0.055770620703697205,0.05565071851015091,0.05556247755885124,0.72189861536026
697,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.012904533185064793,0.012953127734363079,0.012842314317822456,0.9355607628822327,0.012880879454314709,0.012858414091169834
698,Can you explain to me why we are setting up two individual aid stations?,0.024166718125343323,0.024090174585580826,0.023949027061462402,0.88001549243927,0.02381911873817444,0.023959467187523842
699,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.014003265649080276,0.013900619000196457,0.0140219209715724,0.9300208687782288,0.01405943464487791,0.013993882574141026
700,It won't take long.,0.04184352606534958,0.041677702218294144,0.041781120002269745,0.4865933656692505,0.04201145097613335,0.3460928499698639
701,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.014003275893628597,0.013900619931519032,0.014021935872733593,0.9300166368484497,0.01406364981085062,0.013993892818689346
702,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.015158467926084995,0.015170900151133537,0.015203909017145634,0.015338565222918987,0.9239147305488586,0.015213376842439175
703,Why does it have to be in private? We don't have a ton of time. ,0.04172072932124138,0.041746824979782104,0.7900078892707825,0.041985370218753815,0.042227812111377716,0.042311374098062515
704,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.015158469788730145,0.015170901082456112,0.015203909017145634,0.015337000600993633,0.9239163994789124,0.015213376842439175
705,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.027779962867498398,0.02777954936027527,0.8609896898269653,0.02780093625187874,0.027801265940070152,0.027848588302731514
706,Can you explain to me why we are setting up two individual aid stations?,0.024166924878954887,0.024090467020869255,0.023949027061462402,0.8800150156021118,0.02381911873817444,0.02395947091281414
707,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.012846705503761768,0.012861394323408604,0.012866861186921597,0.012912078760564327,0.6999616622924805,0.24855124950408936
708,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.018558256328105927,0.01853022910654545,0.9072145223617554,0.01856294833123684,0.018554111942648888,0.01857990212738514
709,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.012825441546738148,0.01283189095556736,0.012826735153794289,0.012834220193326473,0.9358347058296204,0.012847053818404675
710,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.016771307215094566,0.9164436459541321,0.016694186255335808,0.016705619171261787,0.016702448949217796,0.016682816669344902
711,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.02083948627114296,0.020848574116826057,0.02083439566195011,0.8957008123397827,0.02086917869746685,0.020907510071992874
712,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.018720729276537895,0.6294248700141907,0.01870208978652954,0.2959370017051697,0.018605249002575874,0.018610110506415367
713,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.9401879906654358,0.011967368423938751,0.011924242600798607,0.01196879893541336,0.01199850533157587,0.011953114531934261
714,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.023898310959339142,0.023839006200432777,0.023810602724552155,0.023813799023628235,0.8807144165039062,0.023923879489302635
715,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.012903798371553421,0.01291475910693407,0.49891507625579834,0.01291328202933073,0.4494650363922119,0.012888041324913502
716,I’d rather not say.,0.7210352420806885,0.0559871606528759,0.05555650219321251,0.05578533560037613,0.05570029094815254,0.05593545734882355
717,"I'd really prefer just to wait until the brief, if that is ok.",0.028267666697502136,0.02782563678920269,0.8602598905563354,0.027850985527038574,0.027998628094792366,0.027797192335128784
718,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.012903900817036629,0.012914895080029964,0.4968712627887726,0.01291327178478241,0.4515087306499481,0.01288795005530119
719,It won't take long.,0.04184327647089958,0.04167769104242325,0.04178095608949661,0.48578324913978577,0.04200879484415054,0.34690606594085693
720,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.023898225277662277,0.023839004337787628,0.023810604587197304,0.023813800886273384,0.8807159662246704,0.023922428488731384
721,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.018558241426944733,0.018530232831835747,0.9072148203849792,0.018562903627753258,0.018554117530584335,0.01857970654964447
722,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.014003284275531769,0.013900618068873882,0.014021947048604488,0.930012047290802,0.014068161137402058,0.013993899337947369
723,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.013930371962487698,0.013938937336206436,0.013949683867394924,0.013956289738416672,0.9302668571472168,0.013957921415567398
724,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.009275583550333977,0.9535704851150513,0.009287833236157894,0.009271513670682907,0.009310993365943432,0.009283599443733692
725,I’d rather not say.,0.721059262752533,0.055966105312108994,0.05555650591850281,0.05578503757715225,0.05570013448596001,0.05593292787671089
726,Can I talk with you in private once questions are over?,0.04174256697297096,0.04193377494812012,0.04192664101719856,0.0419512577354908,0.7906289100646973,0.041816867887973785
727,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.02389911375939846,0.02383900247514248,0.023810602724552155,0.023813797160983086,0.8807154893875122,0.023921960964798927
728,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.027779966592788696,0.027779553085565567,0.8609837889671326,0.027800966054201126,0.027801303192973137,0.027854425832629204
729,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.018719777464866638,0.6633221507072449,0.01870596408843994,0.26203420758247375,0.01860659196972847,0.018611352890729904
730,Why does it have to be in private? We don't have a ton of time. ,0.04172074422240257,0.04174685478210449,0.7899830341339111,0.04198551923036575,0.04222923517227173,0.04233457148075104
731,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.894999623298645,0.02105611562728882,0.021135754883289337,0.021056165918707848,0.0208414476364851,0.02091088891029358
732,He is busy today,0.05556182190775871,0.05555572733283043,0.05577002093195915,0.055650703608989716,0.055562473833560944,0.7218992114067078
733,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.013925978913903236,0.013910776004195213,0.013921042904257774,0.013996664434671402,0.9302883148193359,0.013957182876765728
734,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.01852164976298809,0.018525883555412292,0.018579687923192978,0.018551401793956757,0.018542250618338585,0.9072790741920471
735,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.012825440615415573,0.012831890024244785,0.012826734222471714,0.012834218330681324,0.9358347654342651,0.01284693367779255
736,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.01872057095170021,0.6343381404876709,0.018702639266848564,0.291022926568985,0.018605440855026245,0.018610285595059395
737,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.947860062122345,0.010457049123942852,0.010424606502056122,0.010422027669847012,0.010417448356747627,0.010418795980513096
738,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.013925985433161259,0.013910779729485512,0.013921048492193222,0.014001726172864437,0.93028324842453,0.013957194983959198
739,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.018542734906077385,0.018532702699303627,0.01853969134390354,0.9071605801582336,0.018531329929828644,0.018692897632718086
740,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.02389998733997345,0.023839013651013374,0.023810602724552155,0.023813800886273384,0.8807076811790466,0.023928936570882797
741,The plan was to use one large aid station with American medics running it. How is this way better?,0.9303838014602661,0.01399619784206152,0.013916382566094398,0.01390608586370945,0.013898809440433979,0.013898740522563457
742,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.027779962867498398,0.02777954936027527,0.860989511013031,0.02780093625187874,0.027801265940070152,0.027848726138472557
743,"No, he is not here. I am taking his place.",0.055861275643110275,0.055556006729602814,0.05557812377810478,0.055686354637145996,0.05557927116751671,0.7217389941215515
744,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.027779968455433846,0.027779554948210716,0.8609832525253296,0.027800969779491425,0.027801310643553734,0.027855001389980316
745,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.018720703199505806,0.6301467418670654,0.01870216801762581,0.2952149212360382,0.018605275079607964,0.018610134720802307
746,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.02094648778438568,0.02094794064760208,0.02086140774190426,0.020848581567406654,0.895386278629303,0.021009264513850212
747,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.01392598170787096,0.013910778798162937,0.013921045698225498,0.013996602036058903,0.9302883744239807,0.013957184739410877
748,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.020839150995016098,0.020841753110289574,0.8957974314689636,0.020840222015976906,0.020847074687480927,0.02083434723317623
749,I’d rather not say.,0.7210559248924255,0.05596556141972542,0.05555650591850281,0.05578510835766792,0.055700164288282394,0.05593672767281532
750,The plan was to use one large aid station with American medics running it. How is this way better?,0.9303836226463318,0.013996358960866928,0.013916382566094398,0.01390608586370945,0.013898809440433979,0.013898740522563457
751,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.009275583550333977,0.9535732269287109,0.00928783044219017,0.009271513670682907,0.009308249689638615,0.009283597581088543
752,"I'd really prefer just to wait until the brief, if that is ok.",0.028266694396734238,0.02782563865184784,0.8602608442306519,0.027850985527038574,0.027998626232147217,0.027797194197773933
753,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.01290449220687151,0.012953861616551876,0.012842313386499882,0.9355600476264954,0.012880879454314709,0.01285841315984726
