,Original Input,Topic 1,Topic 2,Topic 3,Topic 4
939,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.915926456451416,0.027900582179427147,0.028317376971244812,0.027855565771460533
940,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.9159263372421265,0.027900582179427147,0.02831747755408287,0.027855565771460533
941,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9558850526809692,0.01451078336685896,0.014532851055264473,0.015071270056068897
942,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.01984952576458454,0.9414332509040833,0.020082417875528336,0.018634825944900513
943,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.8741604089736938,0.042119964957237244,0.0420418381690979,0.04167777672410011
944,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9228085279464722,0.02579735964536667,0.02597813308238983,0.025415992364287376
945,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.028217226266860962,0.02803664654493332,0.028003942221403122,0.9157421588897705
946,"I'd really prefer just to wait until the brief, if that is ok.",0.8724067807197571,0.041680268943309784,0.04332585632801056,0.04258714243769646
947,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.04215839132666588,0.04246825352311134,0.8735941052436829,0.04177926108241081
948,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.010620368644595146,0.9678524732589722,0.010975413955748081,0.010551719926297665
949,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.025895392522215843,0.13881658017635345,0.026878774166107178,0.8084092736244202
950,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.8741602897644043,0.042119938880205154,0.04204200580716133,0.04167778044939041
951,"I'd really prefer just to wait until the brief, if that is ok.",0.8724054098129272,0.041680268943309784,0.04332713410258293,0.04258715733885765
952,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.020182983949780464,0.019722014665603638,0.9407422542572021,0.019352741539478302
953,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.8741596341133118,0.042120449244976044,0.042042139917612076,0.04167778417468071
954,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.019385479390621185,0.019391072914004326,0.0192894134670496,0.9419340491294861
955,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.021303508430719376,0.021021049469709396,0.935911238193512,0.021764211356639862
956,It won't take long.,0.06361211836338043,0.06368297338485718,0.8097959160804749,0.06290896981954575
957,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.031529590487480164,0.9041724801063538,0.032824527472257614,0.03147343173623085
958,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.019849255681037903,0.941373884677887,0.0201419647783041,0.018634889274835587
959,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.02170632965862751,0.02182473987340927,0.9344612956047058,0.022007638588547707
960,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.04215840622782707,0.04246973991394043,0.8735926151275635,0.04177926480770111
961,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.9159265756607056,0.02790057845413685,0.028317231684923172,0.027855563908815384
962,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.03151261433959007,0.03128834068775177,0.03171274811029434,0.9054862856864929
963,Can you explain to me why we are setting up two individual aid stations?,0.035848475992679596,0.89161217212677,0.03664364665746689,0.03589564189314842
964,"I'd really prefer just to wait until the brief, if that is ok.",0.8724043965339661,0.041680268943309784,0.04332819953560829,0.04258716478943825
965,He is busy today,0.7466624975204468,0.0835457518696785,0.08641714602708817,0.08337463438510895
966,"No, he is not here. I am taking his place.",0.08337894082069397,0.08339222520589828,0.7498455047607422,0.08338337391614914
967,He is busy today,0.7466616034507751,0.0835457444190979,0.0864180251955986,0.08337462693452835
968,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.021303482353687286,0.02102104388177395,0.9359171986579895,0.02175825461745262
969,The plan was to use one large aid station with American medics running it. How is this way better?,0.021255360916256905,0.9365200996398926,0.02109060436487198,0.02113395184278488
970,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.01701570674777031,0.01683809980750084,0.9490662813186646,0.01707993634045124
971,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.543347954750061,0.39210328459739685,0.03176041319966316,0.03278832510113716
972,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.035788215696811676,0.03579360246658325,0.035923071205616,0.8924950957298279
973,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.9298235774040222,0.02343827486038208,0.023234276100993156,0.023503808304667473
974,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.010620365850627422,0.9678554534912109,0.010972507297992706,0.010551718063652515
975,I’d rather not say.,0.08335664123296738,0.08337190747261047,0.0846288725733757,0.74864262342453
976,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.9145438075065613,0.028193306177854538,0.029383700340986252,0.027879223227500916
977,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.019849304109811783,0.9413838982582092,0.020131915807724,0.01863487996160984
978,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.02958173304796219,0.027881145477294922,0.9138588309288025,0.028678324073553085
979,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.914587676525116,0.028193216770887375,0.02933988720178604,0.027879204601049423
980,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.03143146634101868,0.03163036331534386,0.03155667707324028,0.9053815007209778
981,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9353631734848022,0.02168121375143528,0.02153492160141468,0.02142064832150936
982,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.915927529335022,0.02790057845413685,0.028316320851445198,0.027855562046170235
983,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.0315757654607296,0.031327903270721436,0.9057174921035767,0.03137878701090813
984,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.929827094078064,0.023437993600964546,0.023234238848090172,0.023500649258494377
985,I don't have any questions right now.,0.7969924211502075,0.06414446234703064,0.06554552167654037,0.07331757992506027
986,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.020210158079862595,0.9404986500740051,0.01989196240901947,0.019399195909500122
987,The plan was to use one large aid station with American medics running it. How is this way better?,0.02124873362481594,0.9365276098251343,0.02109043300151825,0.02113327942788601
988,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.029586806893348694,0.02788114733994007,0.9138537049293518,0.02867835760116577
989,He is busy today,0.7466665506362915,0.0835457295179367,0.08641311526298523,0.08337462693452835
990,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.029585083946585655,0.02788115106523037,0.9138553738594055,0.028678346425294876
991,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.02589530684053898,0.13892072439193726,0.026878464967012405,0.8083055019378662
992,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.02589307352900505,0.14163939654827118,0.02687440812587738,0.8055931329727173
993,"No, he is not here. I am taking his place.",0.08337894082069397,0.08339224755764008,0.7498454451560974,0.08338336646556854
994,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.02960924059152603,0.027881158515810966,0.9138311147689819,0.02867848239839077
995,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.028229694813489914,0.028037279844284058,0.028004353865981102,0.9157286286354065
996,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.028321092948317528,0.030232366174459457,0.9128276109695435,0.028618980199098587
997,Can I talk with you in private once questions are over?,0.0656941831111908,0.0630655437707901,0.36237668991088867,0.508863627910614
998,He is busy today,0.7466381788253784,0.08354578167200089,0.08644138276576996,0.08337462693452835
999,I’d rather not say.,0.08335664868354797,0.08337192982435226,0.08463270962238312,0.7486386895179749
1000,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.02589299902319908,0.14170953631401062,0.026870230212807655,0.8055272102355957
1001,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.029608426615595818,0.027881158515810966,0.9138320088386536,0.028678476810455322
1002,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.031529564410448074,0.9041872024536133,0.03280981630086899,0.03147340938448906
1003,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.9145612120628357,0.028193268924951553,0.02936626598238945,0.02787921391427517
1004,Can you explain to me why we are setting up two individual aid stations?,0.035848475992679596,0.891612708568573,0.03664317727088928,0.03589564934372902
1005,He is busy today,0.7466629147529602,0.0835457444190979,0.08641670644283295,0.08337462693452835
1006,"No, he is not here. I am taking his place.",0.08337891846895218,0.0833922028541565,0.7498455047607422,0.08338335901498795
1007,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.929824709892273,0.02343808487057686,0.023234277963638306,0.023502865806221962
1008,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.025895429775118828,0.1387740522623062,0.026878900825977325,0.8084516525268555
1009,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.02589305303990841,0.14164626598358154,0.026870450004935265,0.8055902719497681
1010,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.042158424854278564,0.04246826469898224,0.8735940456390381,0.041779257357120514
1011,The plan was to use one large aid station with American medics running it. How is this way better?,0.02125023491680622,0.9365260004997253,0.0210904348641634,0.021133318543434143
1012,"I'd really prefer just to wait until the brief, if that is ok.",0.8724008798599243,0.041680268943309784,0.04333163797855377,0.04258720204234123
1013,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.02130347676575184,0.0210210382938385,0.9359188675880432,0.02175658755004406
1014,He is busy today,0.7466569542884827,0.0835457444190979,0.08642266690731049,0.08337461948394775
1015,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.029615774750709534,0.027881160378456116,0.9138245582580566,0.028678519651293755
1016,He is busy today,0.746615469455719,0.08354584127664566,0.08646407723426819,0.08337464928627014
1017,I’d rather not say.,0.08335664868354797,0.08337192982435226,0.0846327692270279,0.7486386895179749
1018,I’d rather not say.,0.08335664868354797,0.08337191492319107,0.0846296027302742,0.748641848564148
1019,"No, he is not here. I am taking his place.",0.08337891846895218,0.0833921954035759,0.749845564365387,0.08338335156440735
1020,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.012969676405191422,0.01270900759845972,0.013174486346542835,0.961146891117096
1021,Can I talk with you in private once questions are over?,0.0656813308596611,0.06306559592485428,0.36231565475463867,0.5089374780654907
1022,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.017016153782606125,0.01683809608221054,0.9490674734115601,0.017078237608075142
1023,He is busy today,0.7466663122177124,0.0835457369685173,0.08641336858272552,0.08337463438510895
1024,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9558817744255066,0.014510796405375004,0.014532857574522495,0.015074584633111954
1025,He is busy today,0.7466768622398376,0.08354571461677551,0.0864027589559555,0.08337461948394775
1026,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.01948201283812523,0.9413970708847046,0.019449181854724884,0.019671756774187088
1027,Can you explain to me why we are setting up two individual aid stations?,0.0358484722673893,0.8916133046150208,0.03664259985089302,0.03589564561843872
1028,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.02021976374089718,0.9404889941215515,0.019892040640115738,0.01939920336008072
1029,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.03152957931160927,0.9041793942451477,0.032817624509334564,0.03147342428565025
1030,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9558888077735901,0.014510770328342915,0.014532842673361301,0.015067563392221928
1031,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.04215846583247185,0.04247036948800087,0.8735918998718262,0.04177926480770111
1032,Can you explain to me why we are setting up two individual aid stations?,0.0358484722673893,0.8916134834289551,0.03664237633347511,0.03589564561843872
1033,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.020207663998007774,0.9405012130737305,0.019891943782567978,0.019399194046854973
1034,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.5433424711227417,0.3921087682247162,0.031760409474372864,0.03278833255171776
1035,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.017016630619764328,0.016838110983371735,0.949064314365387,0.017080949619412422
1036,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9353628754615784,0.02168157324194908,0.02153494954109192,0.021420637145638466
1037,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.9145575165748596,0.02819327637553215,0.029369983822107315,0.027879217639565468
1038,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.031529560685157776,0.9041892886161804,0.03280777484178543,0.03147340565919876
1039,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.01701570488512516,0.01683809421956539,0.9490678906440735,0.017078323289752007
1040,It won't take long.,0.06360825896263123,0.0636863261461258,0.8097964525222778,0.06290896981954575
1041,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.02832103706896305,0.03020668961107731,0.9128533601760864,0.028618883341550827
1042,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.031512510031461716,0.03128834441304207,0.03171616047620773,0.9054829478263855
1043,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.01938519813120365,0.019390981644392014,0.0192894097417593,0.9419344067573547
1044,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9228053689002991,0.025799402967095375,0.02597927115857601,0.02541598305106163
1045,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.031431443989276886,0.0316295325756073,0.03155634552240372,0.9053826928138733
1046,"I'd really prefer just to wait until the brief, if that is ok.",0.8724011778831482,0.041680268943309784,0.04333135485649109,0.042587198317050934
1047,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.9145885109901428,0.028193220496177673,0.029339035972952843,0.027879206463694572
1048,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.0315767377614975,0.031327906996011734,0.9057165384292603,0.031378794461488724
1049,I don't have any questions right now.,0.7971356511116028,0.06414381414651871,0.06554407626390457,0.07317646592855453
1050,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.020159849897027016,0.019721930846571922,0.9407654404640198,0.019352726638317108
1051,I’d rather not say.,0.08335664868354797,0.08337192982435226,0.08463237434625626,0.7486391067504883
1052,Can I talk with you in private once questions are over?,0.06568171828985214,0.06306557357311249,0.3623230755329132,0.5089296102523804
1053,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.5433990955352783,0.39205223321914673,0.03176044300198555,0.0327882394194603
1054,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.03157588094472885,0.031327906996011734,0.9057174324989319,0.031378790736198425
1055,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.543429970741272,0.3920213580131531,0.03176046162843704,0.03278819099068642
1056,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.9145887494087219,0.028193216770887375,0.02933885157108307,0.027879202738404274
1057,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.020201491191983223,0.9405074715614319,0.019891874864697456,0.019399186596274376
1058,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.04215836524963379,0.04246821999549866,0.8735941052436829,0.041779257357120514
1059,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.010620366781949997,0.9678542613983154,0.010973694734275341,0.010551718063652515
1060,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.8741609454154968,0.04211936518549919,0.04204195737838745,0.04167778044939041
1061,It won't take long.,0.06361089646816254,0.06368958204984665,0.8097904920578003,0.06290901452302933
1062,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.02822917141020298,0.028037026524543762,0.028004316613078117,0.9157294631004333
1063,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.015763768926262856,0.9527574777603149,0.01569473184645176,0.0157840084284544
1064,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.9159274101257324,0.02790057845413685,0.028316417708992958,0.027855562046170235
1065,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.031431447714567184,0.031628865748643875,0.03155604749917984,0.9053836464881897
1066,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.8741607666015625,0.042119596153497696,0.042041901499032974,0.04167778417468071
1067,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.9145724177360535,0.02819325029850006,0.029355162754654884,0.02787921391427517
1068,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.0421583317220211,0.04246877506375313,0.8735936284065247,0.041779257357120514
1069,Why does it have to be in private? We don't have a ton of time. ,0.06361998617649078,0.0648975521326065,0.8083446025848389,0.06313782930374146
1070,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.914583146572113,0.02819322608411312,0.02934444323182106,0.027879206463694572
1071,"No, he is not here. I am taking his place.",0.08337891101837158,0.0833922028541565,0.749845564365387,0.08338334411382675
1072,I don't have any questions right now.,0.7970199584960938,0.06414433568716049,0.06554524600505829,0.0732904002070427
1073,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.0295847300440073,0.02788115106523037,0.913855791091919,0.028678346425294876
1074,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.8741596341133118,0.042120590806007385,0.04204199090600014,0.04167778044939041
1075,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.04216005653142929,0.04248581826686859,0.8735747933387756,0.0417792946100235
1076,He is busy today,0.746673047542572,0.08354572206735611,0.08640658110380173,0.08337462693452835
1077,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.021303487941622734,0.02102104388177395,0.9359160661697388,0.021759362891316414
1078,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.015764636918902397,0.9527523517608643,0.01569477468729019,0.01578819751739502
1079,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.012969683855772018,0.01270900946110487,0.013177351094782352,0.9611439108848572
1080,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.03151252865791321,0.03128834068775177,0.03171275183558464,0.9054863452911377
1081,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.8741602897644043,0.04212005063891411,0.042041853070259094,0.04167777672410011
1082,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.04215835779905319,0.042468149214982986,0.8735942840576172,0.041779257357120514
1083,The plan was to use one large aid station with American medics running it. How is this way better?,0.021248066797852516,0.936528205871582,0.021090419963002205,0.021133264526724815
1084,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.9298248291015625,0.02343844622373581,0.023234276100993156,0.02350248582661152
1085,"Hello, sir. Have you eaten yet?",0.05000457540154457,0.8499149084091187,0.05007116496562958,0.0500093549489975
1086,"No, he is not here. I am taking his place.",0.08337891846895218,0.0833922028541565,0.749845564365387,0.08338335156440735
1087,Can you explain to me why we are setting up two individual aid stations?,0.0358484722673893,0.8916139602661133,0.036641936749219894,0.03589564561843872
1088,I don't have any questions right now.,0.7969891428947449,0.06414447724819183,0.06554555892944336,0.07332080602645874
1089,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9353609085083008,0.02168317139148712,0.021535253152251244,0.021420687437057495
1090,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.9298273324966431,0.023438021540641785,0.02323424629867077,0.02350042387843132
1091,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.02821744605898857,0.02803664654493332,0.02800394967198372,0.9157419800758362
1092,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.9145802855491638,0.02819322980940342,0.02934727445244789,0.027879204601049423
1093,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.03152955323457718,0.9041915535926819,0.03280546888709068,0.03147340193390846
1094,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9558802843093872,0.014510798268020153,0.014532859437167645,0.015076053328812122
1095,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.9145587682723999,0.028193272650241852,0.029368700459599495,0.027879217639565468
1096,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.042158424854278564,0.042468901723623276,0.8735933899879456,0.041779257357120514
1097,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.8741600513458252,0.042119935154914856,0.04204224795103073,0.04167777672410011
1098,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.017015652731060982,0.01683809608221054,0.9490672945976257,0.017078956589102745
1099,Why does it have to be in private? We don't have a ton of time. ,0.06361962854862213,0.06487058848142624,0.8083721399307251,0.06313764303922653
1100,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.952646017074585,0.015733737498521805,0.01592545583844185,0.015694797039031982
1101,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.915926992893219,0.02790057472884655,0.028316814452409744,0.027855556458234787
1102,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.031431496143341064,0.03163120523095131,0.03155665472149849,0.9053806662559509
1103,"Hello, sir. Have you eaten yet?",0.050004567950963974,0.8499150276184082,0.050071023404598236,0.0500093512237072
1104,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9353621006011963,0.021682433784008026,0.021534813567996025,0.021420642733573914
1105,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.9298250079154968,0.02343839593231678,0.023234253749251366,0.023502377793192863
1106,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.0258929543197155,0.141770139336586,0.026870056986808777,0.8054668307304382
1107,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.020161975175142288,0.01972193829715252,0.9407633543014526,0.019352728500962257
1108,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.04215840995311737,0.04246902838349342,0.8735933303833008,0.041779257357120514
1109,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.03151242062449455,0.03128834068775177,0.03171219676733017,0.9054870009422302
1110,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.9298248887062073,0.023438503965735435,0.023234255611896515,0.023502305150032043
1111,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9558677077293396,0.014510841108858585,0.014532878994941711,0.015088580548763275
1112,Can I talk with you in private once questions are over?,0.06568129360675812,0.06306571513414383,0.3622499108314514,0.5090031027793884
1113,Why does it have to be in private? We don't have a ton of time. ,0.06361967325210571,0.06487370282411575,0.8083689212799072,0.06313767284154892
1114,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.9526457786560059,0.015733739361166954,0.015925699844956398,0.015694797039031982
1115,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.01062037330120802,0.967846691608429,0.010981198400259018,0.010551723651587963
1116,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.019385550171136856,0.019390977919101715,0.0192894097417593,0.9419340491294861
1117,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.9159255027770996,0.027900582179427147,0.028318384662270546,0.027855565771460533
1118,"I'd really prefer just to wait until the brief, if that is ok.",0.8723787665367126,0.041680265218019485,0.04335341602563858,0.0425875149667263
1119,Why does it have to be in private? We don't have a ton of time. ,0.06361935287714005,0.06484968960285187,0.8083934187889099,0.06313750892877579
1120,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.01984945870935917,0.9414186477661133,0.020097050815820694,0.018634842708706856
1121,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.020164187997579575,0.019721945747733116,0.940761148929596,0.019352728500962257
1122,"Hello, sir. Have you eaten yet?",0.050004567950963974,0.8499152660369873,0.05007082596421242,0.0500093512237072
1123,I’d rather not say.,0.08335664868354797,0.08337192982435226,0.08463353663682938,0.7486379146575928
1124,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9558648467063904,0.014510849490761757,0.01453288272023201,0.01509139034897089
1125,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9228023290634155,0.025797603651881218,0.025984130799770355,0.02541598305106163
1126,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.035788215696811676,0.03579362854361534,0.035923514515161514,0.8924946188926697
1127,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.922797679901123,0.025799531489610672,0.025986840948462486,0.025416001677513123
1128,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.02589542604982853,0.13877184689044952,0.026878906413912773,0.8084538578987122
1129,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.9159272909164429,0.027900580316781998,0.028316602110862732,0.027855565771460533
1130,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.935362696647644,0.02168179862201214,0.02153480425477028,0.02142067812383175
1131,"I'd really prefer just to wait until the brief, if that is ok.",0.8724030256271362,0.04168027266860008,0.04332955554127693,0.04258718341588974
