,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8
917,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.013892755843698978,0.013894210569560528,0.013896060176193714,0.01389399915933609,0.013894250616431236,0.9027380347251892,0.013897254131734371,0.013893392868340015
918,Why does it have to be in private? We don't have a ton of time. ,0.03126320242881775,0.031253330409526825,0.03127499669790268,0.031257789582014084,0.03129471465945244,0.7810615301132202,0.031329162418842316,0.03126527741551399
919,"Hello, sir. Have you eaten yet?",0.02500036731362343,0.02500036731362343,0.02500036731362343,0.025034643709659576,0.025006014853715897,0.824951171875,0.025006655603647232,0.02500036731362343
920,"No, he is not here. I am taking his place.",0.041754379868507385,0.04167000204324722,0.04168647527694702,0.041709307581186295,0.04166711866855621,0.04167497903108597,0.7080535888671875,0.041784126311540604
921,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.013897443190217018,0.013893518596887589,0.013895532116293907,0.013895008713006973,0.013900065794587135,0.013898734003305435,0.902726411819458,0.013893277384340763
922,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.013926384970545769,0.9026920199394226,0.013898476958274841,0.013894472271203995,0.013904173858463764,0.013893943279981613,0.013896137475967407,0.013894332572817802
923,The plan was to use one large aid station with American medics running it. How is this way better?,0.010418029502034187,0.010419118218123913,0.010438048280775547,0.9270187616348267,0.010434609837830067,0.010421475395560265,0.010417448356747627,0.010432523675262928
924,"Hello, sir. Have you eaten yet?",0.02500036731362343,0.02500036731362343,0.02500036731362343,0.02503512240946293,0.025006014853715897,0.8249506950378418,0.025006655603647232,0.02500036731362343
925,It won't take long.,0.03126068785786629,0.03125084936618805,0.03125951439142227,0.03125685825943947,0.03126484900712967,0.0312592051923275,0.7811821699142456,0.031265828758478165
926,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.015642806887626648,0.01564374566078186,0.890534520149231,0.015641149133443832,0.01563473790884018,0.01562730222940445,0.015632862225174904,0.015642894431948662
927,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.008338644169270992,0.008341767825186253,0.008343372493982315,0.008339792490005493,0.008337033912539482,0.008340227417647839,0.00833901111036539,0.9416201710700989
928,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.015626730397343636,0.01562568172812462,0.015627505257725716,0.015647782012820244,0.015632910653948784,0.015630515292286873,0.015634100884199142,0.8905748128890991
929,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.013892756775021553,0.013894212432205677,0.013896021991968155,0.01389399915933609,0.013894250616431236,0.9027381539344788,0.013897260650992393,0.013893394730985165
930,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.010420823469758034,0.010421720333397388,0.010421030223369598,0.010419649071991444,0.9270443320274353,0.010423880070447922,0.010426744818687439,0.01042179111391306
931,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.010420823469758034,0.010421720333397388,0.01042102836072445,0.010419649071991444,0.9270448684692383,0.010423874482512474,0.010426250286400318,0.010421790182590485
932,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.00893115159124136,0.9374758005142212,0.00893162190914154,0.008932692930102348,0.008932456374168396,0.008932370692491531,0.008931831456720829,0.008932091295719147
933,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.8540290594100952,0.02084372192621231,0.02083648554980755,0.020863188430666924,0.020857689902186394,0.020877504721283913,0.020847050473093987,0.020845307037234306
934,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.020842116326093674,0.8541197776794434,0.020836977288126945,0.020842349156737328,0.020835500210523605,0.020843829959630966,0.020838197320699692,0.02084122598171234
935,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.008931150659918785,0.9374758005142212,0.00893162190914154,0.008932680822908878,0.008932456374168396,0.00893236231058836,0.008931831456720829,0.008932077325880527
936,He is busy today,0.04169590771198273,0.04172515124082565,0.04168388247489929,0.041682466864585876,0.04170284792780876,0.04171101748943329,0.7081319093704224,0.04166683182120323
937,Why does it have to be in private? We don't have a ton of time. ,0.03126320242881775,0.031253330409526825,0.03127498924732208,0.031257789582014084,0.031294699758291245,0.7810649275779724,0.03132576495409012,0.031265273690223694
938,I don't have any questions right now.,0.031270984560251236,0.03125138580799103,0.7810174226760864,0.03126581385731697,0.03130533918738365,0.031281452625989914,0.031342118978500366,0.031265489757061005
939,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.013892756775021553,0.013894212432205677,0.013896027579903603,0.01389399915933609,0.013894250616431236,0.9027381539344788,0.013897270895540714,0.013893394730985165
940,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.013892756775021553,0.013894212432205677,0.013896025717258453,0.01389399915933609,0.013894250616431236,0.9027381539344788,0.013897270895540714,0.013893394730985165
941,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.006945419125258923,0.9513562917709351,0.006946598645299673,0.006948062218725681,0.00694727897644043,0.006949998438358307,0.006948299705982208,0.006958012469112873
942,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.008931150659918785,0.9374758005142212,0.00893162190914154,0.008932696655392647,0.008932454511523247,0.008932363241910934,0.008931833319365978,0.008932077325880527
943,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.854030191898346,0.020843718200922012,0.0208364836871624,0.020863182842731476,0.020857686176896095,0.02087635174393654,0.020847046747803688,0.020845305174589157
944,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.012516951188445091,0.01250580046325922,0.9124468564987183,0.012504052370786667,0.012509758584201336,0.012505502440035343,0.012504302896559238,0.012506794184446335
945,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.013911448419094086,0.013910630717873573,0.013894020579755306,0.013894065283238888,0.013903307728469372,0.013894076459109783,0.013897848315536976,0.902694582939148
946,"I'd really prefer just to wait until the brief, if that is ok.",0.8541467785835266,0.020839182659983635,0.02083984576165676,0.020834563300013542,0.02083640731871128,0.020835528150200844,0.020833393558859825,0.020834287628531456
947,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.020842118188738823,0.8541197776794434,0.020836979150772095,0.02084236778318882,0.020835502073168755,0.02084382437169552,0.02083819918334484,0.02084122784435749
948,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.005210066679865122,0.005210657604038715,0.0052115777507424355,0.9635257720947266,0.005210915580391884,0.005210575181990862,0.005209742579609156,0.005210718605667353
949,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.012504616752266884,0.012506498955190182,0.012514950707554817,0.012529945932328701,0.9124170541763306,0.012514024041593075,0.012501855380833149,0.012510976754128933
950,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.8540319800376892,0.020843718200922012,0.0208364836871624,0.020863177254796028,0.020857680588960648,0.02087460085749626,0.020847046747803688,0.020845303311944008
951,"I'd really prefer just to wait until the brief, if that is ok.",0.8541465997695923,0.020839303731918335,0.020839860662817955,0.020834563300013542,0.02083640731871128,0.020835528150200844,0.020833393558859825,0.020834289491176605
952,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.00961895752698183,0.009624172933399677,0.00962069071829319,0.9326533675193787,0.009619126096367836,0.00962294451892376,0.009617499075829983,0.009623189456760883
953,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.02088974229991436,0.02084406279027462,0.020837752148509026,0.020863573998212814,0.020860394462943077,0.8540056943893433,0.02085336484014988,0.020845407620072365
954,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.009627682156860828,0.009620282799005508,0.9326444864273071,0.00961771048605442,0.009619072079658508,0.009617549367249012,0.00963321141898632,0.009620001539587975
955,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.010418561287224293,0.010420984588563442,0.010421925224363804,0.010422096587717533,0.010426364839076996,0.010420962236821651,0.010431497357785702,0.9270375967025757
956,It won't take long.,0.031260695308446884,0.03125084936618805,0.03125951066613197,0.03125685825943947,0.03126472234725952,0.0312592089176178,0.7811822891235352,0.03126586228609085
957,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.015628544613718987,0.015635116025805473,0.015636121854186058,0.015643643215298653,0.015634510666131973,0.8905619978904724,0.01562681421637535,0.015633299946784973
958,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.008931150659918785,0.9374758005142212,0.00893162190914154,0.008932684548199177,0.008932454511523247,0.008932377211749554,0.008931833319365978,0.008932085707783699
959,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.010422197170555592,0.010422592051327229,0.01042439416050911,0.010420318692922592,0.9270256161689758,0.010423840023577213,0.010434997268021107,0.010426015593111515
960,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.020842118188738823,0.8541198372840881,0.020836979150772095,0.020842326804995537,0.020835502073168755,0.020843813195824623,0.02083819918334484,0.02084122784435749
961,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.013892756775021553,0.013894212432205677,0.013896034099161625,0.01389399915933609,0.013894252479076385,0.9027381539344788,0.013897254131734371,0.013893394730985165
962,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.0156428050249815,0.01564374938607216,0.890534520149231,0.015641188248991966,0.01563473790884018,0.01562730222940445,0.015632862225174904,0.015642831102013588
963,Can you explain to me why we are setting up two individual aid stations?,0.017861446365714073,0.017904294654726982,0.017870865762233734,0.01786917634308338,0.017867092043161392,0.8749032616615295,0.01785845123231411,0.017865436151623726
964,"I'd really prefer just to wait until the brief, if that is ok.",0.8541467189788818,0.020839206874370575,0.02083987556397915,0.020834561437368393,0.02083640545606613,0.020835526287555695,0.020833391696214676,0.020834287628531456
965,He is busy today,0.04169590771198273,0.04172510281205177,0.04168388247489929,0.041682466864585876,0.04170284792780876,0.04171104356646538,0.7081319093704224,0.04166683182120323
966,"No, he is not here. I am taking his place.",0.041754692792892456,0.04167000949382782,0.04168646037578583,0.04170926287770271,0.04166712239384651,0.04167497530579567,0.7080662250518799,0.041771285235881805
967,He is busy today,0.04169591888785362,0.041725922375917435,0.04168389365077019,0.041682470589876175,0.04170285537838936,0.04171102121472359,0.7081310749053955,0.04166683554649353
968,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.010418562218546867,0.010420985519886017,0.010421926155686378,0.010422097519040108,0.01042636577039957,0.010420963168144226,0.010431479662656784,0.9270375967025757
969,The plan was to use one large aid station with American medics running it. How is this way better?,0.010418030433356762,0.010419119149446487,0.01043820008635521,0.9270186424255371,0.010434610769152641,0.01042147632688284,0.010417449288070202,0.010432524606585503
970,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.008338642306625843,0.008341766893863678,0.008342762477695942,0.00833978969603777,0.008337032049894333,0.008340226486325264,0.008339009247720242,0.9416207671165466
971,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.015626609325408936,0.015625976026058197,0.8905795812606812,0.015647146850824356,0.015633942559361458,0.0156254805624485,0.015625124797225,0.015636099502444267
972,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.017861027270555496,0.017859773710370064,0.017861276865005493,0.017857542261481285,0.017860261723399162,0.017863450571894646,0.8749663829803467,0.01787026785314083
973,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.9204152822494507,0.011374351568520069,0.011367547325789928,0.011366516351699829,0.011371276341378689,0.011370057240128517,0.01136791706085205,0.011367067694664001
974,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.005210066679865122,0.005210657604038715,0.005211582873016596,0.9635257720947266,0.005210915580391884,0.005210575181990862,0.005209742579609156,0.005210718140006065
975,I’d rather not say.,0.7081152200698853,0.041669994592666626,0.04169648140668869,0.04171489551663399,0.04166710004210472,0.0417148731648922,0.04175148531794548,0.04166993498802185
976,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.013897445984184742,0.013893518596887589,0.013895532116293907,0.013895008713006973,0.013900280930101871,0.013898741453886032,0.9027261734008789,0.013893277384340763
977,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.008931150659918785,0.9374758005142212,0.00893162190914154,0.008932670578360558,0.008932453580200672,0.008932367898523808,0.008931830525398254,0.008932079188525677
978,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.013922099024057388,0.9026963710784912,0.013898475095629692,0.01389447133988142,0.01390417106449604,0.013893943279981613,0.013896137475967407,0.013894332572817802
979,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.013897454366087914,0.013893520459532738,0.013895533978939056,0.013895010575652122,0.01390022411942482,0.013898744247853756,0.9027262926101685,0.013893278315663338
980,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.015628661960363388,0.01562836952507496,0.01563078723847866,0.015630222856998444,0.01563384383916855,0.01563102751970291,0.01565868966281414,0.8905583620071411
981,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.010420824401080608,0.010421719402074814,0.010421029292047024,0.010419650003314018,0.9270452857017517,0.010423860512673855,0.010425823740661144,0.01042178925126791
982,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.013892756775021553,0.013894212432205677,0.013896025717258453,0.01389399915933609,0.013894250616431236,0.9027381539344788,0.01389725599437952,0.013893394730985165
983,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.015626730397343636,0.01562568172812462,0.015627505257725716,0.015647118911147118,0.015632910653948784,0.015630513429641724,0.015634100884199142,0.8905754089355469
984,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.9204153418540955,0.011374291963875294,0.011367548257112503,0.011366517283022404,0.011371277272701263,0.011370058171451092,0.011367917992174625,0.011367068625986576
985,I don't have any questions right now.,0.031270962208509445,0.03125138208270073,0.7810335755348206,0.03126579523086548,0.03130527585744858,0.03128141537308693,0.031326111406087875,0.03126547485589981
986,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.009624691680073738,0.00962463952600956,0.009621558710932732,0.009620118886232376,0.009633605368435383,0.9326302409172058,0.00962503720074892,0.009620143100619316
987,The plan was to use one large aid station with American medics running it. How is this way better?,0.010418031364679337,0.010419121012091637,0.010442451573908329,0.9270143508911133,0.010434617288410664,0.010421478189527988,0.010417450219392776,0.01043253019452095
988,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.013924805447459221,0.9026936292648315,0.013898476958274841,0.01389447133988142,0.013904173858463764,0.013893943279981613,0.013896139338612556,0.013894332572817802
989,He is busy today,0.04169590771198273,0.04172511771321297,0.04168388247489929,0.041682466864585876,0.04170284792780876,0.041711002588272095,0.7081319093704224,0.04166683182120323
990,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.013925219886004925,0.9026932120323181,0.013898474164307117,0.013894468545913696,0.01390417106449604,0.01389394048601389,0.013896135613322258,0.013894329778850079
991,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.012504619546234608,0.01250650268048048,0.012514953501522541,0.01253126934170723,0.9124158024787903,0.012514027766883373,0.012501858174800873,0.012510980479419231
992,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.012504618614912033,0.012506499886512756,0.012514952570199966,0.012530137784779072,0.9124168753623962,0.01251402497291565,0.012501857243478298,0.012510979548096657
993,"No, he is not here. I am taking his place.",0.04175444692373276,0.04167000949382782,0.04168648645281792,0.04170933738350868,0.04166711866855621,0.041674986481666565,0.7080455422401428,0.04179203882813454
994,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.013922242447733879,0.9026962518692017,0.013898476958274841,0.01389447320252657,0.013904171995818615,0.013893945142626762,0.013896138407289982,0.013894334435462952
995,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.013911256566643715,0.013910339213907719,0.013894020579755306,0.013894065283238888,0.013903305865824223,0.013894076459109783,0.013897848315536976,0.9026951193809509
996,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.013910552486777306,0.0139026939868927,0.013898661360144615,0.013898495584726334,0.013895404525101185,0.9027056097984314,0.013893155381083488,0.013895384036004543
997,Can I talk with you in private once questions are over?,0.03131187707185745,0.03125200420618057,0.0313287116587162,0.031281039118766785,0.03132035583257675,0.7808166146278381,0.031379781663417816,0.03130962327122688
998,He is busy today,0.04169590771198273,0.0417252741754055,0.04168388247489929,0.041682466864585876,0.04170284792780876,0.04171101003885269,0.708131730556488,0.04166683182120323
999,I’d rather not say.,0.7081199288368225,0.04166998714208603,0.0416964627802372,0.04171498119831085,0.04166709631681442,0.041714999824762344,0.04174657538533211,0.041669927537441254
1000,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.012504618614912033,0.012506499886512756,0.012514952570199966,0.012530038133263588,0.9124170541763306,0.01251402497291565,0.012501857243478298,0.012510979548096657
1001,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.013930704444646835,0.9026877880096436,0.013898481614887714,0.013894475065171719,0.013904180377721786,0.013893947005271912,0.01389614213258028,0.013894335366785526
1002,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.015628544613718987,0.015635116025805473,0.015636121854186058,0.01564393751323223,0.015634510666131973,0.8905616998672485,0.01562681421637535,0.015633299946784973
1003,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.013897450640797615,0.013893520459532738,0.013895535841584206,0.013895010575652122,0.013900745660066605,0.013898755423724651,0.9027257561683655,0.013893278315663338
1004,Can you explain to me why we are setting up two individual aid stations?,0.017861444503068924,0.01789804734289646,0.017870860174298286,0.017869170755147934,0.017867086455225945,0.874909520149231,0.01785845123231411,0.017865430563688278
1005,He is busy today,0.04169591888785362,0.04172644391655922,0.04168388992547989,0.04168247431516647,0.04170285910367966,0.04171103239059448,0.7081305384635925,0.04166683182120323
1006,"No, he is not here. I am taking his place.",0.041754286736249924,0.04167000576853752,0.04168645665049553,0.04170926660299301,0.04166711866855621,0.04167497158050537,0.7080643177032471,0.04177356883883476
1007,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.9204152822494507,0.011374312452971935,0.011367547325789928,0.011366516351699829,0.011371276341378689,0.011370057240128517,0.01136791706085205,0.011367067694664001
1008,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.012504618614912033,0.012506501749157906,0.012514952570199966,0.012530638836324215,0.912416398525238,0.01251402497291565,0.012501857243478298,0.012510979548096657
1009,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.012504619546234608,0.012506501749157906,0.01251495536416769,0.012533420696854591,0.9124136567115784,0.012514028698205948,0.012501857243478298,0.012510981410741806
1010,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.020842114463448524,0.8541198372840881,0.020836975425481796,0.020842330530285835,0.020835498347878456,0.020843815058469772,0.020838195458054543,0.02084122598171234
1011,The plan was to use one large aid station with American medics running it. How is this way better?,0.010418029502034187,0.010419118218123913,0.010438387282192707,0.927018404006958,0.010434609837830067,0.010421475395560265,0.010417448356747627,0.010432523675262928
1012,"I'd really prefer just to wait until the brief, if that is ok.",0.8541467189788818,0.020839227363467216,0.020839879289269447,0.020834563300013542,0.02083640731871128,0.020835528150200844,0.020833393558859825,0.020834289491176605
1013,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.010418561287224293,0.010420984588563442,0.010421925224363804,0.010422096587717533,0.010426364839076996,0.010420962236821651,0.010431651957333088,0.9270374178886414
1014,He is busy today,0.041695982217788696,0.04174173250794411,0.041683927178382874,0.04168250784277916,0.04170294851064682,0.04171120747923851,0.7081149220466614,0.04166683182120323
1015,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.013921651989221573,0.9026967883110046,0.013898475095629692,0.01389447133988142,0.01390417106449604,0.013893943279981613,0.013896137475967407,0.013894332572817802
1016,He is busy today,0.04169594496488571,0.041732292622327805,0.04168390482664108,0.04168248921632767,0.04170289635658264,0.04171108826994896,0.708124577999115,0.04166683182120323
1017,I’d rather not say.,0.7081184983253479,0.04166999086737633,0.041696466505527496,0.0417148731648922,0.04166710004210472,0.041714854538440704,0.04174826666712761,0.04166993126273155
1018,I’d rather not say.,0.7081296443939209,0.04166999086737633,0.04169642552733421,0.04171479865908623,0.04166710004210472,0.041714780032634735,0.041737355291843414,0.04166993126273155
1019,"No, he is not here. I am taking his place.",0.04175426810979843,0.04167001321911812,0.041686464101076126,0.04170926287770271,0.04166712611913681,0.04167497903108597,0.7080665230751038,0.04177141562104225
1020,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.006251991726458073,0.006254886277019978,0.00625290721654892,0.0062516178004443645,0.006257495377212763,0.006252293474972248,0.9562231302261353,0.006255713291466236
1021,Can I talk with you in private once questions are over?,0.031311918050050735,0.03125200420618057,0.03132877126336098,0.03128105774521828,0.03132040426135063,0.7808029651641846,0.03139318525791168,0.031309664249420166
1022,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.008338643237948418,0.008341769687831402,0.008343270979821682,0.008339790627360344,0.008337032981216908,0.008340226486325264,0.00833901111036539,0.9416202306747437
1023,He is busy today,0.04169590771198273,0.04172540083527565,0.04168388247489929,0.041682466864585876,0.04170284792780876,0.04171103984117508,0.7081316113471985,0.04166683182120323
1024,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.006945419125258923,0.9513553380966187,0.006946598645299673,0.006948063150048256,0.006947279907763004,0.0069499993696808815,0.006948299705982208,0.006958979181945324
1025,He is busy today,0.04169593006372452,0.04172884300351143,0.041683897376060486,0.04168247804045677,0.04170287400484085,0.041711241006851196,0.7081279158592224,0.04166683182120323
1026,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.00962531566619873,0.009621338918805122,0.009632266126573086,0.932594358921051,0.00964137353003025,0.009627128019928932,0.009636244736611843,0.00962196383625269
1027,Can you explain to me why we are setting up two individual aid stations?,0.017861444503068924,0.017904795706272125,0.017870863899588585,0.017869174480438232,0.017867090180516243,0.8749027848243713,0.01785844936966896,0.017865434288978577
1028,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.009624691680073738,0.00962463952600956,0.009621558710932732,0.009620118886232376,0.009634057059884071,0.9326297640800476,0.009625038132071495,0.009620143100619316
1029,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.015628542751073837,0.015635116025805473,0.01563611812889576,0.015643566846847534,0.015634508803486824,0.8905620574951172,0.0156268123537302,0.015633298084139824
1030,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.006945417728275061,0.9513563513755798,0.006946597248315811,0.006948060821741819,0.006947277579456568,0.006949997041374445,0.006948298308998346,0.006958013400435448
1031,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.020842116326093674,0.8541198372840881,0.020836977288126945,0.020842336118221283,0.020835500210523605,0.020843811333179474,0.020838197320699692,0.02084122598171234
1032,Can you explain to me why we are setting up two individual aid stations?,0.017861440777778625,0.017897536978125572,0.017870856449007988,0.017869168892502785,0.017867084592580795,0.8749099969863892,0.01785844750702381,0.01786542870104313
1033,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.009624692611396313,0.009624640457332134,0.009621559642255306,0.00962011981755495,0.009635373018682003,0.9326284527778625,0.009625039994716644,0.009620143100619316
1034,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.015626611188054085,0.015625977888703346,0.8905796408653259,0.01564711146056652,0.015633944422006607,0.01562548242509365,0.015625126659870148,0.015636101365089417
1035,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.008338642306625843,0.008341765962541103,0.008342260494828224,0.008339790627360344,0.008337032981216908,0.00834022555500269,0.008339010179042816,0.9416212439537048
1036,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.010420825332403183,0.010421721264719963,0.010421030223369598,0.010419650003314018,0.927043080329895,0.010423865169286728,0.010428043082356453,0.01042179111391306
1037,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.013897452503442764,0.013893518596887589,0.013895533978939056,0.013895008713006973,0.01390035543590784,0.013898756355047226,0.9027260541915894,0.013893277384340763
1038,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.015628542751073837,0.015635114163160324,0.01563611812889576,0.015643488615751266,0.015634508803486824,0.890562117099762,0.0156268123537302,0.015633298084139824
1039,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.008338643237948418,0.008341765962541103,0.008342182263731956,0.008339791558682919,0.008337033912539482,0.008340226486325264,0.008339010179042816,0.9416213631629944
1040,It won't take long.,0.03126070648431778,0.03125084936618805,0.03125952556729317,0.03125686198472977,0.03126470744609833,0.0312592014670372,0.781181812286377,0.031266339123249054
1041,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.013910533860325813,0.0139026939868927,0.013898661360144615,0.013898495584726334,0.013895404525101185,0.902705729007721,0.013893155381083488,0.013895384036004543
1042,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.015642810612916946,0.01564374566078186,0.8905333280563354,0.01564221829175949,0.01563473977148533,0.0156273040920496,0.015632864087820053,0.015643002465367317
1043,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.00962768029421568,0.00962028093636036,0.932644784450531,0.009617709554731846,0.009619071148335934,0.009617547504603863,0.009632901288568974,0.0096200006082654
1044,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.012514863163232803,0.012505798600614071,0.9124489426612854,0.012504051439464092,0.012509754858911037,0.012505500577390194,0.01250430103391409,0.01250679325312376
1045,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.015628665685653687,0.015628371387720108,0.01563078910112381,0.015630224719643593,0.015633845701813698,0.01563102938234806,0.015659572556614876,0.8905575275421143
1046,"I'd really prefer just to wait until the brief, if that is ok.",0.8541467785835266,0.020839208737015724,0.02083984948694706,0.020834563300013542,0.02083640731871128,0.020835528150200844,0.020833393558859825,0.020834289491176605
