,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9
809,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.010103942826390266,0.010102679952979088,0.91917884349823,0.010102148167788982,0.010101762600243092,0.010103031992912292,0.010103628970682621,0.010102281346917152,0.010101706720888615
810,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.008547578938305378,0.008548170328140259,0.008547643199563026,0.9316147565841675,0.008548041805624962,0.008548674173653126,0.008548174053430557,0.008548716083168983,0.0085482532158494
811,The plan was to use one large aid station with American medics running it. How is this way better?,0.009261741302907467,0.009264905005693436,0.009261108003556728,0.009260088205337524,0.00926140882074833,0.009260072372853756,0.9259101152420044,0.009259382262825966,0.009261205792427063
812,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.012348010204732418,0.012347040697932243,0.012352727353572845,0.012349474243819714,0.012348844669759274,0.012348497286438942,0.012347633950412273,0.012348541058599949,0.9012092351913452
813,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.008553334511816502,0.931602418422699,0.008549852296710014,0.00854865089058876,0.008548770099878311,0.008548727259039879,0.008551637642085552,0.008547930046916008,0.008548646233975887
814,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.012351161800324917,0.012348051182925701,0.01234755665063858,0.012345811352133751,0.9012129902839661,0.012349393218755722,0.012347402982413769,0.012347046285867691,0.012350519187748432
815,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.008553066290915012,0.9316027164459229,0.008549852296710014,0.00854865089058876,0.008548770099878311,0.008548726327717304,0.008551637642085552,0.008547930046916008,0.008548646233975887
816,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.0185205340385437,0.018524015322327614,0.01852579228579998,0.018519645556807518,0.851809024810791,0.01852191798388958,0.018521370366215706,0.018525786697864532,0.018531961366534233
817,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.0046305544674396515,0.9629546999931335,0.004630319774150848,0.004630521405488253,0.004630805924534798,0.004631643649190664,0.00463072769343853,0.004630477167665958,0.004630273673683405
818,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.009261990897357464,0.009260362014174461,0.00926042441278696,0.009261652827262878,0.00926100742071867,0.9259095788002014,0.009262282401323318,0.009260560385882854,0.009262151084840298
819,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.007409246638417244,0.007409429177641869,0.007409352343529463,0.007410834543406963,0.007409058976918459,0.9407211542129517,0.0074083940126001835,0.007413984276354313,0.007408547680824995
820,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.013891910202801228,0.013894345611333847,0.8888654112815857,0.013889234513044357,0.013889608904719353,0.013894547708332539,0.013890341855585575,0.013891339302062988,0.013893302530050278
821,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.013889792375266552,0.013902482576668262,0.01388899702578783,0.01388899702578783,0.8888651728630066,0.013891665264964104,0.013894908130168915,0.013889004476368427,0.01388899702578783
822,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.007409245707094669,0.007409428246319294,0.007409350946545601,0.007410833612084389,0.007409057579934597,0.940721333026886,0.007408393081277609,0.007413842715322971,0.00740854674950242
823,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.007937443442642689,0.007938189432024956,0.007937850430607796,0.007938982918858528,0.00793740525841713,0.007937915623188019,0.007937850430607796,0.9364968538284302,0.007937506772577763
824,Why does it have to be in private? We don't have a ton of time. ,0.027791526168584824,0.027785860002040863,0.027783075347542763,0.02778005413711071,0.02779563143849373,0.027789421379566193,0.027794769033789635,0.02777927555143833,0.7777004241943359
825,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.008552119135856628,0.008550204336643219,0.008555245585739613,0.00855090469121933,0.008550165221095085,0.008550519123673439,0.9315920472145081,0.00855010561645031,0.008548674173653126
826,"I'd really prefer just to wait until the brief, if that is ok.",0.018523694947361946,0.01851922646164894,0.8518261313438416,0.01852179691195488,0.018518755212426186,0.018519202247262,0.018518732860684395,0.01852024532854557,0.018532181158661842
827,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.006945563014596701,0.9444387555122375,0.006945126224309206,0.006944513879716396,0.006944912485778332,0.006944792810827494,0.006946889217942953,0.006944566499441862,0.006944894790649414
828,He is busy today,0.03704952448606491,0.03704127296805382,0.03704085573554039,0.037037141621112823,0.03706258907914162,0.03704790025949478,0.03703870251774788,0.037037141621112823,0.703644871711731
829,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.004630554001778364,0.9629548788070679,0.004630319308489561,0.004630520939826965,0.00463080545887351,0.004631432704627514,0.004630727227777243,0.004630476702004671,0.00463027274236083
830,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.8730012774467468,0.01587633602321148,0.015874022617936134,0.015875136479735374,0.015873661264777184,0.015874268487095833,0.0158742256462574,0.015874480828642845,0.01587662845849991
831,He is busy today,0.03704944998025894,0.03704126551747322,0.03704085201025009,0.037037141621112823,0.037057481706142426,0.03704787790775299,0.03703869879245758,0.037037141621112823,0.7036501169204712
832,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.8730012774467468,0.015876319259405136,0.015874022617936134,0.015875136479735374,0.015873661264777184,0.015874268487095833,0.0158742256462574,0.015874480828642845,0.01587662845849991
833,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.008547578938305378,0.008548170328140259,0.008547643199563026,0.9316147565841675,0.008548042736947536,0.008548669517040253,0.008548174053430557,0.008548716083168983,0.008548254147171974
834,I’d rather not say.,0.03703721985220909,0.03703721985220909,0.03704260662198067,0.7036657333374023,0.03703778237104416,0.03703721985220909,0.03704081103205681,0.03706105053424835,0.03704039752483368
835,"No, he is not here. I am taking his place.",0.03703970089554787,0.03703761473298073,0.03703818842768669,0.03704589232802391,0.7036729454994202,0.03703718259930611,0.03703814744949341,0.0370531864464283,0.03703718259930611
836,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.007409245707094669,0.007409428246319294,0.007409350946545601,0.007410833612084389,0.007409057579934597,0.9407212138175964,0.007408393081277609,0.00741388276219368,0.00740854674950242
837,He is busy today,0.03704946115612984,0.03704126924276352,0.03704085201025009,0.037037141621112823,0.03705981373786926,0.03704788535833359,0.03703869879245758,0.037037141621112823,0.7036477327346802
838,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.008552119135856628,0.008550204336643219,0.008554312400519848,0.00855090469121933,0.00855016615241766,0.008550519123673439,0.9315930008888245,0.00855010561645031,0.0085486751049757
839,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.012351219542324543,0.012348049320280552,0.012347555719316006,0.012345810420811176,0.9012130498886108,0.012349391356110573,0.01234740111976862,0.012347044423222542,0.012350517325103283
840,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.018521597608923912,0.018519222736358643,0.8518384695053101,0.01851865090429783,0.01852562464773655,0.018519597128033638,0.018519628793001175,0.018518613651394844,0.018518613651394844
841,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.008552119135856628,0.008550204336643219,0.008554313331842422,0.00855090469121933,0.00855016615241766,0.008550519123673439,0.9315930008888245,0.00855010561645031,0.0085486751049757
842,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.011117618530988693,0.011116242036223412,0.011115985922515392,0.011113018728792667,0.011116143316030502,0.011111990548670292,0.01111702062189579,0.01111135445535183,0.9110805988311768
843,"No, he is not here. I am taking his place.",0.037039704620838165,0.03703761845827103,0.03703819215297699,0.03704589232802391,0.7036734819412231,0.037037186324596405,0.03703815117478371,0.037052594125270844,0.037037186324596405
844,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.009261992760002613,0.009260362945497036,0.009260425344109535,0.009261653758585453,0.009261008352041245,0.9259095788002014,0.009262282401323318,0.009260561317205429,0.009262152016162872
845,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.013894345611333847,0.013890132308006287,0.013890588656067848,0.013889028690755367,0.013891780748963356,0.01389379147440195,0.013891213573515415,0.8888697028160095,0.013889401219785213
846,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.008547578938305378,0.008548170328140259,0.008547643199563026,0.9316147565841675,0.008548041805624962,0.008548669517040253,0.008548174053430557,0.008548718877136707,0.008548254147171974
847,"I'd really prefer just to wait until the brief, if that is ok.",0.018523693084716797,0.01851922646164894,0.8518266081809998,0.01852179504930973,0.018518753349781036,0.018519200384616852,0.018518730998039246,0.01852024346590042,0.018531735986471176
848,"No, he is not here. I am taking his place.",0.037039704620838165,0.03703761845827103,0.03703819215297699,0.03704589605331421,0.7036733031272888,0.037037186324596405,0.03703815117478371,0.03705276548862457,0.037037186324596405
849,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.012348011136054993,0.012347042560577393,0.012352749705314636,0.012349475175142288,0.012348845601081848,0.012348498217761517,0.012347634881734848,0.012348541989922523,0.9012092351913452
850,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.018520532175898552,0.018524015322327614,0.01852579228579998,0.01851964369416237,0.851808488368988,0.01852191612124443,0.018521368503570557,0.018525784835219383,0.01853248104453087
851,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.012351236306130886,0.012348049320280552,0.012347555719316006,0.012345810420811176,0.9012130498886108,0.012349391356110573,0.01234740111976862,0.012347044423222542,0.012350517325103283
852,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.018521597608923912,0.018519224599003792,0.8518387079238892,0.01851865090429783,0.018525350838899612,0.018519598990678787,0.018519628793001175,0.018518613651394844,0.018518613651394844
853,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.008554859086871147,0.9316009283065796,0.008549853228032589,0.00854865089058876,0.008548770099878311,0.008548727259039879,0.008551638573408127,0.008547930046916008,0.008548647165298462
854,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.007937443442642689,0.007938189432024956,0.007937850430607796,0.007938956841826439,0.00793740525841713,0.007937915623188019,0.007937850430607796,0.9364968538284302,0.007937506772577763
855,Can you explain to me why we are setting up two individual aid stations?,0.01587785966694355,0.015877988189458847,0.8729919195175171,0.015873542055487633,0.015874207019805908,0.015873989090323448,0.015879126265645027,0.01587333157658577,0.015878023579716682
856,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.01852159947156906,0.018519224599003792,0.8518365621566772,0.01851865090429783,0.018527498468756676,0.018519600853323936,0.018519630655646324,0.018518613651394844,0.018518613651394844
857,He is busy today,0.03704947233200073,0.03704127296805382,0.03704085946083069,0.037037141621112823,0.037061721086502075,0.03704789653420448,0.03703870624303818,0.037037141621112823,0.7036458253860474
858,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.013893538154661655,0.013894885778427124,0.8888495564460754,0.013893854804337025,0.013892140239477158,0.013890385627746582,0.01389666460454464,0.013889147900044918,0.01389985904097557
859,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.008548879064619541,0.008548752404749393,0.008553356863558292,0.9316078424453735,0.0085474057123065,0.008548274636268616,0.008548778481781483,0.00854905042797327,0.008547650650143623
860,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.006945562548935413,0.9444387555122375,0.006945125758647919,0.006944513414055109,0.0069449120201170444,0.006944792345166206,0.006946912035346031,0.006944566033780575,0.006944894324988127
861,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.018521597608923912,0.018519222736358643,0.8518384099006653,0.01851865090429783,0.018525706604123116,0.018519597128033638,0.018519628793001175,0.018518613651394844,0.018518613651394844
862,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.008547578938305378,0.008548170328140259,0.008547643199563026,0.9316147565841675,0.008548041805624962,0.008548661135137081,0.008548174053430557,0.008548718877136707,0.0085482532158494
863,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.006944802589714527,0.006944688968360424,0.006945115048438311,0.9444345235824585,0.006949947215616703,0.006944885477423668,0.006945091765373945,0.006945141591131687,0.006945794448256493
864,"No, he is not here. I am taking his place.",0.037039704620838165,0.03703761845827103,0.03703819587826729,0.03704589605331421,0.7036734223365784,0.037037186324596405,0.037038154900074005,0.03705265745520592,0.037037186324596405
865,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.012348063290119171,0.012348816730082035,0.01234650332480669,0.012347284704446793,0.012348773889243603,0.9012160301208496,0.0123478714376688,0.01234815176576376,0.012348493561148643
866,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.008552119135856628,0.008550205267965794,0.008554385043680668,0.00855090469121933,0.00855016615241766,0.008550519123673439,0.9315929412841797,0.00855010561645031,0.0085486751049757
867,"Hello, sir. Have you eaten yet?",0.0222223661839962,0.0222223661839962,0.0222223661839962,0.02222360111773014,0.022223982959985733,0.022225014865398407,0.0222223661839962,0.8222095370292664,0.022228369489312172
868,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.010103981010615826,0.010102681815624237,0.9191787838935852,0.010102150030434132,0.01010176446288824,0.010103030130267143,0.010103638283908367,0.010102283209562302,0.010101708583533764
869,The plan was to use one large aid station with American medics running it. How is this way better?,0.009261738508939743,0.0092650530859828,0.009261105209589005,0.009260086342692375,0.009261406026780605,0.009260069578886032,0.9259099364280701,0.009259380400180817,0.009261203929781914
870,"No, he is not here. I am taking his place.",0.03703970089554787,0.03703761473298073,0.03703818842768669,0.03704589977860451,0.703672468662262,0.03703718259930611,0.03703814744949341,0.037053629755973816,0.03703718259930611
871,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.018521597608923912,0.018519224599003792,0.8518387079238892,0.01851865090429783,0.01852536015212536,0.018519598990678787,0.018519628793001175,0.018518613651394844,0.018518613651394844
872,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.013891911134123802,0.013894600793719292,0.888865053653717,0.013889234513044357,0.013889608904719353,0.013894585892558098,0.013890341855585575,0.013891340233385563,0.013893303461372852
873,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.008548879064619541,0.008548752404749393,0.008553562685847282,0.9316076040267944,0.008547406643629074,0.00854827556759119,0.008548779413104057,0.00854905042797327,0.008547651581466198
874,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.006944802589714527,0.006944688968360424,0.006945115048438311,0.9444347023963928,0.006949779111891985,0.006944885477423668,0.006945091765373945,0.006945141591131687,0.006945794448256493
875,He is busy today,0.03704947978258133,0.03704126924276352,0.03704085573554039,0.037037141621112823,0.03706173971295357,0.037047892808914185,0.03703870251774788,0.037037141621112823,0.7036457657814026
876,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.012348619289696217,0.012347348034381866,0.012349165044724941,0.012346691451966763,0.012346573173999786,0.9012138843536377,0.012352545745670795,0.012347187846899033,0.012347983196377754
877,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.006174180191010237,0.006174417212605476,0.006173769943416119,0.006174333859235048,0.006175395101308823,0.006174364592880011,0.006177783478051424,0.00617461372166872,0.9506011009216309
878,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.009262185543775558,0.009260963648557663,0.009261764585971832,0.009260967373847961,0.009260768070816994,0.009262367151677608,0.9259082078933716,0.00926167145371437,0.009261062368750572
879,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.9555394053459167,0.005556440446525812,0.005556941498070955,0.005556561518460512,0.005556326359510422,0.0055581871420145035,0.0055597517639398575,0.005558567587286234,0.005557861179113388
880,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.010103625245392323,0.010102679021656513,0.9191791415214539,0.010102148167788982,0.010101762600243092,0.01010302547365427,0.010103607550263405,0.010102281346917152,0.010101706720888615
881,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.006174180656671524,0.006174418609589338,0.006173770409077406,0.006174334790557623,0.006175396032631397,0.006174365524202585,0.006178864277899265,0.006174614652991295,0.9506000280380249
882,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.0046305544674396515,0.9629546999931335,0.004630319774150848,0.004630521405488253,0.004630805924534798,0.004631632938981056,0.00463072769343853,0.004630477167665958,0.004630273673683405
883,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.9555403590202332,0.005556440446525812,0.005556941498070955,0.005556561518460512,0.005556326359510422,0.005558186676353216,0.005558788776397705,0.005558554548770189,0.0055578602477908134
884,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.006174180656671524,0.006174418143928051,0.006173770409077406,0.006174334324896336,0.00617539556697011,0.006174365524202585,0.00617763539776206,0.006174614652991295,0.9506012797355652
885,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.008552120067179203,0.008550205267965794,0.008556834422051907,0.008550905622541904,0.008550167083740234,0.008550519123673439,0.9315904378890991,0.008550106547772884,0.008548674173653126
886,I don't have any questions right now.,0.02778610587120056,0.027781665325164795,0.027791578322649002,0.027804100885987282,0.027803201228380203,0.02778344787657261,0.7776647210121155,0.02777991257607937,0.027805287390947342
887,"No, he is not here. I am taking his place.",0.03703970089554787,0.03703761473298073,0.03703818842768669,0.03704589232802391,0.7036727666854858,0.03703718259930611,0.03703814744949341,0.03705330193042755,0.03703718259930611
888,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.007937444373965263,0.00793819036334753,0.00793785136193037,0.007938924245536327,0.007937407121062279,0.007937917485833168,0.00793785136193037,0.936496913433075,0.007937507703900337
889,I’d rather not say.,0.03703721985220909,0.03703721985220909,0.037042610347270966,0.7036616802215576,0.03703778237104416,0.03703721985220909,0.03704081475734711,0.037065114825963974,0.03704040125012398
890,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.010103988461196423,0.010102679952979088,0.9191787242889404,0.010102148167788982,0.010101762600243092,0.010103034786880016,0.010103653185069561,0.010102281346917152,0.01010170765221119
891,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.006945562083274126,0.9444385766983032,0.006945125292986631,0.006944512948393822,0.006944911554455757,0.006944791879504919,0.006947041023522615,0.0069445655681192875,0.0069448938593268394
892,Can you explain to me why we are setting up two individual aid stations?,0.015877816826105118,0.015877973288297653,0.8729926347732544,0.015873542055487633,0.01587420515716076,0.0158739872276783,0.015878742560744286,0.01587333157658577,0.01587778516113758
893,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.007937444373965263,0.007938189432024956,0.007937850430607796,0.007938922382891178,0.007937406189739704,0.007937916554510593,0.007937850430607796,0.936496913433075,0.007937507703900337
894,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.008552894927561283,0.9316028356552124,0.00854985136538744,0.008548649959266186,0.008548769168555737,0.00854872539639473,0.008551636710762978,0.008547929115593433,0.008548646233975887
895,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.006945563014596701,0.9444379210472107,0.006945126224309206,0.006944513879716396,0.006944912485778332,0.006944792810827494,0.006947746500372887,0.006944566499441862,0.006944894790649414
896,"No, he is not here. I am taking his place.",0.037039704620838165,0.03703761845827103,0.03703819215297699,0.037045903503894806,0.7036710977554321,0.037037186324596405,0.03703815117478371,0.03705500438809395,0.037037186324596405
897,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.009262184612452984,0.009260963648557663,0.009261763654649258,0.009260967373847961,0.009260768070816994,0.009262366220355034,0.9259082078933716,0.00926167145371437,0.009261063300073147
898,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.013889793306589127,0.013902399688959122,0.013888997957110405,0.013888997957110405,0.8888652324676514,0.013891666196286678,0.01389490906149149,0.013889005407691002,0.013888997957110405
899,He is busy today,0.03704944625496864,0.03704126179218292,0.03704084828495979,0.037037137895822525,0.03705744817852974,0.03704787418246269,0.03703869879245758,0.037037137895822525,0.703650176525116
900,"Hello, sir. Have you eaten yet?",0.0222223661839962,0.0222223661839962,0.0222223661839962,0.02222360111773014,0.022223982959985733,0.022225014865398407,0.0222223661839962,0.8222096562385559,0.02222830429673195
901,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.004630554001778364,0.9629548788070679,0.004630319308489561,0.004630520939826965,0.00463080545887351,0.00463144714012742,0.004630727227777243,0.004630476702004671,0.00463027274236083
902,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.008552118204534054,0.008550204336643219,0.00855439156293869,0.00855090469121933,0.008550165221095085,0.008550518192350864,0.9315929412841797,0.00855010561645031,0.008548674173653126
903,He is busy today,0.03704944998025894,0.03704126924276352,0.03704085201025009,0.037037141621112823,0.03705747053027153,0.03704787790775299,0.03703870251774788,0.037037141621112823,0.7036501169204712
904,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.013893414288759232,0.013890130445361137,0.013890585862100124,0.013889026828110218,0.013891778886318207,0.013893762603402138,0.013891210779547691,0.8888706564903259,0.013889399357140064
905,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.8888721466064453,0.013890733011066914,0.01388983242213726,0.013890350237488747,0.013890177942812443,0.013890969567000866,0.013892050832509995,0.013890361413359642,0.013893399387598038
906,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.009262186475098133,0.009260963648557663,0.009261764585971832,0.009260967373847961,0.009260768070816994,0.009262366220355034,0.9259082078933716,0.00926167145371437,0.009261063300073147
907,"No, he is not here. I am taking his place.",0.037039704620838165,0.03703761845827103,0.03703819215297699,0.03704589605331421,0.7036726474761963,0.037037186324596405,0.03703815117478371,0.037053391337394714,0.037037186324596405
908,"No, he is not here. I am taking his place.",0.037039704620838165,0.03703761845827103,0.03703819215297699,0.03704589977860451,0.7036718726158142,0.037037186324596405,0.03703815117478371,0.03705420345067978,0.037037186324596405
909,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.008552119135856628,0.008550204336643219,0.008554788306355476,0.00855090469121933,0.008550165221095085,0.008550519123673439,0.9315925240516663,0.00855010561645031,0.008548674173653126
910,"Hello, sir. Have you eaten yet?",0.0222223661839962,0.0222223661839962,0.0222223661839962,0.02222360111773014,0.022223982959985733,0.022225014865398407,0.0222223661839962,0.8222097158432007,0.022228199988603592
911,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.009262188337743282,0.009260964579880238,0.009261763654649258,0.009260968305170536,0.009260769002139568,0.00926236528903246,0.9259082078933716,0.009261672385036945,0.009261063300073147
912,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.013889793306589127,0.013902566395699978,0.013888997957110405,0.013888997957110405,0.888865053653717,0.013891666196286678,0.01389490906149149,0.013889005407691002,0.013888997957110405
913,Can I talk with you in private once questions are over?,0.027800334617495537,0.027780059725046158,0.027780691161751747,0.027784500271081924,0.02778404764831066,0.02777787856757641,0.027781300246715546,0.02777857705950737,0.7777326107025146
914,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.0069448030553758144,0.006944689434021711,0.006945115514099598,0.9444347023963928,0.006949792616069317,0.006944885943084955,0.0069450922310352325,0.0069451420567929745,0.00694579491391778
915,"No, he is not here. I am taking his place.",0.037039704620838165,0.03703761845827103,0.03703819215297699,0.03704589605331421,0.7036734819412231,0.037037186324596405,0.03703815117478371,0.03705262765288353,0.037037186324596405
916,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.007409246172755957,0.007409429177641869,0.0074093518778681755,0.007410834543406963,0.007409058045595884,0.9407200217247009,0.007408393546938896,0.007415100932121277,0.007408547215163708
917,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.012348063290119171,0.012348704040050507,0.01234650332480669,0.012347284704446793,0.012348774820566177,0.9012160897254944,0.012347864918410778,0.012348150834441185,0.012348493561148643
918,Why does it have to be in private? We don't have a ton of time. ,0.027791526168584824,0.027785858139395714,0.027783073484897614,0.02778005227446556,0.027795951813459396,0.027789421379566193,0.027794772759079933,0.027779273688793182,0.7777000665664673
919,"Hello, sir. Have you eaten yet?",0.0222223661839962,0.0222223661839962,0.0222223661839962,0.02222360111773014,0.022223982959985733,0.022225014865398407,0.0222223661839962,0.8222097158432007,0.022228192538022995
920,"No, he is not here. I am taking his place.",0.037039704620838165,0.03703761845827103,0.03703819215297699,0.03704589605331421,0.7036733627319336,0.037037186324596405,0.03703815117478371,0.0370526984333992,0.037037186324596405
921,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.012351240031421185,0.012348049320280552,0.012347555719316006,0.012345810420811176,0.9012130498886108,0.012349391356110573,0.01234740111976862,0.012347044423222542,0.012350517325103283
922,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.012348009273409843,0.012347039766609669,0.012352710589766502,0.012349472381174564,0.012348843738436699,0.012348495423793793,0.012347632087767124,0.0123485391959548,0.9012092351913452
923,The plan was to use one large aid station with American medics running it. How is this way better?,0.009261742234230042,0.009265679866075516,0.009261108003556728,0.009260088205337524,0.00926140882074833,0.009260072372853756,0.9259092807769775,0.009259382262825966,0.009261205792427063
924,"Hello, sir. Have you eaten yet?",0.0222223661839962,0.0222223661839962,0.0222223661839962,0.02222360111773014,0.022223982959985733,0.022225014865398407,0.0222223661839962,0.8222097158432007,0.02222820185124874
925,It won't take long.,0.02779240347445011,0.02778153121471405,0.02778015099465847,0.02778024785220623,0.7777276635169983,0.02778402902185917,0.027789099141955376,0.027782805263996124,0.027782093733549118
