,Original Input,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13
917,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.008547183126211166,0.008547103963792324,0.008547051809728146,0.008547076024115086,0.008547056466341019,0.008547070436179638,0.008547069504857063,0.008547062985599041,0.8974350690841675,0.008547047153115273,0.008547056466341019,0.008547056466341019,0.008547076024115086
918,Why does it have to be in private? We don't have a ton of time. ,0.019231045618653297,0.019231056794524193,0.019231019541621208,0.01923091895878315,0.01923096552491188,0.01923106051981449,0.019231120124459267,0.01923120580613613,0.019231095910072327,0.7692270874977112,0.01923142932355404,0.019230972975492477,0.019231002777814865
919,"Hello, sir. Have you eaten yet?",0.015384751372039318,0.015384811908006668,0.01538478210568428,0.015384751372039318,0.015384751372039318,0.01538475975394249,0.8153825998306274,0.015384751372039318,0.015384751372039318,0.015384751372039318,0.015384751372039318,0.015384958125650883,0.015384864062070847
920,"No, he is not here. I am taking his place.",0.02564123272895813,0.0256413072347641,0.025641269981861115,0.0256411824375391,0.025641189888119698,0.02564142271876335,0.025641214102506638,0.025641242042183876,0.02564121223986149,0.025641202926635742,0.692304790019989,0.025641459971666336,0.02564121223986149
921,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.8974348306655884,0.008547142148017883,0.008547049015760422,0.008547055535018444,0.008547049947082996,0.008547074161469936,0.008547071367502213,0.008547058328986168,0.008547279052436352,0.008547091856598854,0.008547063916921616,0.008547165431082249,0.008547059260308743
922,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.8974344730377197,0.008547075092792511,0.00854715146124363,0.008547072298824787,0.0085471011698246,0.00854707695543766,0.008547091856598854,0.008547497913241386,0.0085471011698246,0.008547071367502213,0.008547124452888966,0.008547085337340832,0.008547072298824787
923,The plan was to use one large aid station with American medics running it. How is this way better?,0.006410346366465092,0.0064104353077709675,0.9230754375457764,0.006410493515431881,0.006410322617739439,0.006410354282706976,0.0064103868789970875,0.006410353351384401,0.006410358939319849,0.006410359404981136,0.006410342641174793,0.006410340312868357,0.006410477217286825
924,"Hello, sir. Have you eaten yet?",0.015384749509394169,0.015384810976684093,0.015384781174361706,0.015384749509394169,0.015384749509394169,0.015384758822619915,0.8153825998306274,0.015384749509394169,0.015384749509394169,0.015384749509394169,0.015384749509394169,0.015384933911263943,0.015384863130748272
925,It won't take long.,0.019231528043746948,0.019231505692005157,0.019231252372264862,0.01923113688826561,0.019231267273426056,0.0192315261811018,0.01923135668039322,0.019231265410780907,0.7692227363586426,0.019231315702199936,0.019232146441936493,0.01923157088458538,0.01923145167529583
926,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.009615485556423664,0.009615461342036724,0.009615479037165642,0.009615469723939896,0.00961544830352068,0.009615441784262657,0.009615727700293064,0.009615560062229633,0.00961544644087553,0.009615451097488403,0.884614109992981,0.009615452960133553,0.009615459479391575
927,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.005128256510943174,0.005128247197717428,0.005128242541104555,0.0051282597705721855,0.005128263030201197,0.9384609460830688,0.00512824859470129,0.0051282537169754505,0.005128261633217335,0.005128239747136831,0.0051282672211527824,0.005128236021846533,0.005128246266394854
928,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.00961549486964941,0.8846144080162048,0.009615440852940083,0.009615454822778702,0.00961547251790762,0.009615465998649597,0.009615495800971985,0.009615447372198105,0.00961549673229456,0.009615441784262657,0.009615459479391575,0.00961544830352068,0.009615441784262657
929,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.008547150529921055,0.008547103963792324,0.008547051809728146,0.008547076024115086,0.008547056466341019,0.008547070436179638,0.008547069504857063,0.008547062985599041,0.8974350690841675,0.008547047153115273,0.008547056466341019,0.008547056466341019,0.008547076024115086
930,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.006410319358110428,0.006410321686416864,0.006410306319594383,0.006410293281078339,0.006410323083400726,0.006410349626094103,0.006410342175513506,0.006410328671336174,0.9230761528015137,0.006410327274352312,0.006410306319594383,0.006410286761820316,0.006410319358110428
931,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.006410319823771715,0.006410322152078152,0.0064103067852556705,0.006410293746739626,0.006410323549062014,0.006410349626094103,0.006410342641174793,0.006410329136997461,0.9230761528015137,0.006410327740013599,0.0064103067852556705,0.006410287693142891,0.006410319823771715
932,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.00549466535449028,0.005494590848684311,0.005494597367942333,0.005494617857038975,0.005494608078151941,0.005494612734764814,0.0054945857264101505,0.005494612734764814,0.9340646862983704,0.005494592245668173,0.005494605749845505,0.005494558252394199,0.005494631826877594
933,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.012820573523640633,0.012820543721318245,0.012820552103221416,0.012820534408092499,0.012820552103221416,0.012820547446608543,0.012820552103221416,0.012820548377931118,0.012820552103221416,0.01282064151018858,0.012820537202060223,0.8461533188819885,0.012820548377931118
934,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.012820602394640446,0.012820601463317871,0.012820690870285034,0.012820658273994923,0.8461521863937378,0.012820657342672348,0.012820590287446976,0.01282061729580164,0.012820685282349586,0.012820717878639698,0.012820674106478691,0.012820664793252945,0.012820672243833542
935,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.005494615528732538,0.005494590848684311,0.005494597367942333,0.005494617857038975,0.005494608078151941,0.005494612734764814,0.0054945857264101505,0.005494612734764814,0.9340647459030151,0.005494592245668173,0.005494605749845505,0.005494558252394199,0.005494620651006699
936,He is busy today,0.6923062205314636,0.025641271844506264,0.025641100481152534,0.02564108557999134,0.025641072541475296,0.02564108744263649,0.025641094893217087,0.02564113773405552,0.02564145252108574,0.025641098618507385,0.02564108557999134,0.025641195476055145,0.025641094893217087
937,Why does it have to be in private? We don't have a ton of time. ,0.019231043756008148,0.019231054931879044,0.01923101767897606,0.019230917096138,0.01923096366226673,0.019231058657169342,0.019231118261814117,0.019231203943490982,0.019231094047427177,0.7692272067070007,0.019231362268328667,0.019230971112847328,0.019231000915169716
938,I don't have any questions right now.,0.019231140613555908,0.01923113875091076,0.01923094131052494,0.019230924546718597,0.019231164827942848,0.7692260146141052,0.01923133246600628,0.019231198355555534,0.019231226295232773,0.019231289625167847,0.019231269136071205,0.019231032580137253,0.01923130266368389
939,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.00854715146124363,0.008547104895114899,0.00854705274105072,0.00854707695543766,0.008547057397663593,0.008547071367502213,0.008547070436179638,0.008547063916921616,0.8974350690841675,0.008547048084437847,0.008547057397663593,0.008547057397663593,0.00854707695543766
940,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.008547156117856503,0.008547104895114899,0.00854705274105072,0.00854707695543766,0.008547057397663593,0.008547071367502213,0.008547070436179638,0.008547063916921616,0.8974350690841675,0.008547048084437847,0.008547057397663593,0.008547057397663593,0.00854707695543766
941,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.004273528698831797,0.00427352637052536,0.9487175345420837,0.0042735314927995205,0.004273529630154371,0.004273531958460808,0.004273533821105957,0.004273532889783382,0.004273529630154371,0.004273572005331516,0.004273559432476759,0.004273523110896349,0.004273530095815659
942,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.005494615063071251,0.005494590848684311,0.005494596902281046,0.0054946173913776875,0.005494607612490654,0.005494612734764814,0.005494585260748863,0.005494612734764814,0.9340647459030151,0.0054945917800068855,0.005494605749845505,0.005494557786732912,0.005494621582329273
943,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.012820573523640633,0.012820543721318245,0.012820552103221416,0.012820534408092499,0.012820552103221416,0.012820547446608543,0.012820552103221416,0.012820548377931118,0.012820552103221416,0.012820634990930557,0.012820537202060223,0.8461533188819885,0.012820548377931118
944,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.007692472543567419,0.007692394778132439,0.9076908826828003,0.007692400831729174,0.007692400831729174,0.0076925796456635,0.007692438084632158,0.007692457642406225,0.007692417129874229,0.007692379876971245,0.007692438084632158,0.007692386861890554,0.007692417129874229
945,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.008547092787921429,0.008547162637114525,0.008547140285372734,0.008547094650566578,0.8974345922470093,0.008547136560082436,0.008547114208340645,0.008547100238502026,0.00854710303246975,0.008547123521566391,0.008547134697437286,0.008547086268663406,0.008547098375856876
946,"I'd really prefer just to wait until the brief, if that is ok.",0.012820697389543056,0.012820613570511341,0.012820802628993988,0.012820602394640446,0.01282062754034996,0.012820626609027386,0.012820638716220856,0.8461520075798035,0.01282066572457552,0.012820597738027573,0.01282072439789772,0.012820740230381489,0.012820624746382236
947,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.012820601463317871,0.012820600531995296,0.012820690870285034,0.012820657342672348,0.846152126789093,0.012820656411349773,0.012820589356124401,0.012820616364479065,0.01282068807631731,0.012820730917155743,0.012820673175156116,0.01282066386193037,0.012820671312510967
948,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.0032051517628133297,0.0032051592133939266,0.0032051519956439734,0.9615381360054016,0.0032051517628133297,0.003205155488103628,0.0032051517628133297,0.003205149667337537,0.0032051564194262028,0.003205150831490755,0.0032051499001681805,0.003205149667337537,0.003205158980563283
949,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.007692400831729174,0.007692505139857531,0.007692511659115553,0.007692523766309023,0.007692401297390461,0.007692466024309397,0.9076904058456421,0.007692433428019285,0.007692400831729174,0.007692481856793165,0.00769247068092227,0.007692435756325722,0.007692546583712101
950,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.012820573523640633,0.012820543721318245,0.012820552103221416,0.012820534408092499,0.012820552103221416,0.012820547446608543,0.012820552103221416,0.012820548377931118,0.012820552103221416,0.012820633128285408,0.012820537202060223,0.8461533188819885,0.012820548377931118
951,"I'd really prefer just to wait until the brief, if that is ok.",0.012820696458220482,0.012820612639188766,0.012820770964026451,0.012820601463317871,0.012820626609027386,0.012820625677704811,0.012820637784898281,0.846152126789093,0.012820664793252945,0.012820596806704998,0.012820723466575146,0.01282073836773634,0.012820623815059662
952,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.00591722596436739,0.005917212460190058,0.005917233414947987,0.9289931654930115,0.005917232483625412,0.005917245987802744,0.005917221307754517,0.0059173209592700005,0.005917235743254423,0.005917221307754517,0.0059172529727220535,0.0059171984903514385,0.005917241331189871
953,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.012820573523640633,0.012820543721318245,0.012820552103221416,0.012820534408092499,0.012820552103221416,0.012820547446608543,0.012820552103221416,0.012820548377931118,0.012820552103221416,0.012820637784898281,0.012820537202060223,0.8461533188819885,0.012820548377931118
954,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.00591722596436739,0.005917251575738192,0.005917230620980263,0.005917232017964125,0.005917304661124945,0.9289929270744324,0.005917236674576998,0.005917284172028303,0.005917236674576998,0.0059172469191253185,0.005917251110076904,0.00591726740822196,0.005917320493608713
955,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.006410344038158655,0.006410346366465092,0.006410343572497368,0.0064103128388524055,0.006410327740013599,0.006410344038158655,0.0064104110933840275,0.006410326808691025,0.0064103323966264725,0.0064103309996426105,0.9230759143829346,0.006410299800336361,0.00641030864790082
956,It won't take long.,0.7692235112190247,0.019231455400586128,0.019231190904974937,0.01923109032213688,0.019231218844652176,0.019231442362070084,0.019231334328651428,0.019231226295232773,0.019231492653489113,0.019231295213103294,0.019231878221035004,0.019231466576457024,0.01923139952123165
957,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.009615473449230194,0.8846133947372437,0.009615635499358177,0.009615661576390266,0.009615461342036724,0.00961549486964941,0.009615516290068626,0.009615521878004074,0.009615471586585045,0.009615620598196983,0.009615587070584297,0.009615602903068066,0.009615588933229446
958,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.005494617857038975,0.005494590848684311,0.005494597367942333,0.005494617857038975,0.005494608078151941,0.005494612734764814,0.0054945857264101505,0.005494612734764814,0.9340647459030151,0.005494592245668173,0.005494605749845505,0.005494558252394199,0.0054946220479905605
959,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.006410324014723301,0.0064103202894330025,0.006410294212400913,0.006410293746739626,0.006410325411707163,0.006410325411707163,0.9230762124061584,0.006410314701497555,0.0064103249460458755,0.0064103249460458755,0.006410315632820129,0.006410322152078152,0.006410319358110428
960,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.012820602394640446,0.012820601463317871,0.012820690870285034,0.012820658273994923,0.8461521863937378,0.012820657342672348,0.012820590287446976,0.01282061729580164,0.012820685282349586,0.012820713222026825,0.012820674106478691,0.012820664793252945,0.012820672243833542
961,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.008547154255211353,0.008547103963792324,0.008547051809728146,0.008547076024115086,0.008547056466341019,0.008547070436179638,0.008547069504857063,0.008547062985599041,0.8974350690841675,0.008547047153115273,0.008547056466341019,0.008547056466341019,0.008547076024115086
962,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.00961548462510109,0.00961546041071415,0.009615478105843067,0.009615468792617321,0.009615447372198105,0.009615440852940083,0.009615573100745678,0.009615559130907059,0.009615445509552956,0.009615450166165829,0.8846142888069153,0.009615452028810978,0.009615458548069
963,Can you explain to me why we are setting up two individual aid stations?,0.010989089496433735,0.010989227332174778,0.010989196598529816,0.010989201255142689,0.010989075526595116,0.010989110916852951,0.010989122092723846,0.010989134199917316,0.010989086702466011,0.8681299686431885,0.010989188216626644,0.010989328846335411,0.010989215224981308
964,"I'd really prefer just to wait until the brief, if that is ok.",0.012820696458220482,0.012820612639188766,0.012820765376091003,0.012820601463317871,0.012820626609027386,0.012820625677704811,0.012820637784898281,0.846152126789093,0.012820664793252945,0.012820596806704998,0.012820723466575146,0.01282073836773634,0.012820623815059662
965,He is busy today,0.6923062801361084,0.025641269981861115,0.025641100481152534,0.02564108557999134,0.025641072541475296,0.02564108744263649,0.025641094893217087,0.02564113773405552,0.025641389191150665,0.025641098618507385,0.02564108557999134,0.025641195476055145,0.025641094893217087
966,"No, he is not here. I am taking his place.",0.02564123459160328,0.02564130909740925,0.025641271844506264,0.02564118430018425,0.025641191750764847,0.0256414245814085,0.025641215965151787,0.025641243904829025,0.025641214102506638,0.02564120478928089,0.692304790019989,0.025641461834311485,0.025641214102506638
967,He is busy today,0.6923062205314636,0.025641271844506264,0.025641100481152534,0.02564108557999134,0.025641072541475296,0.02564108744263649,0.025641094893217087,0.02564113773405552,0.025641467422246933,0.025641098618507385,0.02564108557999134,0.025641195476055145,0.025641094893217087
968,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.006410344038158655,0.006410346366465092,0.006410343572497368,0.0064103128388524055,0.006410327740013599,0.006410344038158655,0.006410404108464718,0.006410326808691025,0.0064103323966264725,0.0064103309996426105,0.9230760335922241,0.006410299800336361,0.00641030864790082
969,The plan was to use one large aid station with American medics running it. How is this way better?,0.006410346832126379,0.006410435773432255,0.9230754375457764,0.006410497706383467,0.006410323083400726,0.006410354748368263,0.006410387344658375,0.006410353817045689,0.006410359404981136,0.006410359870642424,0.0064103431068360806,0.006410340778529644,0.0064104776829481125
970,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.005128256976604462,0.0051282476633787155,0.0051282430067658424,0.0051282597705721855,0.005128263495862484,0.9384610056877136,0.0051282490603625774,0.0051282537169754505,0.005128262098878622,0.005128240212798119,0.005128265358507633,0.00512823648750782,0.005128246266394854
971,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.009615467861294746,0.009615454822778702,0.009615452960133553,0.8846145868301392,0.009615430608391762,0.009615439921617508,0.009615454822778702,0.009615442715585232,0.009615457616746426,0.009615433402359486,0.009615430608391762,0.009615430608391762,0.009615510702133179
972,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.010989152826368809,0.010989136062562466,0.010989204980432987,0.010989151895046234,0.010989177040755749,0.010989303700625896,0.8681296706199646,0.010989207774400711,0.010989132337272167,0.010989298112690449,0.01098918542265892,0.010989141650497913,0.010989245027303696
973,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.006993046961724758,0.006993061862885952,0.006993042770773172,0.006993045099079609,0.9160832166671753,0.0069930884055793285,0.006993064656853676,0.006993067916482687,0.006993071176111698,0.00699307955801487,0.006993056274950504,0.006993082817643881,0.006993073970079422
974,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.0032051519956439734,0.0032051594462245703,0.0032051524613052607,0.9615381360054016,0.0032051519956439734,0.003205155720934272,0.0032051519956439734,0.0032051499001681805,0.0032051566522568464,0.0032051510643213987,0.003205150132998824,0.0032051499001681805,0.0032051592133939266
975,I’d rather not say.,0.025641106069087982,0.025641093030571938,0.025641106069087982,0.025641072541475296,0.025641076266765594,0.025641079992055893,0.02564108557999134,0.025641093030571938,0.025641072541475296,0.025641143321990967,0.0256411824375391,0.6923068165779114,0.025641072541475296
976,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.8974348902702332,0.008547141216695309,0.008547049015760422,0.008547055535018444,0.008547049947082996,0.008547074161469936,0.008547071367502213,0.008547058328986168,0.008547195233404636,0.008547091856598854,0.008547063916921616,0.008547165431082249,0.008547059260308743
977,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.005494615063071251,0.005494590848684311,0.005494596902281046,0.0054946173913776875,0.005494607612490654,0.005494612734764814,0.005494585260748863,0.005494612734764814,0.9340647459030151,0.0054945917800068855,0.005494605749845505,0.005494557786732912,0.005494621116667986
978,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.8974347114562988,0.008547074161469936,0.008547150529921055,0.008547071367502213,0.008547099307179451,0.008547076024115086,0.00854709092527628,0.008547245524823666,0.008547100238502026,0.008547070436179638,0.008547123521566391,0.008547083474695683,0.008547071367502213
979,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.8974348902702332,0.008547141216695309,0.008547049015760422,0.008547055535018444,0.008547049947082996,0.008547074161469936,0.008547071367502213,0.008547058328986168,0.008547195233404636,0.008547091856598854,0.008547063916921616,0.008547165431082249,0.008547059260308743
980,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.00961550697684288,0.009615485556423664,0.009615550749003887,0.00961548276245594,0.009615504182875156,0.0096155209466815,0.8846139907836914,0.009615500457584858,0.009615449234843254,0.009615533985197544,0.009615506045520306,0.009615450166165829,0.009615481831133366
981,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.006410319358110428,0.006410321686416864,0.006410306319594383,0.006410293281078339,0.006410323083400726,0.006410351023077965,0.006410342175513506,0.006410328671336174,0.9230761528015137,0.006410327274352312,0.006410306319594383,0.006410286761820316,0.006410319358110428
982,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.008547152392566204,0.008547104895114899,0.00854705274105072,0.00854707695543766,0.008547057397663593,0.008547071367502213,0.008547070436179638,0.008547063916921616,0.8974350690841675,0.008547048084437847,0.008547057397663593,0.008547057397663593,0.00854707695543766
983,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.0096155209466815,0.8846144080162048,0.009615440852940083,0.009615454822778702,0.009615473449230194,0.009615465998649597,0.009615503251552582,0.009615447372198105,0.00961549673229456,0.009615441784262657,0.009615459479391575,0.00961544830352068,0.009615441784262657
984,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.006993045564740896,0.00699306046590209,0.006993041839450598,0.006993043702095747,0.9160832166671753,0.006993093993514776,0.006993063259869814,0.006993066985160112,0.0069930702447891235,0.006993078161031008,0.00699305534362793,0.006993081886321306,0.006993073038756847
985,I don't have any questions right now.,0.019231144338846207,0.019231142476201057,0.01923094503581524,0.019230928272008896,0.019231168553233147,0.7692260146141052,0.019231336191296577,0.019231202080845833,0.01923123002052307,0.019231293350458145,0.019231272861361504,0.01923103630542755,0.019231338053941727
986,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.005917225498706102,0.005917245522141457,0.005917213391512632,0.00591722596436739,0.005917288362979889,0.005917299073189497,0.0059172604233026505,0.005917286034673452,0.005917286034673452,0.9289929270744324,0.0059172241017222404,0.00591722596436739,0.005917320027947426
987,The plan was to use one large aid station with American medics running it. How is this way better?,0.006410346366465092,0.0064104353077709675,0.9230754375457764,0.006410493049770594,0.006410322617739439,0.006410354282706976,0.0064103868789970875,0.006410353351384401,0.006410358939319849,0.006410359404981136,0.006410342641174793,0.006410340312868357,0.006410477217286825
988,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.8974347114562988,0.008547074161469936,0.008547150529921055,0.008547071367502213,0.008547099307179451,0.008547076024115086,0.00854709092527628,0.008547244593501091,0.008547100238502026,0.008547070436179638,0.008547123521566391,0.008547083474695683,0.008547071367502213
989,He is busy today,0.6923062801361084,0.025641269981861115,0.025641100481152534,0.02564108557999134,0.025641072541475296,0.02564108744263649,0.025641094893217087,0.02564113773405552,0.025641385465860367,0.025641098618507385,0.02564108557999134,0.025641195476055145,0.025641094893217087
990,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.8974347114562988,0.008547074161469936,0.008547150529921055,0.008547071367502213,0.008547099307179451,0.008547076024115086,0.00854709092527628,0.008547245524823666,0.008547100238502026,0.008547070436179638,0.008547123521566391,0.008547083474695683,0.008547071367502213
991,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.007692401297390461,0.007692505605518818,0.0076925125904381275,0.00769252423197031,0.007692402228713036,0.007692466955631971,0.9076903462409973,0.00769243435934186,0.007692401297390461,0.00769248278811574,0.0076924716122448444,0.007692436221987009,0.007692563813179731
992,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.007692401297390461,0.007692505605518818,0.0076925125904381275,0.00769252423197031,0.007692402228713036,0.007692466955631971,0.9076903462409973,0.00769243435934186,0.007692401297390461,0.00769248278811574,0.0076924716122448444,0.007692436221987009,0.007692605722695589
993,"No, he is not here. I am taking his place.",0.02564123272895813,0.0256413072347641,0.025641269981861115,0.0256411824375391,0.025641189888119698,0.02564142271876335,0.025641214102506638,0.025641242042183876,0.02564121223986149,0.025641202926635742,0.692304790019989,0.025641467422246933,0.02564121223986149
994,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.8974347114562988,0.008547075092792511,0.00854715146124363,0.008547072298824787,0.008547100238502026,0.00854707695543766,0.008547091856598854,0.008547244593501091,0.0085471011698246,0.008547071367502213,0.008547124452888966,0.008547084406018257,0.008547072298824787
995,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.008547092787921429,0.008547263219952583,0.008547140285372734,0.008547094650566578,0.8974344730377197,0.008547136560082436,0.008547114208340645,0.008547100238502026,0.00854710303246975,0.008547123521566391,0.008547134697437286,0.008547086268663406,0.008547098375856876
996,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.008547083474695683,0.008547184988856316,0.008547218516469002,0.008547157049179077,0.008547085337340832,0.008547099307179451,0.008547107689082623,0.008547142148017883,0.008547085337340832,0.00854721199721098,0.8974341750144958,0.008547293953597546,0.008547162637114525
997,Can I talk with you in private once questions are over?,0.019231004640460014,0.019230980426073074,0.019231179729104042,0.01923101767897606,0.019231151789426804,0.01923127844929695,0.7692259550094604,0.019231362268328667,0.019230959936976433,0.019231390208005905,0.019231652840971947,0.019230984151363373,0.019231069833040237
998,He is busy today,0.6923062205314636,0.025641273707151413,0.025641102343797684,0.02564108744263649,0.025641076266765594,0.02564109116792679,0.025641098618507385,0.02564113959670067,0.025641435757279396,0.025641100481152534,0.02564108744263649,0.025641197338700294,0.025641098618507385
999,I’d rather not say.,0.025641106069087982,0.025641093030571938,0.025641106069087982,0.025641072541475296,0.025641076266765594,0.025641079992055893,0.02564108557999134,0.025641093030571938,0.025641072541475296,0.02564113214612007,0.02564116008579731,0.6923068165779114,0.025641072541475296
1000,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.007692401297390461,0.007692505605518818,0.0076925125904381275,0.00769252423197031,0.007692402228713036,0.007692466955631971,0.9076904654502869,0.00769243435934186,0.007692401297390461,0.00769248278811574,0.0076924716122448444,0.007692436221987009,0.007692532613873482
1001,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.8974345326423645,0.008547074161469936,0.008547150529921055,0.008547071367502213,0.008547100238502026,0.008547076024115086,0.00854709092527628,0.008547446690499783,0.008547100238502026,0.008547070436179638,0.008547123521566391,0.008547084406018257,0.008547071367502213
1002,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.009615473449230194,0.8846133947372437,0.009615635499358177,0.009615662507712841,0.009615461342036724,0.00961549486964941,0.009615516290068626,0.009615521878004074,0.009615471586585045,0.009615620598196983,0.009615587070584297,0.009615602903068066,0.009615588933229446
1003,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.8974348902702332,0.008547143079340458,0.008547049947082996,0.008547056466341019,0.008547050878405571,0.008547075092792511,0.008547072298824787,0.008547059260308743,0.00854719989001751,0.008547092787921429,0.00854706484824419,0.008547166362404823,0.008547060191631317
1004,Can you explain to me why we are setting up two individual aid stations?,0.010989087633788586,0.010989226400852203,0.010989194735884666,0.01098919939249754,0.010989073663949966,0.010989109054207802,0.010989120230078697,0.010989132337272167,0.010989085771143436,0.8681299686431885,0.010989186353981495,0.01098941545933485,0.010989214293658733
1005,He is busy today,0.6923062205314636,0.025641273707151413,0.025641102343797684,0.02564108744263649,0.025641076266765594,0.02564109116792679,0.025641098618507385,0.02564113959670067,0.025641420856118202,0.025641100481152534,0.02564108744263649,0.025641197338700294,0.025641098618507385
1006,"No, he is not here. I am taking his place.",0.02564123459160328,0.02564130909740925,0.025641271844506264,0.02564118430018425,0.025641191750764847,0.0256414245814085,0.025641215965151787,0.025641243904829025,0.025641214102506638,0.02564120478928089,0.692304790019989,0.025641461834311485,0.025641214102506638
1007,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.006993046496063471,0.006993061397224665,0.006993042305111885,0.006993044167757034,0.9160832166671753,0.006993099115788937,0.0069930641911923885,0.0069930674508214,0.006993070710450411,0.006993079092353582,0.006993055809289217,0.0069930823519825935,0.006993073504418135
