,Original Input,Topic 1,Topic 2
886,I don't have any questions right now.,0.813025951385498,0.18697403371334076
887,"No, he is not here. I am taking his place.",0.7821838855743408,0.2178160548210144
888,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.08221425861120224,0.9177857637405396
889,I’d rather not say.,0.17510175704956055,0.8248982429504395
890,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.9500634074211121,0.04993655905127525
891,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.6386914849281311,0.3613084852695465
892,Can you explain to me why we are setting up two individual aid stations?,0.915976345539093,0.0840236097574234
893,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.0822150707244873,0.9177849292755127
894,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.9402676820755005,0.05973232537508011
895,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.6361194252967834,0.36388057470321655
896,"No, he is not here. I am taking his place.",0.7822125554084778,0.2177874743938446
897,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9512710571289062,0.048728909343481064
898,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.06766470521688461,0.9323353171348572
899,He is busy today,0.18632987141609192,0.8136701583862305
900,"Hello, sir. Have you eaten yet?",0.1192580908536911,0.8807418942451477
901,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.02789384126663208,0.9721062183380127
902,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.9561098217964172,0.043890126049518585
903,He is busy today,0.18629027903079987,0.8137097358703613
904,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.9273591041564941,0.07264090329408646
905,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.9251639246940613,0.07483607530593872
906,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9512695074081421,0.04873054847121239
907,"No, he is not here. I am taking his place.",0.782267153263092,0.21773281693458557
908,"No, he is not here. I am taking his place.",0.7822890877723694,0.21771086752414703
909,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.9561120867729187,0.0438879020512104
910,"Hello, sir. Have you eaten yet?",0.11924323439598083,0.8807567954063416
911,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9512469172477722,0.048753052949905396
912,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.06766685843467712,0.9323331117630005
913,Can I talk with you in private once questions are over?,0.2652782201766968,0.7347217798233032
914,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.47110527753829956,0.5288947224617004
915,"No, he is not here. I am taking his place.",0.7821910977363586,0.21780885756015778
916,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.05394614487886429,0.9460538029670715
917,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.05966068059206009,0.9403392672538757
918,Why does it have to be in private? We don't have a ton of time. ,0.14808884263038635,0.8519111275672913
919,"Hello, sir. Have you eaten yet?",0.11925306916236877,0.8807469010353088
920,"No, he is not here. I am taking his place.",0.7822539806365967,0.21774595975875854
921,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.1029413715004921,0.8970586061477661
922,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.061224523931741714,0.9387754797935486
923,The plan was to use one large aid station with American medics running it. How is this way better?,0.9152362942695618,0.08476368337869644
924,"Hello, sir. Have you eaten yet?",0.11923646926879883,0.880763590335846
925,It won't take long.,0.19758231937885284,0.8024176955223083
926,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.6392470002174377,0.36075296998023987
927,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.05397489666938782,0.9460250735282898
928,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.9273569583892822,0.07264304161071777
929,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.059672173112630844,0.9403278231620789
930,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9512679576873779,0.04873200133442879
931,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9512709379196167,0.048729054629802704
932,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.08219283074140549,0.9178071618080139
933,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.0957636758685112,0.9042363166809082
934,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.10419858247041702,0.8958014249801636
935,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.08220358192920685,0.9177963733673096
936,He is busy today,0.18632298707962036,0.8136769533157349
937,Why does it have to be in private? We don't have a ton of time. ,0.1480819582939148,0.8519180417060852
938,I don't have any questions right now.,0.8131558299064636,0.18684421479701996
939,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.059661056846380234,0.9403389692306519
940,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.059661831706762314,0.9403381943702698
941,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9675056338310242,0.032494399696588516
942,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.08217796683311462,0.9178220629692078
943,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.0957704707980156,0.904229462146759
944,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9134153127670288,0.08658475428819656
945,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.9255989789962769,0.07440096884965897
946,"I'd really prefer just to wait until the brief, if that is ok.",0.08897246420383453,0.9110274910926819
947,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.10419487953186035,0.8958051204681396
948,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.0278901569545269,0.972109854221344
949,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9424938559532166,0.05750613659620285
950,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.09577768296003342,0.904222309589386
951,"I'd really prefer just to wait until the brief, if that is ok.",0.08897131681442261,0.9110286831855774
952,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.0623917393386364,0.9376082420349121
953,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.09575077891349792,0.9042491912841797
954,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.9555357098579407,0.044464293867349625
955,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.9436954855918884,0.056304529309272766
956,It won't take long.,0.19756805896759033,0.8024319410324097
957,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.9266623854637146,0.0733376070857048
958,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.08217877149581909,0.9178212285041809
959,"Then please work with me here. There are plenty of supplies to go around. I don't want to do it either, it looks bad for both of us.",0.9458844065666199,0.05411562696099281
960,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.10419579595327377,0.895804226398468
961,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.05966092646121979,0.9403390288352966
962,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.6391803622245789,0.36081963777542114
963,Can you explain to me why we are setting up two individual aid stations?,0.9159727096557617,0.08402728289365768
964,"I'd really prefer just to wait until the brief, if that is ok.",0.08898329734802246,0.9110167026519775
965,He is busy today,0.18630477786064148,0.8136952519416809
966,"No, he is not here. I am taking his place.",0.7821808457374573,0.21781910955905914
967,He is busy today,0.18634842336177826,0.8136515617370605
968,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.9436981678009033,0.05630180239677429
969,The plan was to use one large aid station with American medics running it. How is this way better?,0.9151850938796997,0.08481486141681671
970,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.05394214764237404,0.9460578560829163
971,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.06767024844884872,0.9323297142982483
972,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.9117153882980347,0.08828460425138474
973,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.9500647783279419,0.049935221672058105
974,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.02788935787975788,0.9721106290817261
975,I’d rather not say.,0.1751018762588501,0.8248981237411499
976,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.10289567708969116,0.8971043825149536
977,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.08217116445302963,0.9178288578987122
978,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.06124642491340637,0.9387535452842712
979,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.10294820368289948,0.8970518112182617
980,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.9252044558525085,0.07479558885097504
981,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9512685537338257,0.048731479793787
982,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.05966079235076904,0.9403391480445862
983,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.9273566007614136,0.07264339923858643
984,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.9500645995140076,0.049935370683670044
985,I don't have any questions right now.,0.8131150007247925,0.1868850141763687
986,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.9561029076576233,0.043897051364183426
987,The plan was to use one large aid station with American medics running it. How is this way better?,0.9152315855026245,0.0847683921456337
988,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.061225734651088715,0.9387743473052979
989,He is busy today,0.1862974911928177,0.8137025237083435
990,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.0612243190407753,0.9387757182121277
991,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9424929618835449,0.05750704184174538
992,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9424850344657898,0.05751493200659752
993,"No, he is not here. I am taking his place.",0.7822386622428894,0.2177613526582718
994,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.06122516468167305,0.938774824142456
995,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.9256284236907959,0.0743715763092041
996,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.18849217891693115,0.8115077614784241
997,Can I talk with you in private once questions are over?,0.26531755924224854,0.7346824407577515
998,He is busy today,0.1863105595111847,0.8136894106864929
999,I’d rather not say.,0.17509542405605316,0.8249045610427856
1000,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9424917101860046,0.05750825256109238
1001,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.06122421845793724,0.9387758374214172
1002,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.9266433119773865,0.07335668802261353
1003,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.10293345898389816,0.8970665335655212
1004,Can you explain to me why we are setting up two individual aid stations?,0.9159423112869263,0.08405765891075134
1005,He is busy today,0.18634167313575745,0.8136582970619202
1006,"No, he is not here. I am taking his place.",0.7822573184967041,0.21774263679981232
1007,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.950066864490509,0.049933161586523056
1008,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.942489743232727,0.057510294020175934
1009,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9424938559532166,0.05750614032149315
1010,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.10420238971710205,0.895797610282898
1011,The plan was to use one large aid station with American medics running it. How is this way better?,0.9152060747146606,0.08479389548301697
1012,"I'd really prefer just to wait until the brief, if that is ok.",0.08897431939840317,0.9110257029533386
1013,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.9436779022216797,0.056322116404771805
1014,He is busy today,0.1862930804491043,0.8137068748474121
1015,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.06123044341802597,0.9387695789337158
1016,He is busy today,0.18630778789520264,0.8136922121047974
1017,I’d rather not say.,0.17510686814785004,0.8248931169509888
1018,I’d rather not say.,0.175106942653656,0.824893057346344
1019,"No, he is not here. I am taking his place.",0.7822616100311279,0.2177383452653885
1020,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.0596417598426342,0.9403582215309143
1021,Can I talk with you in private once questions are over?,0.2653491497039795,0.7346508502960205
1022,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.05394471809267998,0.9460552930831909
1023,He is busy today,0.18631641566753387,0.8136835694313049
1024,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9675143361091614,0.03248567506670952
1025,He is busy today,0.18631568551063538,0.813684344291687
1026,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.9402745366096497,0.05972550809383392
1027,Can you explain to me why we are setting up two individual aid stations?,0.9159473776817322,0.08405261486768723
1028,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.9561125636100769,0.04388744384050369
1029,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.9266700148582458,0.07332999259233475
1030,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9675074219703674,0.032492510974407196
1031,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.1042146161198616,0.8957853317260742
1032,Can you explain to me why we are setting up two individual aid stations?,0.9159708619117737,0.08402912318706512
1033,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.9561094045639038,0.04389062523841858
1034,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.06766273826360703,0.9323372840881348
1035,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.053951703011989594,0.9460483193397522
1036,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.951265811920166,0.0487341433763504
1037,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.10291167348623276,0.8970882892608643
1038,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.9266759753227234,0.07332401722669601
1039,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.05393492057919502,0.9460650682449341
1040,It won't take long.,0.19753454625606537,0.8024654388427734
1041,"Ok. Now that we're in private, why did you say that we would set up two aid stations?",0.1885441094636917,0.8114558458328247
1042,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.6392018795013428,0.3607981204986572
1043,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.955540657043457,0.044459398835897446
1044,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9134134650230408,0.08658654242753983
1045,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.925197184085846,0.07480280101299286
1046,"I'd really prefer just to wait until the brief, if that is ok.",0.08898106217384338,0.9110189080238342
1047,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.10295792669057846,0.8970420956611633
1048,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.9273386001586914,0.0726613700389862
1049,I don't have any questions right now.,0.8130050897598267,0.18699486553668976
1050,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.06234472244977951,0.9376552700996399
1051,I’d rather not say.,0.1751134991645813,0.8248865008354187
1052,Can I talk with you in private once questions are over?,0.26532620191574097,0.734673798084259
1053,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.06766564399003983,0.9323343634605408
1054,"I saw you pointing at the containers here.Would the issue have to do with that? We can make this work, we have to.",0.9273697137832642,0.07263026386499405
1055,"Our medics are better at doing this sort of thing, and your men are better at site security.",0.06767556816339493,0.9323244094848633
1056,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.10294384509325027,0.8970561623573303
1057,"What? But we have plenty of supplies, we need your men to help us, we can't do it without you since we are stretched so thin already.",0.95610511302948,0.04389483481645584
1058,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.10422730445861816,0.8957726955413818
1059,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.02789124846458435,0.9721087217330933
1060,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.09576735645532608,0.9042326807975769
1061,It won't take long.,0.1974923312664032,0.8025076985359192
1062,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.9256301522254944,0.07436980307102203
1063,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.6362504959106445,0.3637494444847107
1064,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.05967593938112259,0.9403240084648132
1065,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.9252025485038757,0.07479745894670486
1066,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.09573957324028015,0.9042603969573975
1067,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.10295569896697998,0.89704430103302
1068,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.10424885898828506,0.8957511186599731
1069,Why does it have to be in private? We don't have a ton of time. ,0.1480751484632492,0.8519248962402344
1070,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.10294853150844574,0.8970515131950378
1071,"No, he is not here. I am taking his place.",0.782226026058197,0.21777395904064178
1072,I don't have any questions right now.,0.8131130933761597,0.18688692152500153
1073,Is it alright if this waits until the actual mission brief? I'm busy getting ready for it now.,0.06124398857355118,0.938755989074707
1074,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.09576345235109329,0.9042365550994873
1075,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.1042332798242569,0.8957666754722595
1076,He is busy today,0.18630805611610413,0.8136919736862183
1077,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.943688690662384,0.05631130561232567
1078,Our American medics are trained at running aid stations and treating patients. They have much more experience than your medics. Our medics should handle the flow of patients.,0.6320813894271851,0.36791861057281494
1079,"I understand you have your orders, but I also have mine--to get these supplies to the refugees. I don't mean to work around you, but I am going to have to find men to accomplish mission, even if it means talking to our chain of command.",0.059659384191036224,0.9403405785560608
1080,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.6392546892166138,0.36074525117874146
1081,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.09575923532247543,0.9042407870292664
1082,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.10422583669424057,0.8957741260528564
1083,The plan was to use one large aid station with American medics running it. How is this way better?,0.9152304530143738,0.08476951718330383
1084,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.9500665068626404,0.04993344470858574
1085,"Hello, sir. Have you eaten yet?",0.11923553794622421,0.8807644844055176
1086,"No, he is not here. I am taking his place.",0.782311201095581,0.21768879890441895
1087,Can you explain to me why we are setting up two individual aid stations?,0.9159699082374573,0.08403008431196213
1088,I don't have any questions right now.,0.813066840171814,0.18693315982818604
1089,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9512705206871033,0.04872944578528404
1090,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.9500629901885986,0.04993705078959465
1091,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.9256414175033569,0.07435857504606247
1092,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.10292275249958038,0.8970772624015808
1093,"Yes, I have a few problems with your plan. Why are we setting up two aid stations?",0.9266491532325745,0.07335081696510315
1094,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9675120115280151,0.03248797729611397
1095,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.1029496043920517,0.8970504403114319
1096,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.10418370366096497,0.8958162665367126
1097,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.09576451033353806,0.9042354822158813
1098,"I'm sorry to interrupt, it sounded important. Anything I can do to help? With your plane being delayed I'd like to do my best to make the mission go smoothly.",0.05397080257534981,0.9460292458534241
1099,Why does it have to be in private? We don't have a ton of time. ,0.14808574318885803,0.8519142270088196
1100,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.4807663559913635,0.5192336440086365
1101,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.05965981259942055,0.9403402209281921
1102,There has to be a way. What was name of the man you were talking to? If he is in your chain of command I'd like to talk to him.,0.9251930713653564,0.07480696588754654
1103,"Hello, sir. Have you eaten yet?",0.119268998503685,0.880730926990509
1104,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.951270580291748,0.048729415982961655
1105,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.950066864490509,0.04993312433362007
1106,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9424880146980286,0.05751197785139084
1107,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.06239064782857895,0.9376093149185181
1108,Not all of the details have been finalized so I'm not sure if that it would be of any help to you now.,0.10421118140220642,0.8957887887954712
1109,"I appreciate you looking out for your team, but you will get all of it soon when we have the brief this afternoon. ",0.6391844749450684,0.36081546545028687
1110,"I know you have men available, can you just spare a few of them to help us? We have all the supplies for the near term, we just need manpower.",0.9500645399093628,0.049935437738895416
1111,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9675104022026062,0.0324895977973938
1112,Can I talk with you in private once questions are over?,0.2652764320373535,0.7347235679626465
1113,Why does it have to be in private? We don't have a ton of time. ,0.1480892151594162,0.8519108295440674
1114,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.47298765182495117,0.5270123481750488
1115,"When I made the plan, I believed that securing the site and protecting the victims was the most important task. Your men have good experience in security, so I wanted them to make sure everyone is safe. Our supplies are better suited for running the aid station.",0.027894334867596626,0.9721056222915649
1116,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.9555313587188721,0.044468656182289124
1117,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.059660885483026505,0.9403391480445862
1118,"I'd really prefer just to wait until the brief, if that is ok.",0.08898428827524185,0.9110157489776611
1119,Why does it have to be in private? We don't have a ton of time. ,0.14809554815292358,0.8519044518470764
1120,"Oh, is it about the plane being delayed? We have plenty of supplies here to compensate so we can accomplish the mission together until it arrives. I'm sure we can figure something out.",0.0821739062666893,0.9178260564804077
1121,"Well, I wanted to come over and share some of what we are planning for the mission and try and collaborate more closely since I just found out your plane was delayed.",0.062376055866479874,0.937623918056488
1122,"Hello, sir. Have you eaten yet?",0.11926721036434174,0.8807328343391418
1123,I’d rather not say.,0.1751059740781784,0.8248940706253052
1124,"But we cannot do this without you. I'll have to scrap my plan and notify my commander, I think we both would like to keep it from getting to that level so can we try and figure something out on our level? There has to be a compromise we can reach.",0.9675165414810181,0.03248348832130432
1125,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9134519100189209,0.08654806762933731
1126,What about the fellow who was here earlier? Can I talk to him? It seemed like you both were talking about this.,0.9117525815963745,0.0882473960518837
1127,There really is not much to tell. It's going to be our basic loadout for Humanitarian aid missions.,0.9134243726730347,0.08657562732696533
1128,Thank you for meeting with me. I just had some questions about the part of the plan concerning the aid stations? Why are you doing it that way?,0.9424927830696106,0.05750725045800209
1129,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.05966142937541008,0.9403385519981384
1130,"This mission has to happen, there are refugees that need these supplies and without your men we can't deliver them. Is there nothing we can do to work this out?",0.9512624144554138,0.04873756691813469
1131,"I'd really prefer just to wait until the brief, if that is ok.",0.08897241204977036,0.9110276103019714
1132,Why does it have to be in private? We don't have a ton of time. ,0.14811307191848755,0.8518869280815125
1133,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.9256001710891724,0.07439983636140823
1134,What benefit does your way have? If we split up the supplies we won't be able to give every person what they need at a single station.,0.9402589797973633,0.05974099785089493
1135,"It's not the ideal solution, I know, but unless we come to a compromise with manning or supplies I will have no choice.",0.9256258010864258,0.07437419146299362
1136,"I'd really prefer just to wait until the brief, if that is ok.",0.08897397667169571,0.9110260605812073
1137,It won't take long.,0.1976073831319809,0.8023926019668579
1138,He couldn't make it today because he had unexpected business come up. I will be in charge in his absence.,0.10290911048650742,0.8970909118652344
1139,He is busy today,0.18632535636425018,0.8136746883392334
1140,"I'd really prefer just to wait until the brief, if that is ok.",0.08898884803056717,0.9110111594200134
1141,"I hope everything was resolved. if it is alright, I have a few questions about the mission since I heard you had a flight delay and that will affect how many Chinese soldiers are on the ground. ",0.47439321875572205,0.5256067514419556
1142,Well I have no choice but to go to my commander or yours to try and get this to work. I'm sorry to have to do that but I don't see an alternative.,0.943694531917572,0.05630547180771828
1143,"We have crates of supplies like food, water, and hospital equipment available. As of right now that will be primarily what we are giving the locals.",0.9555315375328064,0.044468507170677185
1144,"Unfortunately, he was assigned another mission at the last minute and cannot make it today.",0.05966005101799965,0.9403399229049683
1145,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.09575874358415604,0.9042412638664246
1146,"No, he is not here. I am the officer in charge of the U.S. component of the coalition.",0.09576253592967987,0.9042374491691589
