,V1,V2,V3,Topic,Docs,Stem_doc
429,0.327160494,0.327160494,0.345679012,3, I think that i'm served this company well.,think im serv compani well
430,0.328042328,0.343915344,0.328042328,2," And i think that at this point, i just i'm really looking for maybe higher wage or something to let it be recognized that I have been working hard.",think point just im realli look mayb higher wage someth let recogn work hard
431,0.385416667,0.354166667,0.260416667,1," I just think that with some of the accolades that I have received in this past year, maybe it's, just time for me, move a little bit higher in the ranks, .",just think accolad receiv past year mayb just time move littl bit higher rank
432,0.352201258,0.333333333,0.314465409,1, I think that I’ll leave that up to you.,think ’ll leav
433,0.327160494,0.327160494,0.345679012,3, I think that you've been a good boss to me.,think youv good boss
434,0.34502924,0.292397661,0.362573099,3, And i have no reason to doubt that you would give me anything less than what you feel is appropriate.,reason doubt give anyth less feel appropri
435,0.375757576,0.303030303,0.321212121,1, i usually like to remain pretty loyal.,usual like remain pretti loyal
436,0.308641975,0.364197531,0.327160494,2," And so i think that before i would go exploring other options, i would come to you.",think go explor option come
437,0.326797386,0.326797386,0.346405229,3, First.,first
438,0.34502924,0.32748538,0.32748538,1," You say that i want to continue working for you, but I need a little change.",say want continu work need littl chang
439,0.320512821,0.320512821,0.358974359,3, That’s where I stand.,’s stand
440,0.289617486,0.387978142,0.322404372,2," i looked into it, but i think that something that i've always been told is you want something, you should go straight to the person and talk to them.",look think someth ive alway told want someth go straight person talk
441,0.312169312,0.375661376,0.312169312,2,"  That makes total sense and that's, definitely something that i'm interested in and having you do it's, just maybe about you coming one level higher.",make total sens that definit someth im interest just mayb come one level higher
442,0.327160494,0.345679012,0.327160494,2, I think that it’s definitely valued.,think ’s definit valu
443,0.31547619,0.351190476,0.333333333,2, And i think that me filling out an official form will not go as far.,think fill offici form will go far
444,0.292397661,0.397660819,0.30994152,2, You actually going one level higher up and just talking for me personally.,actual go one level higher just talk person
445,0.333333333,0.314465409,0.352201258,3, That's a good question.,that good question
446,0.352201258,0.333333333,0.314465409,1," Two days, with no conversation at all.",two day convers
447,0.297619048,0.351190476,0.351190476,2," Yes, i think that if you give me your word that you're going to, try to do all that.",yes think give word your go tri
448,0.339393939,0.339393939,0.321212121,1, I could definitely see myself doing this is taking on a little more responsibility.,definit see take littl respons
449,0.326797386,0.346405229,0.326797386,2," Um, not exactly.",um exact
450,0.303030303,0.357575758,0.339393939,2, I wanted to discuss with you about my salary and position in the job.,want discuss salari posit job
451,0.333333333,0.333333333,0.333333333,1, so recently have been showing a lot of.,recent show lot
452,0.415458937,0.285024155,0.299516908,1, I've been helping out the company a lot uh have won a lot of employee awards I have had the highest productivity rate in the office last year and i thought i deserved maybe an increase in salary .,ive help compani lot uh won lot employe award highest product rate offic last year thought deserv mayb increas salari
453,0.320512821,0.358974359,0.320512821,2, um you would you have to go to your higher ups to discuss about it .,um go higher up discuss
454,0.338541667,0.385416667,0.276041667,2,  is there any way i could contact your higher-ups and discuss all my achievements and accomplishments to show them that i've achieved what i believe is enough to earn a higher salary .,way contact higherup discuss achiev accomplish show ive achiev believ enough earn higher salari
455,0.318627451,0.362745098,0.318627451,2, i personally just believe i deserve it also coming to this job i expected expected to achieve a higher salary within after a couple of years and that hasn’t been shown yet .,person just believ deserv also come job expect expect achiev higher salari within coupl year hasn’t shown yet
456,0.34502924,0.34502924,0.30994152,1, Can you just let me know if there's any progress in that situation?,can just let know there progress situat
457,0.33974359,0.33974359,0.320512821,1," Ok, thank you very much.",ok thank much
458,0.303030303,0.393939394,0.303030303,2, no ma’am i actually wanted to discuss something with you.,ma’ actual want discuss someth
459,0.31547619,0.386904762,0.297619048,2, I was hoping to have an open conversation with you about potential increasing my salary.,hope open convers potenti increas salari
460,0.259259259,0.24537037,0.49537037,3," I have done a lot of good things in this company, i've led many projects brought in a lot of business for the company, taken on higher management roles and have taken a lot of extra work, that was not assigned to me.",done lot good thing compani ive led mani project brought lot busi compani taken higher manag role taken lot extra work assign
461,0.364197531,0.308641975,0.327160494,1, I believe i'm the best worker you have in this company.,believ im best worker compani
462,0.34741784,0.276995305,0.375586854,3," I've been a lot of good things for you, but if you want, you can ask higher management and i can show them all the hard work I’ve done over the past few months, i think there will be really impressed.",ive lot good thing want can ask higher manag can show hard work ’ve done past month think will realli impress
463,0.301075269,0.397849462,0.301075269,2," Yeah, i understand, and i think my previous work and experience can back me up on why i think I should get a higher salary.",yeah understand think previous work experi can back think get higher salari
464,0.367231638,0.333333333,0.299435028,1,"  Well, for the past three years since i've been here, my salary has remained stagnant.",well past three year sinc ive salari remain stagnant
465,0.292397661,0.380116959,0.32748538,2," So i think if i were not to get a salary increase, I may have to consider my options.",think get salari increas may consid option
466,0.371584699,0.322404372,0.306010929,1," Okay, is there any way to reduce that time from a couple of months, to say, perhaps one or two months.",okay way reduc time coupl month say perhap one two month
467,0.317204301,0.397849462,0.284946237,2," Okay, i understand on i just, if possible, could you get back to me when once upper management has made his decision about my salary increase?",okay understand just possibl get back upper manag made decis salari increas
468,0.358974359,0.320512821,0.320512821,1, Thank you for your time.,thank time
469,0.333333333,0.333333333,0.333333333,1," No, i think work is fine, it's.",think work fine
470,0.320512821,0.358974359,0.320512821,2," Kind of, actually.",kind actual
471,0.327160494,0.364197531,0.308641975,2," Well, i wanted to come talk to you.",well want come talk
472,0.303030303,0.393939394,0.303030303,2, I was hoping to have a conversation about potentially increasing salary.,hope convers potenti increas salari
473,0.320512821,0.358974359,0.320512821,2," Yeah, exactly.",yeah exact
474,0.342222222,0.222222222,0.435555556,3," I feel like i've done a lot of good work for the company in the past year, especially, and having been here for three years, i've done a lot of work to lead many projects and brought a lot of good business to the company.",feel like ive done lot good work compani past year especi three year ive done lot work lead mani project brought lot good busi compani
475,0.316384181,0.299435028,0.384180791,3, So i felt like i've taken on a lot of extra work and I deserve the raise.,felt like ive taken lot extra work deserv rais
476,0.344444444,0.294444444,0.361111111,3," Um, well, i felt like i can show them all the work, and i could tell them all the things that i've done.",um well felt like can show work tell thing ive done
477,0.327777778,0.311111111,0.361111111,3," But at the end, like, aren’t you the one who will have the final say, so it's Easier to come directly to you.",end like aren’t one will final say easier come direct
478,0.30994152,0.362573099,0.32748538,2, So the only thing i could do is submit paperwork to hr and hope that they will get back to me?,thing submit paperwork hr hope will get back
479,0.32183908,0.33908046,0.33908046,2, could you also put in like a good word in hr with me for me so that way it's i'm covering all my bases .,also put like good word hr way im cover base
480,0.423220974,0.277153558,0.299625468,1, thank you appreciate it like hopefully like hr will see the amount of like i've done a lot of good work here have won employee of the month more than once like this past year has been like my most successful year so hopefully like with all of that being said and you hopefully putting in a good word for me and talking to the upper management maybe make it work towards a better salary .,thank appreci like hope like hr will see amount like ive done lot good work won employe month like past year like success year hope like said hope put good word talk upper manag mayb make work toward better salari
481,0.350282486,0.333333333,0.316384181,1, there's nothing i can do now like you in the near future i just have to wait?,there noth can now like near futur just wait
482,0.361502347,0.333333333,0.305164319,1," then i'd honestly like to request to talk to your higher up because i feel like i have proven my worth to this company and i think i can not only show that, but i can also talk about that, especially with the higher ups because i feel like i'm deserving of this .",id honest like request talk higher feel like proven worth compani think can show can also talk especi higher up feel like im deserv
483,0.373563218,0.304597701,0.32183908,1, Um i haven't really considered working at any other company i really like the job here.,um havent realli consid work compani realli like job
484,0.333333333,0.349462366,0.317204301,2, So i'm i'm honestly just banking on this salary raise because i really like the work that i do here and hopefully the work i'm doing here has been benefiting the company.,im im honest just bank salari rais realli like work hope work im benefit compani
485,0.320512821,0.33974359,0.33974359,2, Sounds good.,sound good
486,0.346405229,0.326797386,0.326797386,1, Thank you.,thank
487,0.320512821,0.320512821,0.358974359,3, I’m good.,’m good
488,0.308641975,0.345679012,0.345679012,2, I want to talk about how I have been overlooked in this company.,want talk overlook compani
489,0.327160494,0.345679012,0.327160494,2, I believe I have been mistreated and deserve a raise.,believ mistreat deserv rais
490,0.321212121,0.303030303,0.375757576,3, I've done a lot of things for the company.,ive done lot thing compani
491,0.264550265,0.264550265,0.470899471,3," I’ve lead many projects brought in a lot of business for the company, have taken a lot of extra work that was not assigned to me.",’ve lead mani project brought lot busi compani taken lot extra work assign
492,0.397660819,0.292397661,0.30994152,1, I can show them all the work i've been doing over the past couple months.,can show work ive past coupl month
493,0.333333333,0.314465409,0.352201258,3, I believe they will be very impressed.,believ will impress
494,0.333333333,0.289215686,0.37745098,3," I believe I have gone above and beyond in my role as an employee here and a lot of people can attest to that and i think i brought a lot of success to the company, which is why i deserve a raise after three years.",believ gone beyond role employe lot peopl can attest think brought lot success compani deserv rais three year
495,0.267676768,0.328282828,0.404040404,3," in the future, with the higher managerial role, i will be able to further the success by controlling more employees, more divisions of the company, and hopefully bring better outlook for the future.",futur higher manageri role will abl success control employe divis compani hope bring better outlook futur
496,0.356321839,0.33908046,0.304597701,1," When you recreate the budget for next year, I would appreciate if you could keep my thoughts in mind.",recreat budget next year appreci keep thought mind
497,0.30994152,0.292397661,0.397660819,3," I would be willing to do that, but i already go above and beyond my duties and do a lot more work than I am required to do.",will alreadi go beyond duti lot work requir
498,0.33908046,0.32183908,0.33908046,1," Yeah, i could contact them, but i prefer it if you could also put in your word based on my work.",yeah contact prefer also put word base work
499,0.304597701,0.33908046,0.356321839,3," I am not the one who makes the decision, so you probably need to convince them that you are very good at your position.",one make decis probabl need convinc good posit
500,0.303030303,0.393939394,0.303030303,2," No, sir, I just wanted to discuss something with you.",sir just want discuss someth
501,0.297619048,0.404761905,0.297619048,2, I was hoping to have a open conversation with you about potentially increasing my salary.,hope open convers potenti increas salari
502,0.297619048,0.297619048,0.404761905,3, I’ve done a lot of good things with company.,’ve done lot good thing compani
503,0.268817204,0.268817204,0.462365591,3," Lead many projects, brought in a lot of business company and taking a lot of extra work that was not assigned to me.",lead mani project brought lot busi compani take lot extra work assign
504,0.333333333,0.317204301,0.349462366,3,"  You ask anyone in the office, including upper management, about my work ethic, I work harder than almost anyone.",ask anyon offic includ upper manag work ethic work harder almost anyon
505,0.333333333,0.333333333,0.333333333,1, you'd ask your upper management before you give me a raise?,youd ask upper manag give rais
506,0.346405229,0.326797386,0.326797386,1, Is that correct?,correct
507,0.30994152,0.380116959,0.30994152,2," yeah, yeah, okay, so would you be able to talk to them at some point this quarter?",yeah yeah okay abl talk point quarter
508,0.263681592,0.368159204,0.368159204,2," Now, whenever it's, convenient for you, I know you’re very busy and are doing a lot of things for the company but if you could talk to them this quarter about my work and if I deserve a pay raise, it would go a long way for me.",now whenev conveni know ’re busi lot thing compani talk quarter work deserv pay rais go long way
509,0.338541667,0.260416667,0.401041667,3," Well, like i've reiterated earlier i brought on a lot of business for the company, i take a lot of extra projects and for those reasons.",well like ive reiter earlier brought lot busi compani take lot extra project reason
510,0.417840376,0.333333333,0.248826291,1," I do believe i am eligible for a higher pay raise seeing as I've received numerous times to play the month, high productivity rate, and i have even applied numerous times for higher management.",believ elig higher pay rais see ive receiv numer time play month high product rate even appli numer time higher manag
511,0.346405229,0.326797386,0.326797386,1, I understand that.,understand
512,0.299435028,0.333333333,0.367231638,3," I do appreciate your feedback, but it would go a long way from me if you could at least try and know you're busy.",appreci feedback go long way least tri know your busi
513,0.32183908,0.356321839,0.32183908,2, But if you could take a few minutes out of your busy schedule to talk to the higher ups about it I would really appreciate it.,take minut busi schedul talk higher up realli appreci
514,0.32183908,0.356321839,0.32183908,2," Just put that seed in their mind, so when the economy does get better, they have me on their mind.",just put seed mind economi get better mind
515,0.367231638,0.333333333,0.299435028,1, thank you so much so i really do appreciate it if you could let me know how that conversation goes that would be great .,thank much realli appreci let know convers goe great
516,0.333333333,0.361502347,0.305164319,2, i understand that i don't need the pay raise immediately just the appreciation that the sign that will you ask for them and they wanted to give a pay raise whenever it would come in and it would be very beneficial to me so i completely understand the situation .,understand dont need pay rais immedi just appreci sign will ask want give pay rais whenev come benefici complet understand situat
517,0.34502924,0.32748538,0.32748538,1," Okay, I did not know that i'm still very new to the culture of chinese companies.",okay know im still new cultur chines compani
518,0.333333333,0.367231638,0.299435028,2," So from, like from now, what is the correct way for an employee to seek out a raise if you can’t do it directly?",like now correct way employe seek rais can’t direct
519,0.352201258,0.333333333,0.314465409,1," Thank you, sir for your time.",thank sir time
520,0.346405229,0.326797386,0.326797386,1, I appreciate it.,appreci
